date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,business_closure,business_closure_popwt,no_gathering,no_gathering_popwt,school_closure,school_closure_popwt,social_distance,social_distance_popwt,transit_suspension,transit_suspension_popwt,travel_ban_local,travel_ban_local_popwt,work_from_home,work_from_home_popwt,testing_regime,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,home_isolation,home_isolation_popwt,pos_cases_quarantine,pos_cases_quarantine_popwt,travel_ban_intl_in,policies_enacted,no_gathering_size,t,dow,month,year,day,adm1_id,adm2_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_regime_change_26feb2020,sample_avg,day_avg,p_1,p_2,p_3,p_4
"2020-03-05","ITA","Sicilia","Siracusa",37.05992,15.29333,,0,399224,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,05mar2020,4,3,2020,5,"Sicilia","Siracusa",0,,,0,,,0,0,0,1
"2020-03-06","ITA","Sicilia","Siracusa",37.05992,15.29333,,2,399224,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,06mar2020,5,3,2020,6,"Sicilia","Siracusa",0,,,0,,,0,0,0,1
"2020-03-07","ITA","Sicilia","Siracusa",37.05992,15.29333,,2,399224,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,07mar2020,6,3,2020,7,"Sicilia","Siracusa",0,,,0,,,0,0,0,1
"2020-03-08","ITA","Sicilia","Siracusa",37.05992,15.29333,,2,399224,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,08mar2020,0,3,2020,8,"Sicilia","Siracusa",0,,,0,,,.666,0,1,1
"2020-03-09","ITA","Sicilia","Siracusa",37.05992,15.29333,,2,399224,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,.33,.33,1,1,0,8.33,0,09mar2020,1,3,2020,9,"Sicilia","Siracusa",0,,,0,,,.666,0,1,1
"2020-03-10","ITA","Sicilia","Siracusa",37.05992,15.29333,,2,399224,1,0,0,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.33,.33,1,1,1,9.83,0,10mar2020,2,3,2020,10,"Sicilia","Siracusa",0,,,0,,,.666,.5,1,1
"2020-03-11","ITA","Sicilia","Siracusa",37.05992,15.29333,,3,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,11mar2020,3,3,2020,11,"Sicilia","Siracusa",0,,,0,,,.834,.5,1,1
"2020-03-12","ITA","Sicilia","Siracusa",37.05992,15.29333,,5,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,12mar2020,4,3,2020,12,"Sicilia","Siracusa",0,,,0,,,.834,.5,1,1
"2020-03-13","ITA","Sicilia","Siracusa",37.05992,15.29333,,5,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,13mar2020,5,3,2020,13,"Sicilia","Siracusa",0,,,0,,,.834,.5,1,1
"2020-03-14","ITA","Sicilia","Siracusa",37.05992,15.29333,,5,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,14mar2020,6,3,2020,14,"Sicilia","Siracusa",0,,,0,,,.834,.5,1,1
"2020-03-15","ITA","Sicilia","Siracusa",37.05992,15.29333,15,15,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,15mar2020,0,3,2020,15,"Sicilia","Siracusa",0,2.70805,,0,,,.834,.5,1,1
"2020-03-16","ITA","Sicilia","Siracusa",37.05992,15.29333,21,21,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,16mar2020,1,3,2020,16,"Sicilia","Siracusa",0,3.044523,.3364723,0,,,.834,.5,1,1
"2020-03-17","ITA","Sicilia","Siracusa",37.05992,15.29333,21,21,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,17mar2020,2,3,2020,17,"Sicilia","Siracusa",0,3.044523,0,0,,,.834,.5,1,1
"2020-03-18","ITA","Sicilia","Siracusa",37.05992,15.29333,28,28,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,18mar2020,3,3,2020,18,"Sicilia","Siracusa",0,3.332205,.2876821,0,,,.834,.5,1,1
"2020-03-19","ITA","Sicilia","Siracusa",37.05992,15.29333,33,33,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,19mar2020,4,3,2020,19,"Sicilia","Siracusa",0,3.496508,.1643031,0,,,.834,.5,1,1
"2020-03-20","ITA","Sicilia","Siracusa",37.05992,15.29333,40,40,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,20mar2020,5,3,2020,20,"Sicilia","Siracusa",0,3.688879,.1923718,0,,,.834,.5,1,1
"2020-03-21","ITA","Sicilia","Siracusa",37.05992,15.29333,43,43,399224,1,.5,.5,1,1,1,1,1,1,0,0,.5,.5,0,0,1,1,1,1,1,.67,.67,1,1,1,10.67,0,21mar2020,6,3,2020,21,"Sicilia","Siracusa",0,3.7612,.0723207,0,,,.834,.5,1,1
"2020-03-22","ITA","Sicilia","Siracusa",37.05992,15.29333,49,49,399224,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,22mar2020,0,3,2020,22,"Sicilia","Siracusa",0,3.89182,.13062,0,,,.934,1,1,1
"2020-03-23","ITA","Sicilia","Siracusa",37.05992,15.29333,49,49,399224,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,23mar2020,1,3,2020,23,"Sicilia","Siracusa",0,3.89182,0,0,,,.934,1,1,1
"2020-03-24","ITA","Sicilia","Siracusa",37.05992,15.29333,49,49,399224,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,24mar2020,2,3,2020,24,"Sicilia","Siracusa",0,3.89182,0,0,,,.934,1,1,1
"2020-03-25","ITA","Sicilia","Siracusa",37.05992,15.29333,64,64,399224,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,25mar2020,3,3,2020,25,"Sicilia","Siracusa",0,4.158883,.2670629,0,,,.934,1,1,1
"2020-03-26","ITA","Sicilia","Siracusa",37.05992,15.29333,77,77,399224,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,.67,.67,1,1,1,11.67,0,26mar2020,4,3,2020,26,"Sicilia","Siracusa",0,4.343805,.1849222,0,,,.934,1,1,1
