date,adm0_name,adm1_name,school_closure,travel_ban_local_opt,no_gathering,travel_ban_intl_out,work_from_home,testing_regime,home_isolation,religious_closure,cum_confirmed_cases,cum_confirmed_cases_imputed,population,t,dow,month,year,day,adm1_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_regime_13mar2020,sample_avg,day_avg,p_1,p_2
"2020-03-17","IRN","Kermanshah",1,1,1,1,1,1,1,0,143,150,1952434,17mar2020,2,3,2020,17,"Kermanshah",0,4.962845,.1030326,0,,,1,1
"2020-03-18","IRN","Kermanshah",1,1,1,1,1,1,1,0,150,157,1952434,18mar2020,3,3,2020,18,"Kermanshah",0,5.010635,.0477905,0,,,1,1
"2020-03-19","IRN","Kermanshah",1,1,1,1,1,1,1,0,173,180,1952434,19mar2020,4,3,2020,19,"Kermanshah",0,5.153292,.1426563,0,,,1,1
"2020-03-20","IRN","Kermanshah",1,1,1,1,1,1,1,0,195,202,1952434,20mar2020,5,3,2020,20,"Kermanshah",0,5.273,.1197081,0,,,1,1
"2020-03-21","IRN","Kermanshah",1,1,1,1,1,1,1,0,222,229,1952434,21mar2020,6,3,2020,21,"Kermanshah",0,5.402678,.1296778,0,,,1,1
"2020-03-22","IRN","Kermanshah",1,1,1,1,1,1,1,0,241,248,1952434,22mar2020,0,3,2020,22,"Kermanshah",0,5.484797,.0821195,0,,,1,1
"2020-02-27","IRN","Khuzestan",0,0,1,1,0,0,0,0,,3,4710509,27feb2020,4,2,2020,27,"Khuzestan",0,,,0,.1647312,,0,0
"2020-02-28","IRN","Khuzestan",0,0,1,1,0,0,0,0,,6,4710509,28feb2020,5,2,2020,28,"Khuzestan",0,,,0,.1647312,,0,0
"2020-02-29","IRN","Khuzestan",0,0,1,1,0,0,0,0,10,10,4710509,29feb2020,6,2,2020,29,"Khuzestan",0,2.302585,,0,.1647312,,0,0
"2020-03-01","IRN","Khuzestan",0,1,1,1,0,0,0,0,19,19,4710509,01mar2020,0,3,2020,1,"Khuzestan",0,2.944439,.6418538,0,,,.3333333,0
"2020-03-02","IRN","Khuzestan",0,1,1,1,0,0,0,0,,31,4710509,02mar2020,1,3,2020,2,"Khuzestan",0,,,0,.1647312,,.3333333,0
"2020-03-03","IRN","Khuzestan",0,1,1,1,1,0,0,0,,50,4710509,03mar2020,2,3,2020,3,"Khuzestan",0,,,0,.1647312,,.6666667,0
"2020-03-04","IRN","Khuzestan",0,1,1,1,1,0,0,0,46,77,4710509,04mar2020,3,3,2020,4,"Khuzestan",0,3.828641,,0,.1647312,,.6666667,0
"2020-03-05","IRN","Khuzestan",1,1,1,1,1,0,0,0,47,78,4710509,05mar2020,4,3,2020,5,"Khuzestan",0,3.850147,.0215061,0,,,1,0
"2020-03-06","IRN","Khuzestan",1,1,1,1,1,0,0,0,47,78,4710509,06mar2020,5,3,2020,6,"Khuzestan",0,3.850147,0,0,,,1,0
"2020-03-07","IRN","Khuzestan",1,1,1,1,1,0,0,0,48,79,4710509,07mar2020,6,3,2020,7,"Khuzestan",0,3.871201,.0210536,0,,,1,0
"2020-03-08","IRN","Khuzestan",1,1,1,1,1,0,0,0,53,84,4710509,08mar2020,0,3,2020,8,"Khuzestan",0,3.970292,.0990908,0,,,1,0
"2020-03-09","IRN","Khuzestan",1,1,1,1,1,0,0,0,57,88,4710509,09mar2020,1,3,2020,9,"Khuzestan",0,4.043051,.0727594,0,,,1,0
"2020-03-10","IRN","Khuzestan",1,1,1,1,1,0,0,0,94,125,4710509,10mar2020,2,3,2020,10,"Khuzestan",0,4.543295,.5002437,0,,,1,0
"2020-03-11","IRN","Khuzestan",1,1,1,1,1,0,0,0,111,142,4710509,11mar2020,3,3,2020,11,"Khuzestan",0,4.70953,.1662354,0,,,1,0
"2020-03-12","IRN","Khuzestan",1,1,1,1,1,0,0,0,142,173,4710509,12mar2020,4,3,2020,12,"Khuzestan",0,4.955827,.2462969,0,,,1,0
"2020-03-13","IRN","Khuzestan",1,1,1,1,1,1,1,0,157,188,4710509,13mar2020,5,3,2020,13,"Khuzestan",0,5.056246,.1004186,1,,,1,1
"2020-03-14","IRN","Khuzestan",1,1,1,1,1,1,1,0,205,236,4710509,14mar2020,6,3,2020,14,"Khuzestan",0,5.32301,.2667642,0,,,1,1
"2020-03-15","IRN","Khuzestan",1,1,1,1,1,1,1,0,237,268,4710509,15mar2020,0,3,2020,15,"Khuzestan",0,5.46806,.14505,0,,,1,1
"2020-03-16","IRN","Khuzestan",1,1,1,1,1,1,1,0,290,321,4710509,16mar2020,1,3,2020,16,"Khuzestan",0,5.669881,.2018209,0,,,1,1
"2020-03-17","IRN","Khuzestan",1,1,1,1,1,1,1,0,315,346,4710509,17mar2020,2,3,2020,17,"Khuzestan",0,5.752573,.0826917,0,,,1,1
"2020-03-18","IRN","Khuzestan",1,1,1,1,1,1,1,0,343,374,4710509,18mar2020,3,3,2020,18,"Khuzestan",0,5.83773,.0851579,0,,,1,1
"2020-03-19","IRN","Khuzestan",1,1,1,1,1,1,1,0,365,396,4710509,19mar2020,4,3,2020,19,"Khuzestan",0,5.899898,.0621672,0,,,1,1
"2020-03-20","IRN","Khuzestan",1,1,1,1,1,1,1,0,375,406,4710509,20mar2020,5,3,2020,20,"Khuzestan",0,5.926926,.0270286,0,,,1,1
"2020-03-21","IRN","Khuzestan",1,1,1,1,1,1,1,0,406,437,4710509,21mar2020,6,3,2020,21,"Khuzestan",0,6.006353,.0794272,0,,,1,1
"2020-03-22","IRN","Khuzestan",1,1,1,1,1,1,1,0,428,459,4710509,22mar2020,0,3,2020,22,"Khuzestan",0,6.059123,.0527697,0,,,1,1
"2020-02-27","IRN","Kohgiluyeh and Buyer Ahmad",0,0,1,1,0,0,0,0,,2,713052,27feb2020,4,2,2020,27,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,0,0
"2020-02-28","IRN","Kohgiluyeh and Buyer Ahmad",0,0,1,1,0,0,0,0,,2,713052,28feb2020,5,2,2020,28,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,0,0
"2020-02-29","IRN","Kohgiluyeh and Buyer Ahmad",0,0,1,1,0,0,0,0,,2,713052,29feb2020,6,2,2020,29,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,0,0
"2020-03-01","IRN","Kohgiluyeh and Buyer Ahmad",0,1,1,1,0,0,0,0,,2,713052,01mar2020,0,3,2020,1,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,.3333333,0
"2020-03-02","IRN","Kohgiluyeh and Buyer Ahmad",0,1,1,1,0,0,0,0,,2,713052,02mar2020,1,3,2020,2,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,.3333333,0
"2020-03-03","IRN","Kohgiluyeh and Buyer Ahmad",0,1,1,1,1,0,0,0,,2,713052,03mar2020,2,3,2020,3,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,.6666667,0
"2020-03-04","IRN","Kohgiluyeh and Buyer Ahmad",0,1,1,1,1,0,0,0,,2,713052,04mar2020,3,3,2020,4,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,.6666667,0
"2020-03-05","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,0,0,0,,2,713052,05mar2020,4,3,2020,5,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,1,0
"2020-03-06","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,0,0,0,,6,713052,06mar2020,5,3,2020,6,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,1,0
"2020-03-07","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,0,0,0,,6,713052,07mar2020,6,3,2020,7,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,1,0
"2020-03-08","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,0,0,0,,9,713052,08mar2020,0,3,2020,8,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,1,0
"2020-03-09","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,0,0,0,,9,713052,09mar2020,1,3,2020,9,"Kohgiluyeh and Buyer Ahmad",0,,,0,.1647312,,1,0
"2020-03-10","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,0,0,0,11,11,713052,10mar2020,2,3,2020,10,"Kohgiluyeh and Buyer Ahmad",0,2.397895,,0,.1647312,,1,0
"2020-03-11","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,0,0,0,11,11,713052,11mar2020,3,3,2020,11,"Kohgiluyeh and Buyer Ahmad",0,2.397895,0,0,,,1,0
"2020-03-12","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,0,0,0,26,26,713052,12mar2020,4,3,2020,12,"Kohgiluyeh and Buyer Ahmad",0,3.258096,.8602011,0,,,1,0
"2020-03-13","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,1,1,0,26,26,713052,13mar2020,5,3,2020,13,"Kohgiluyeh and Buyer Ahmad",0,3.258096,0,1,,,1,1
"2020-03-14","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,1,1,0,26,26,713052,14mar2020,6,3,2020,14,"Kohgiluyeh and Buyer Ahmad",0,3.258096,0,0,,,1,1
"2020-03-15","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,1,1,0,27,27,713052,15mar2020,0,3,2020,15,"Kohgiluyeh and Buyer Ahmad",0,3.295837,.0377405,0,,,1,1
"2020-03-16","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,1,1,0,32,32,713052,16mar2020,1,3,2020,16,"Kohgiluyeh and Buyer Ahmad",0,3.465736,.169899,0,,,1,1
"2020-03-17","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,1,1,0,32,32,713052,17mar2020,2,3,2020,17,"Kohgiluyeh and Buyer Ahmad",0,3.465736,0,0,,,1,1
"2020-03-18","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,1,1,0,45,45,713052,18mar2020,3,3,2020,18,"Kohgiluyeh and Buyer Ahmad",0,3.806663,.3409266,0,,,1,1
"2020-03-19","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,1,1,0,60,60,713052,19mar2020,4,3,2020,19,"Kohgiluyeh and Buyer Ahmad",0,4.094345,.2876821,0,,,1,1
"2020-03-20","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,1,1,0,61,61,713052,20mar2020,5,3,2020,20,"Kohgiluyeh and Buyer Ahmad",0,4.110874,.0165291,0,,,1,1
"2020-03-21","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,1,1,0,73,73,713052,21mar2020,6,3,2020,21,"Kohgiluyeh and Buyer Ahmad",0,4.29046,.1795859,0,,,1,1
"2020-03-22","IRN","Kohgiluyeh and Buyer Ahmad",1,1,1,1,1,1,1,0,73,73,713052,22mar2020,0,3,2020,22,"Kohgiluyeh and Buyer Ahmad",0,4.29046,0,0,,,1,1
"2020-02-27","IRN","Kordestan",1,0,1,1,0,0,0,0,,1,1603011,27feb2020,4,2,2020,27,"Kordestan",0,,,0,.1647312,,.3333333,0
"2020-02-28","IRN","Kordestan",1,0,1,1,0,0,0,0,,3,1603011,28feb2020,5,2,2020,28,"Kordestan",0,,,0,.1647312,,.3333333,0
"2020-02-29","IRN","Kordestan",1,0,1,1,0,0,0,0,,8,1603011,29feb2020,6,2,2020,29,"Kordestan",0,,,0,.1647312,,.3333333,0
"2020-03-01","IRN","Kordestan",1,1,1,1,0,0,0,0,,8,1603011,01mar2020,0,3,2020,1,"Kordestan",0,,,0,.1647312,,.6666667,0
"2020-03-02","IRN","Kordestan",1,1,1,1,0,0,0,0,,8,1603011,02mar2020,1,3,2020,2,"Kordestan",0,,,0,.1647312,,.6666667,0
"2020-03-03","IRN","Kordestan",1,1,1,1,1,0,0,0,,8,1603011,03mar2020,2,3,2020,3,"Kordestan",0,,,0,.1647312,,1,0
"2020-03-04","IRN","Kordestan",1,1,1,1,1,0,0,0,12,12,1603011,04mar2020,3,3,2020,4,"Kordestan",0,2.484907,,0,.1647312,,1,0
"2020-03-05","IRN","Kordestan",1,1,1,1,1,0,0,0,18,18,1603011,05mar2020,4,3,2020,5,"Kordestan",0,2.890372,.4054651,0,,,1,0
"2020-03-06","IRN","Kordestan",1,1,1,1,1,0,0,0,42,42,1603011,06mar2020,5,3,2020,6,"Kordestan",0,3.73767,.8472979,0,,,1,0
"2020-03-07","IRN","Kordestan",1,1,1,1,1,0,0,0,44,44,1603011,07mar2020,6,3,2020,7,"Kordestan",0,3.78419,.04652,0,,,1,0
"2020-03-08","IRN","Kordestan",1,1,1,1,1,0,0,0,63,63,1603011,08mar2020,0,3,2020,8,"Kordestan",0,4.143135,.3589449,0,,,1,0
"2020-03-09","IRN","Kordestan",1,1,1,1,1,0,0,0,66,66,1603011,09mar2020,1,3,2020,9,"Kordestan",0,4.189655,.0465202,0,,,1,0
"2020-03-10","IRN","Kordestan",1,1,1,1,1,0,0,0,78,78,1603011,10mar2020,2,3,2020,10,"Kordestan",0,4.356709,.1670542,0,,,1,0
"2020-03-11","IRN","Kordestan",1,1,1,1,1,0,0,0,84,84,1603011,11mar2020,3,3,2020,11,"Kordestan",0,4.430817,.0741076,0,,,1,0
"2020-03-12","IRN","Kordestan",1,1,1,1,1,0,0,0,93,93,1603011,12mar2020,4,3,2020,12,"Kordestan",0,4.532599,.1017828,0,,,1,0
"2020-03-13","IRN","Kordestan",1,1,1,1,1,1,1,0,102,102,1603011,13mar2020,5,3,2020,13,"Kordestan",0,4.624973,.0923734,1,,,1,1
"2020-03-14","IRN","Kordestan",1,1,1,1,1,1,1,0,107,107,1603011,14mar2020,6,3,2020,14,"Kordestan",0,4.672829,.0478559,0,,,1,1
"2020-03-15","IRN","Kordestan",1,1,1,1,1,1,1,0,134,134,1603011,15mar2020,0,3,2020,15,"Kordestan",0,4.89784,.2250113,0,,,1,1
"2020-03-16","IRN","Kordestan",1,1,1,1,1,1,1,0,165,165,1603011,16mar2020,1,3,2020,16,"Kordestan",0,5.105946,.2081056,0,,,1,1
"2020-03-17","IRN","Kordestan",1,1,1,1,1,1,1,0,167,167,1603011,17mar2020,2,3,2020,17,"Kordestan",0,5.117994,.0120482,0,,,1,1
"2020-03-18","IRN","Kordestan",1,1,1,1,1,1,1,0,189,189,1603011,18mar2020,3,3,2020,18,"Kordestan",0,5.241747,.1237531,0,,,1,1
"2020-03-19","IRN","Kordestan",1,1,1,1,1,1,1,0,200,200,1603011,19mar2020,4,3,2020,19,"Kordestan",0,5.298317,.0565705,0,,,1,1
"2020-03-20","IRN","Kordestan",1,1,1,1,1,1,1,0,215,215,1603011,20mar2020,5,3,2020,20,"Kordestan",0,5.370638,.0723205,0,,,1,1
"2020-03-21","IRN","Kordestan",1,1,1,1,1,1,1,0,222,222,1603011,21mar2020,6,3,2020,21,"Kordestan",0,5.402678,.0320396,0,,,1,1
"2020-03-22","IRN","Kordestan",1,1,1,1,1,1,1,0,238,238,1603011,22mar2020,0,3,2020,22,"Kordestan",0,5.47227,.069593,0,,,1,1
"2020-02-27","IRN","Lorestan",0,0,1,1,0,0,0,0,,4,1760649,27feb2020,4,2,2020,27,"Lorestan",0,,,0,.1647312,,0,0
"2020-02-28","IRN","Lorestan",0,0,1,1,0,0,0,0,,4,1760649,28feb2020,5,2,2020,28,"Lorestan",0,,,0,.1647312,,0,0
"2020-02-29","IRN","Lorestan",0,0,1,1,0,0,0,0,,4,1760649,29feb2020,6,2,2020,29,"Lorestan",0,,,0,.1647312,,0,0
"2020-03-01","IRN","Lorestan",0,1,1,1,0,0,0,0,12,12,1760649,01mar2020,0,3,2020,1,"Lorestan",0,2.484907,,0,.1647312,,.3333333,0
"2020-03-02","IRN","Lorestan",0,1,1,1,0,0,0,0,,23,1760649,02mar2020,1,3,2020,2,"Lorestan",0,,,0,.1647312,,.3333333,0
"2020-03-03","IRN","Lorestan",0,1,1,1,1,0,0,0,,40,1760649,03mar2020,2,3,2020,3,"Lorestan",0,,,0,.1647312,,.6666667,0
"2020-03-04","IRN","Lorestan",0,1,1,1,1,0,0,0,17,45,1760649,04mar2020,3,3,2020,4,"Lorestan",0,2.833213,,0,.1647312,,.6666667,0
"2020-03-05","IRN","Lorestan",1,1,1,1,1,0,0,0,28,56,1760649,05mar2020,4,3,2020,5,"Lorestan",0,3.332205,.4989913,0,,,1,0
"2020-03-06","IRN","Lorestan",1,1,1,1,1,0,0,0,78,106,1760649,06mar2020,5,3,2020,6,"Lorestan",0,4.356709,1.024504,0,,,1,0
