date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_regime_change_20feb2020,testing_regime_change_29feb2020,testing_regime_change_22mar2020,testing_regime_change_27mar2020,sample_avg,day_avg,p_1,p_2,p_3,p_4
"2020-03-27","Sejong","KOR",44,0,9,35,36.548,127.239,0,343788,0,0,1,0,1,.5,0,1,1,7,1,1,1,1,"","",9,27mar2020,5,3,2020,27,"Sejong",0,3.555348,3.78419,0,0,0,0,0,0,1,,,.75,.3333333,0,.5
"2020-03-28","Sejong","KOR",46,0,11,35,36.548,127.239,2,343788,0,0,1,0,1,.5,0,1,1,7,1,1,1,1,"","",9,28mar2020,6,3,2020,28,"Sejong",0,3.555348,3.828641,.0571429,.0571429,0,0,0,0,0,,,.75,.3333333,0,.5
"2020-03-29","Sejong","KOR",46,0,12,34,36.548,127.239,0,343788,0,0,1,0,1,.5,0,1,1,7,1,1,1,1,"","",9,29mar2020,0,3,2020,29,"Sejong",0,3.526361,3.828641,0,0,-.0289876,0,0,0,0,,,.75,.3333333,0,.5
"2020-03-30","Sejong","KOR",46,0,12,34,36.548,127.239,0,343788,0,0,1,0,1,.5,0,1,1,7,1,1,1,1,"","",9,30mar2020,1,3,2020,30,"Sejong",0,3.526361,3.828641,0,0,0,0,0,0,0,,,.75,.3333333,0,.5
"2020-03-31","Sejong","KOR",46,0,12,34,36.548,127.239,0,343788,0,0,1,0,1,.5,0,1,1,7,1,1,1,1,"","",9,31mar2020,2,3,2020,31,"Sejong",0,3.526361,3.828641,0,0,0,0,0,0,0,,,.75,.3333333,0,.5
"2020-04-01","Sejong","KOR",46,0,12,34,36.548,127.239,0,343788,0,0,1,0,1,.75,0,1,1,7,1,1,1,1,"","",9,01apr2020,3,4,2020,1,"Sejong",0,3.526361,3.828641,0,0,0,0,0,0,0,,,.75,.3333333,0,.75
"2020-04-02","Sejong","KOR",46,0,12,34,36.548,127.239,0,343788,0,0,1,0,1,.75,0,1,1,7,1,1,1,1,"","",9,02apr2020,4,4,2020,2,"Sejong",0,3.526361,3.828641,0,0,0,0,0,0,0,,,.75,.3333333,0,.75
"2020-04-03","Sejong","KOR",46,0,15,31,36.548,127.239,0,343788,0,0,1,0,1,.75,0,1,1,7,1,1,1,1,"","",9,03apr2020,5,4,2020,3,"Sejong",0,3.433987,3.828641,0,0,-.0923734,0,0,0,0,,,.75,.3333333,0,.75
"2020-04-04","Sejong","KOR",46,0,16,30,36.548,127.239,0,343788,0,0,1,0,1,.75,0,1,1,7,1,1,1,1,"","",9,04apr2020,6,4,2020,4,"Sejong",0,3.401197,3.828641,0,0,-.0327897,0,0,0,0,,,.75,.3333333,0,.75
"2020-04-05","Sejong","KOR",46,0,17,29,36.548,127.239,0,343788,0,0,1,0,1,1,0,1,1,7,1,1,1,1,"","",9,05apr2020,0,4,2020,5,"Sejong",0,3.367296,3.828641,0,0,-.0339017,0,0,0,0,,,.75,.3333333,0,1
"2020-04-06","Sejong","KOR",46,0,17,29,36.548,127.239,0,343788,0,0,1,0,1,1,0,1,1,7,1,1,1,1,"","",9,06apr2020,1,4,2020,6,"Sejong",0,3.367296,3.828641,0,0,0,0,0,0,0,,,.75,.3333333,0,1
"2020-02-17","Seoul","KOR",12,0,3,9,37.533,126.991,1,9736962,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"","",3,17feb2020,1,2,2020,17,"Seoul",1,2.197225,2.484907,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-18","Seoul","KOR",12,0,3,9,37.533,126.991,0,9736962,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"","",3,18feb2020,2,2,2020,18,"Seoul",1,2.197225,2.484907,0,0,0,0,0,0,0,.066091,.0625,0,0,0,0
"2020-02-19","Seoul","KOR",13,0,5,8,37.533,126.991,1,9736962,0,0,1,0,0,0,0,0,0,3,1,1,0,0,"","",3,19feb2020,3,2,2020,19,"Seoul",1,2.079442,2.564949,.1111111,.1111111,-.1177831,0,0,0,0,.066091,.0555556,0,0,0,0
"2020-02-20","Seoul","KOR",14,0,5,9,37.533,126.991,1,9736962,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,20feb2020,4,2,2020,20,"Seoul",1,2.197225,2.639057,.1177831,.125,.1177831,1,0,0,0,.066091,.4154161,0,0,0,0
"2020-02-21","Seoul","KOR",21,0,6,15,37.533,126.991,7,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,"","",5,21feb2020,5,2,2020,21,"Seoul",1,2.70805,3.044523,.5108256,.7777778,.5108256,0,0,0,0,.066091,.8228254,0,.6666667,0,0
"2020-02-22","Seoul","KOR",24,0,6,18,37.533,126.991,3,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,"","",5,22feb2020,6,2,2020,22,"Seoul",1,2.890372,3.178054,.1823215,.2,.1823215,0,0,0,0,.066091,.3618386,0,.6666667,0,0
"2020-02-23","Seoul","KOR",25,0,6,19,37.533,126.991,1,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,"","",5,23feb2020,0,2,2020,23,"Seoul",1,2.944439,3.218876,.0540671,.0555556,.0540671,0,0,0,0,.066091,.4642896,0,.6666667,0,0
"2020-02-24","Seoul","KOR",31,0,6,25,37.533,126.991,6,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,"","",5,24feb2020,1,2,2020,24,"Seoul",1,3.218876,3.433987,.274437,.3157895,.274437,0,0,0,0,.066091,.2547962,0,.6666667,0,0
"2020-02-25","Seoul","KOR",40,0,9,31,37.533,126.991,9,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,"","",5,25feb2020,2,2,2020,25,"Seoul",1,3.433987,3.688879,.2151113,.36,.2151113,0,0,0,0,.066091,.1869705,0,.6666667,0,0
"2020-02-26","Seoul","KOR",59,0,9,50,37.533,126.991,19,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,"","",5,26feb2020,3,2,2020,26,"Seoul",1,3.912023,4.077538,.4780359,.6129032,.4780359,0,0,0,0,.066091,.274206,0,.6666667,0,0
"2020-02-27","Seoul","KOR",65,0,9,56,37.533,126.991,6,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,"","",5,27feb2020,4,2,2020,27,"Seoul",1,4.025352,4.174387,.1133285,.12,.1133285,0,0,0,0,.066091,.1849032,0,.6666667,0,0
"2020-02-28","Seoul","KOR",77,0,9,68,37.533,126.991,12,9736962,0,0,1,1,0,0,1,0,0,4,1,1,1,0,"","",6,28feb2020,5,2,2020,28,"Seoul",1,4.219508,4.343805,.1941562,.2142857,.1941562,0,0,0,0,.066091,.2587703,0,1,0,0
"2020-02-29","Seoul","KOR",86,0,9,77,37.533,126.991,9,9736962,0,0,1,1,0,0,1,0,1,5,1,1,1,0,"","",7,29feb2020,6,2,2020,29,"Seoul",1,4.343805,4.454347,.1242976,.1323529,.1242976,0,1,0,0,.066091,.1269707,.25,1,0,0
"2020-03-01","Seoul","KOR",92,0,9,83,37.533,126.991,6,9736962,0,0,1,1,0,0,1,0,1,5,1,1,1,0,"","",7,01mar2020,0,3,2020,1,"Seoul",1,4.41884,4.521789,.0750351,.0779221,.0750351,0,0,0,0,.066091,.1065353,.25,1,0,0
"2020-03-02","Seoul","KOR",98,0,13,85,37.533,126.991,6,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,02mar2020,1,3,2020,2,"Seoul",1,4.442651,4.584968,.0722892,.0722892,.0238109,0,0,0,0,.066091,.0335941,.25,1,0,0
"2020-03-03","Seoul","KOR",99,0,15,84,37.533,126.991,1,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,03mar2020,2,3,2020,3,"Seoul",1,4.430817,4.59512,.0117647,.0117647,-.0118346,0,0,0,0,.066091,.0636262,.25,1,0,0
"2020-03-04","Seoul","KOR",103,0,26,77,37.533,126.991,4,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,04mar2020,3,3,2020,4,"Seoul",1,4.343805,4.634729,.047619,.047619,-.0870113,0,0,0,0,.066091,.0738898,.25,1,0,0
"2020-03-05","Seoul","KOR",105,0,26,79,37.533,126.991,2,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,05mar2020,4,3,2020,5,"Seoul",1,4.369448,4.65396,.025974,.025974,.0256424,0,0,0,0,.066091,.0507649,.25,1,0,0
"2020-03-06","Seoul","KOR",106,0,26,80,37.533,126.991,1,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,06mar2020,5,3,2020,6,"Seoul",1,4.382027,4.663439,.0126582,.0126582,.012579,0,0,0,0,.066091,.0485196,.25,1,0,0
"2020-03-07","Seoul","KOR",114,0,27,87,37.533,126.991,8,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,07mar2020,6,3,2020,7,"Seoul",1,4.465908,4.736198,.0838814,.1,.0838814,0,0,0,0,.066091,.0492465,.25,1,0,0
"2020-03-08","Seoul","KOR",120,0,28,92,37.533,126.991,6,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,08mar2020,0,3,2020,8,"Seoul",1,4.521789,4.787492,.0558805,.0689655,.0558805,0,0,0,0,.066091,.0274347,.25,1,0,0
"2020-03-09","Seoul","KOR",130,0,29,101,37.533,126.991,10,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,09mar2020,1,3,2020,9,"Seoul",1,4.61512,4.867535,.0933318,.1086956,.0933318,0,0,0,0,.066091,.0801748,.25,1,0,0
"2020-03-10","Seoul","KOR",156,0,31,125,37.533,126.991,26,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,"","",8,10mar2020,2,3,2020,10,"Seoul",1,4.828314,5.049856,.2131934,.2574258,.2131934,0,0,0,0,.066091,.0391169,.25,1,0,0
"2020-03-11","Seoul","KOR",205,0,37,168,37.533,126.991,49,9736962,1,0,1,1,0,0,1,1,1,5,1,1,1,1,"","",10,11mar2020,3,3,2020,11,"Seoul",1,5.123964,5.32301,.29565,.392,.29565,0,0,0,0,.066091,.0539121,.75,1,0,0
"2020-03-12","Seoul","KOR",219,0,38,181,37.533,126.991,14,9736962,1,0,1,1,0,0,1,1,1,5,1,1,1,1,"","",10,12mar2020,4,3,2020,12,"Seoul",1,5.198497,5.389072,.074533,.0833333,.074533,0,0,0,0,.066091,.0682625,.75,1,0,0
"2020-03-13","Seoul","KOR",231,0,40,191,37.533,126.991,12,9736962,1,0,1,1,0,0,1,1,1,5,1,1,1,1,"","",10,13mar2020,5,3,2020,13,"Seoul",1,5.252274,5.442418,.0537767,.0662983,.0537767,0,0,0,0,.066091,.0307434,.75,1,0,0
"2020-03-14","Seoul","KOR",240,0,44,196,37.533,126.991,9,9736962,1,0,1,1,0,0,1,1,1,5,1,1,1,1,"","",10,14mar2020,6,3,2020,14,"Seoul",1,5.278115,5.480639,.0471204,.0471204,.0258412,0,0,0,0,.066091,.0320957,.75,1,0,0
"2020-03-15","Seoul","KOR",248,0,47,201,37.533,126.991,8,9736962,1,0,1,1,0,0,1,1,1,5,1,1,1,1,"","",10,15mar2020,0,3,2020,15,"Seoul",1,5.303305,5.513429,.0408163,.0408163,.0251899,0,0,0,0,.066091,.0327696,.75,1,0,0
"2020-03-16","Seoul","KOR",254,0,52,202,37.533,126.991,6,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,16mar2020,1,3,2020,16,"Seoul",1,5.308268,5.537334,.0298507,.0298507,.0049629,0,0,0,0,.066091,.0122022,1,1,0,0
"2020-03-17","Seoul","KOR",267,0,55,212,37.533,126.991,13,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,17mar2020,2,3,2020,17,"Seoul",1,5.356586,5.587249,.0483189,.0643564,.0483189,0,0,0,0,.066091,.0430357,1,1,0,0
"2020-03-18","Seoul","KOR",270,0,55,215,37.533,126.991,3,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,18mar2020,3,3,2020,18,"Seoul",1,5.370638,5.598422,.0141509,.0141509,.0140514,0,0,0,0,.066091,.0331608,1,1,0,0
"2020-03-19","Seoul","KOR",282,0,58,224,37.533,126.991,12,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,19mar2020,4,3,2020,19,"Seoul",1,5.411646,5.641907,.041008,.055814,.041008,0,0,0,0,.066091,.0268961,1,1,0,0
"2020-03-20","Seoul","KOR",299,0,64,235,37.533,126.991,17,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,20mar2020,5,3,2020,20,"Seoul",1,5.459586,5.700444,.0479398,.0758929,.0479398,0,0,0,0,.066091,.0215101,1,1,0,0
"2020-03-21","Seoul","KOR",314,0,64,250,37.533,126.991,15,9736962,1,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",11,21mar2020,6,3,2020,21,"Seoul",1,5.521461,5.749393,.0618753,.0638298,.0618753,0,0,0,0,.066091,.0187682,1,1,0,0
"2020-03-22","Seoul","KOR",324,0,64,260,37.533,126.991,10,9736962,1,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",12,22mar2020,0,3,2020,22,"Seoul",1,5.560682,5.780744,.04,.04,.0392208,0,0,1,0,.066091,.0232634,1,1,0,.25
"2020-03-23","Seoul","KOR",330,0,64,266,37.533,126.991,6,9736962,1,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",12,23mar2020,1,3,2020,23,"Seoul",1,5.583496,5.799093,.0230769,.0230769,.0228143,0,0,0,0,.066091,.0106726,1,1,0,.25
"2020-03-24","Seoul","KOR",334,0,72,262,37.533,126.991,4,9736962,1,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",12,24mar2020,2,3,2020,24,"Seoul",1,5.568345,5.811141,.0150376,.0150376,-.0151515,0,0,0,0,.066091,.0225557,1,1,0,.25
"2020-03-25","Seoul","KOR",347,0,72,275,37.533,126.991,13,9736962,1,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",12,25mar2020,3,3,2020,25,"Seoul",1,5.616771,5.849325,.0484266,.0496183,.0484266,0,0,0,0,.066091,.0260347,1,1,0,.25
"2020-03-26","Seoul","KOR",360,0,81,279,37.533,126.991,13,9736962,1,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",12,26mar2020,4,3,2020,26,"Seoul",1,5.631212,5.886104,.0472727,.0472727,.0144405,0,0,0,0,.066091,.0454895,1,1,0,.25
"2020-03-27","Seoul","KOR",376,0,88,288,37.533,126.991,16,9736962,1,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",12,27mar2020,5,3,2020,27,"Seoul",1,5.662961,5.929589,.0573477,.0573477,.0317488,0,0,0,1,.066091,.0299668,1,1,0,.5
"2020-03-28","Seoul","KOR",391,0,93,298,37.533,126.991,15,9736962,1,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",12,28mar2020,6,3,2020,28,"Seoul",1,5.697093,5.968708,.0520833,.0520833,.034133,0,0,0,0,.066091,.0758984,1,1,0,.5
"2020-03-29","Seoul","KOR",413,0,93,320,37.533,126.991,22,9736962,1,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",12,29mar2020,0,3,2020,29,"Seoul",1,5.768321,6.023448,.0712276,.0738255,.0712276,0,0,0,0,.066091,.0647079,1,1,0,.5
"2020-03-30","Seoul","KOR",426,0,93,333,37.533,126.991,13,9736962,1,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",12,30mar2020,1,3,2020,30,"Seoul",1,5.808143,6.05444,.040625,.040625,.0398216,0,0,0,0,.066091,.0236853,1,1,0,.5
"2020-03-31","Seoul","KOR",454,0,107,347,37.533,126.991,28,9736962,1,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",12,31mar2020,2,3,2020,31,"Seoul",1,5.849325,6.118097,.041182,.0840841,.041182,0,0,0,0,.066091,.0957624,1,1,0,.5
"2020-04-01","Seoul","KOR",478,0,117,361,37.533,126.991,24,9736962,1,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",12,01apr2020,3,4,2020,1,"Seoul",1,5.888878,6.169611,.0691643,.0691643,.0395532,0,0,0,0,.066091,.0487062,1,1,0,.75
"2020-04-02","Seoul","KOR",494,0,127,367,37.533,126.991,16,9736962,1,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",12,02apr2020,4,4,2020,2,"Seoul",1,5.905362,6.202536,.0443213,.0443213,.0164838,0,0,0,0,.066091,.0416716,1,1,0,.75
"2020-04-03","Seoul","KOR",513,0,131,382,37.533,126.991,19,9736962,1,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",12,03apr2020,5,4,2020,3,"Seoul",1,5.945421,6.240276,.0400591,.0517711,.0400591,0,0,0,0,.066091,.0224192,1,1,0,.75
"2020-04-04","Seoul","KOR",533,0,144,389,37.533,126.991,20,9736962,1,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",12,04apr2020,6,4,2020,4,"Seoul",1,5.963579,6.278522,.052356,.052356,.0181584,0,0,0,0,.066091,.0312243,1,1,0,.75
"2020-04-05","Seoul","KOR",558,0,145,413,37.533,126.991,25,9736962,1,0,1,1,1,1,1,1,1,7,1,1,1,1,"","",12,05apr2020,0,4,2020,5,"Seoul",1,6.023448,6.324359,.0598683,.0642674,.0598683,0,0,0,0,.066091,.0204002,1,1,0,1
"2020-04-06","Seoul","KOR",563,0,151,412,37.533,126.991,5,9736962,1,0,1,1,1,1,1,1,1,7,1,1,1,1,"","",12,06apr2020,1,4,2020,6,"Seoul",1,6.021023,6.33328,.0121065,.0121065,-.0024242,0,0,0,0,.066091,.0077782,1,1,0,1
"2020-02-17","Ulsan","KOR",,0,0,,35.536,129.241,0,1145710,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"","",2,17feb2020,1,2,2020,17,"Ulsan",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-18","Ulsan","KOR",,0,0,,35.536,129.241,0,1145710,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"","",2,18feb2020,2,2,2020,18,"Ulsan",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-19","Ulsan","KOR",,0,0,,35.536,129.241,0,1145710,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"","",2,19feb2020,3,2,2020,19,"Ulsan",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-20","Ulsan","KOR",,0,0,,35.536,129.241,0,1145710,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"","",2,20feb2020,4,2,2020,20,"Ulsan",0,,,,,,1,0,0,0,.066091,,0,0,0,0
"2020-02-21","Ulsan","KOR",,0,0,,35.536,129.241,0,1145710,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"","",2,21feb2020,5,2,2020,21,"Ulsan",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-22","Ulsan","KOR",,0,0,,35.536,129.241,1,1145710,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"","",2,22feb2020,6,2,2020,22,"Ulsan",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-23","Ulsan","KOR",,0,0,,35.536,129.241,0,1145710,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,23feb2020,0,2,2020,23,"Ulsan",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-24","Ulsan","KOR",,0,0,,35.536,129.241,1,1145710,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,24feb2020,1,2,2020,24,"Ulsan",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-25","Ulsan","KOR",,0,0,,35.536,129.241,2,1145710,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,25feb2020,2,2,2020,25,"Ulsan",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-26","Ulsan","KOR",,0,0,,35.536,129.241,1,1145710,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,26feb2020,3,2,2020,26,"Ulsan",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-27","Ulsan","KOR",11,0,0,11,35.536,129.241,6,1145710,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,27feb2020,4,2,2020,27,"Ulsan",0,2.397895,2.397895,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-28","Ulsan","KOR",17,0,0,17,35.536,129.241,6,1145710,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"","",5,28feb2020,5,2,2020,28,"Ulsan",0,2.833213,2.833213,.435318,.5454546,.435318,0,0,0,0,,,0,.6666667,0,0
"2020-02-29","Ulsan","KOR",17,0,0,17,35.536,129.241,0,1145710,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,29feb2020,6,2,2020,29,"Ulsan",0,2.833213,2.833213,0,0,0,0,1,0,0,,,.25,.6666667,0,0
"2020-03-01","Ulsan","KOR",20,0,0,20,35.536,129.241,3,1145710,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,01mar2020,0,3,2020,1,"Ulsan",0,2.995732,2.995732,.162519,.1764706,.162519,0,0,0,0,,,.25,.6666667,0,0
"2020-03-02","Ulsan","KOR",20,0,0,20,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,02mar2020,1,3,2020,2,"Ulsan",0,2.995732,2.995732,0,0,0,0,0,0,0,,,.25,.6666667,0,0
"2020-03-03","Ulsan","KOR",23,0,0,23,35.536,129.241,3,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,03mar2020,2,3,2020,3,"Ulsan",0,3.135494,3.135494,.1397619,.15,.1397619,0,0,0,0,,,.25,.6666667,0,0
"2020-03-04","Ulsan","KOR",23,0,0,23,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,04mar2020,3,3,2020,4,"Ulsan",0,3.135494,3.135494,0,0,0,0,0,0,0,,,.25,.6666667,0,0
"2020-03-05","Ulsan","KOR",23,0,1,22,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,05mar2020,4,3,2020,5,"Ulsan",0,3.091043,3.135494,0,0,-.0444517,0,0,0,0,,,.25,.6666667,0,0
"2020-03-06","Ulsan","KOR",23,0,1,22,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,06mar2020,5,3,2020,6,"Ulsan",0,3.091043,3.135494,0,0,0,0,0,0,0,,,.25,.6666667,0,0
"2020-03-07","Ulsan","KOR",24,0,1,23,35.536,129.241,1,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,07mar2020,6,3,2020,7,"Ulsan",0,3.135494,3.178054,.0444517,.0454545,.0444517,0,0,0,0,,,.25,.6666667,0,0
"2020-03-08","Ulsan","KOR",24,0,1,23,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,08mar2020,0,3,2020,8,"Ulsan",0,3.135494,3.178054,0,0,0,0,0,0,0,,,.25,.6666667,0,0
"2020-03-09","Ulsan","KOR",24,0,1,23,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,09mar2020,1,3,2020,9,"Ulsan",0,3.135494,3.178054,0,0,0,0,0,0,0,,,.25,.6666667,0,0
"2020-03-10","Ulsan","KOR",25,0,2,23,35.536,129.241,1,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,10mar2020,2,3,2020,10,"Ulsan",0,3.135494,3.218876,.0434783,.0434783,0,0,0,0,0,,,.25,.6666667,0,0
"2020-03-11","Ulsan","KOR",25,0,3,22,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,11mar2020,3,3,2020,11,"Ulsan",0,3.091043,3.218876,0,0,-.0444517,0,0,0,0,,,.5,.6666667,0,0
"2020-03-12","Ulsan","KOR",27,0,3,24,35.536,129.241,2,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,12mar2020,4,3,2020,12,"Ulsan",0,3.178054,3.295837,.0870113,.0909091,.0870113,0,0,0,0,,,.5,.6666667,0,0
"2020-03-13","Ulsan","KOR",27,0,5,22,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,13mar2020,5,3,2020,13,"Ulsan",0,3.091043,3.295837,0,0,-.0870113,0,0,0,0,,,.5,.6666667,0,0
"2020-03-14","Ulsan","KOR",28,0,7,21,35.536,129.241,1,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,14mar2020,6,3,2020,14,"Ulsan",0,3.044523,3.332205,.0454545,.0454545,-.04652,0,0,0,0,,,.5,.6666667,0,0
"2020-03-15","Ulsan","KOR",28,0,8,20,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,15mar2020,0,3,2020,15,"Ulsan",0,2.995732,3.332205,0,0,-.0487902,0,0,0,0,,,.5,.6666667,0,0
"2020-03-16","Ulsan","KOR",28,0,9,19,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,16mar2020,1,3,2020,16,"Ulsan",0,2.944439,3.332205,0,0,-.0512934,0,0,0,0,,,.75,.6666667,0,0
"2020-03-17","Ulsan","KOR",30,0,10,20,35.536,129.241,2,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,17mar2020,2,3,2020,17,"Ulsan",0,2.995732,3.401197,.0512934,.1052632,.0512934,0,0,0,0,,,.75,.6666667,0,0
"2020-03-18","Ulsan","KOR",36,0,10,26,35.536,129.241,6,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,18mar2020,3,3,2020,18,"Ulsan",0,3.258096,3.583519,.2623641,.3,.2623641,0,0,0,0,,,.75,.6666667,0,0
"2020-03-19","Ulsan","KOR",36,0,12,24,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,19mar2020,4,3,2020,19,"Ulsan",0,3.178054,3.583519,0,0,-.0800426,0,0,0,0,,,.75,.6666667,0,0
"2020-03-20","Ulsan","KOR",36,0,12,24,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,20mar2020,5,3,2020,20,"Ulsan",0,3.178054,3.583519,0,0,0,0,0,0,0,,,.75,.6666667,0,0
"2020-03-21","Ulsan","KOR",36,0,13,23,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,21mar2020,6,3,2020,21,"Ulsan",0,3.135494,3.583519,0,0,-.0425596,0,0,0,0,,,.75,.6666667,0,0
"2020-03-22","Ulsan","KOR",36,0,16,20,35.536,129.241,0,1145710,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,22mar2020,0,3,2020,22,"Ulsan",0,2.995732,3.583519,0,0,-.1397619,0,0,1,0,,,.75,.6666667,0,.25
"2020-03-23","Ulsan","KOR",36,0,17,19,35.536,129.241,0,1145710,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,23mar2020,1,3,2020,23,"Ulsan",0,2.944439,3.583519,0,0,-.0512934,0,0,0,0,,,.75,.6666667,0,.25
