adm0_name,adm1_id,adm1_name,date,cum_confirmed_cases,cum_confirmed_cases_imputed,population,cum_hospitalized,event_cancel,event_cancel_popwt,home_isolation,home_isolation_popwt,no_gathering_popwt,no_gathering_inside,no_gathering_inside_popwt,social_distance,social_distance_popwt,social_distance_opt,business_closure,no_gathering,testing_regime,no_gathering_size,school_closure,school_closure_popwt,t,dow,month,year,day,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,l_cum_hospitalized,D_l_cum_hospitalized,sample_avg,day_avg,testing_regime_15mar2020,national_lockdown,no_gathering_5000,no_gathering_1000,no_gathering_100,pck_social_distance,_reghdfe_resid,__hdfe1__,__hdfe2__,e,y_actual,lb_y_actual,ub_y_actual,treatment,y_counter,lb_counter,ub_counter,_est_base,_est_nlcom,m_y_actual,m_y_counter,t_random,t_random2,testing_regime_06apr2020,mask_opt
"FRA",11,"IledeFrance","2020-03-03",37,37,12278210,12,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21977,2,3,2020,3,1,3.610918,.0845573,2.484907,.6931472,,.1785852,0,0,1,0,0,0,-.21683719,.01307551,-.04618515,-.21683719,.3013945,.2588892,.3438998,0,.3013945,.2588892,.3438998,1,1,.2404022,.2794578,21977,21977.07,0,0
"FRA",11,"IledeFrance","2020-03-04",55,55,12278210,23,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21978,3,3,2020,4,1,4.007333,.3964155,3.135494,.6505876,,.3471288,0,0,1,0,0,0,.05720579,.01307551,-.00836996,.05720579,.3392097,.2967044,.381715,0,.3392097,.2967044,.381715,1,1,.2959277,.3245403,21978.05,21978.13,0,0
"FRA",11,"IledeFrance","2020-03-05",76,76,12278210,37,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21979,4,3,2020,5,1,4.330733,.3234,3.610918,.4754236,,.410651,0,0,1,0,0,0,-.06269321,.01307551,.03851358,-.06269321,.3860932,.3435879,.4285985,0,.3860932,.3435879,.4285985,1,1,.3428112,.3714238,21978.99,21979.04,0,0
"FRA",11,"IledeFrance","2020-03-06",89,89,12278210,59,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.1360254,21980,5,3,2020,6,1,4.488636,.1579032,4.077538,.4666197,,.350974,0,0,1,0,0,0,-.23010962,.01307551,.04169315,-.23010962,.3880128,.3418623,.4341634,-.00126,.3892728,.3467675,.4317781,1,1,.3490559,.3768544,21980.13,21980.18,0,0
"FRA",11,"IledeFrance","2020-03-07",104,104,12278210,76,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.2376978,21981,6,3,2020,7,1,4.644391,.1557546,4.330733,.2531958,,.3647754,0,0,1,0,0,0,-.2120454,.01307551,.02242208,-.2120454,.3678,.3174714,.4181286,-.0022018,.3700017,.3274964,.412507,1,1,.3406387,.3594555,21980.94,21980.82,0,0
"FRA",11,"IledeFrance","2020-03-08",243,243,12278210,95,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.3451565,21982,0,3,2020,8,1,5.493062,.8486705,4.553877,.2231436,,.3150322,0,0,1,1,0,.2,.52626991,.01307551,.02659879,.52626991,.3224006,.2927282,.352073,-.0517779,.3741784,.3316731,.4166837,1,1,.301836,.3623806,21982,21981.94,0,0
"FRA",11,"IledeFrance","2020-03-09",300,300,12278210,143,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.638106,21983,1,3,2020,9,1,5.703783,.210721,4.962845,.408968,,.1914497,0,0,1,1,0,.2,-.02690551,.01307551,-.0554617,-.02690551,.2376265,.1879105,.2873425,-.0544914,.292118,.2496127,.3346232,1,1,.2198051,.2815717,21982.78,21983.03,0,0
"FRA",11,"IledeFrance","2020-03-10",334,334,12278210,195,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.638106,21984,2,3,2020,10,1,5.811141,.1073585,5.273,.3101549,,.1988416,0,0,1,1,0,.2,-.13954462,.01307551,-.04618515,-.13954462,.2469031,.1971871,.2966191,-.0544914,.3013945,.2588892,.3438998,1,1,.2234853,.2882546,21983.91,21984.13,0,0
"FRA",11,"IledeFrance","2020-03-11",492,492,12278210,250,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,1,.638106,21985,3,3,2020,11,1,6.198479,.3873377,5.521461,.2484612,,.2272544,0,0,1,1,0,.3,.12690978,.01307551,-.00836996,.12690978,.2604279,.2207855,.3000703,-.0787818,.3392097,.2967044,.381715,1,1,.2366379,.3260698,21984.98,21984.99,0,0
"FRA",11,"IledeFrance","2020-03-12",577,577,12278210,338,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,1,.638106,21986,4,3,2020,12,1,6.357842,.1593637,5.823046,.3015847,,.265296,0,0,1,1,0,.3,-.14794771,.01307551,.03851358,-.14794771,.3073114,.2676691,.3469539,-.0787818,.3860932,.3435879,.4285985,1,1,.2833507,.3729533,21986.05,21985.88,0,0
"FRA",11,"IledeFrance","2020-03-13",721,721,12278210,439,0,0,0,0,0,0,0,1,.6464748,0,0,1,0,100,1,.638106,21987,5,3,2020,13,1,6.580639,.2227969,6.084499,.2614536,,.2563666,0,0,1,1,1,.529295,-.03199751,.01307551,.04169315,-.03199751,.2547944,.2230484,.2865405,-.1344784,.3892728,.3467675,.4317781,1,1,.2448761,.3761329,21986.97,21987.21,0,0
"FRA",11,"IledeFrance","2020-03-14",949,949,12278210,526,0,0,0,0,0,0,0,1,.6464748,0,0,1,0,100,1,.638106,21988,6,3,2020,14,1,6.855409,.2747693,6.265301,.1808019,,.2330573,0,0,1,1,1,.529295,.03924595,.01307551,.02242208,.03924595,.2355234,.2037773,.2672694,-.1344784,.3700017,.3274964,.412507,1,1,.2253546,.3568618,21988.04,21987.97,0,0
"FRA",11,"IledeFrance","2020-03-15",1209,1209,12278210,628,0,0,0,0,0,0,0,1,.6464748,0,1,1,1,100,1,.638106,21989,0,3,2020,15,1,7.097549,.2421403,6.44254,.1772389,,.1594566,1,.5,1,1,1,.529295,.07251498,.01307551,.02659879,.07251498,.1696253,.1344512,.2047995,-.0929147,.2625401,.2242806,.3007995,1,1,.1594566,.2494002,21988.9,21988.77,0,0
"FRA",11,"IledeFrance","2020-03-16",1762,1762,12278210,762,0,0,0,0,0,0,0,1,.6464748,0,1,1,1,100,1,1,21990,1,3,2020,16,1,7.474205,.3766561,6.635947,.1934066,,.1638668,0,.5,1,1,1,.529295,.18080503,.01307551,-.0554617,.18080503,.195851,.1479447,.2437574,-.0962669,.292118,.2496127,.3346232,1,1,.1825232,.278978,21990.03,21989.82,0,0
"FRA",11,"IledeFrance","2020-03-17",2177,2177,12278210,942,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21991,2,3,2020,17,1,7.685703,.2114983,6.848005,.2120585,,.1300666,0,.665,1,1,1,1,.10699068,.01307551,-.04618515,.10699068,.1045076,.0850195,.1239957,-.1968869,.3013945,.2588892,.3438998,1,1,.0913677,.2882546,21991.23,21991.25,0,0
"FRA",11,"IledeFrance","2020-03-18",2693,2693,12278210,1124,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21992,3,3,2020,18,1,7.898411,.212708,7.024649,.1766438,,.1402146,0,.665,1,1,1,1,.07038521,.01307551,-.00836996,.07038521,.1423228,.1228347,.1618109,-.1968869,.3392097,.2967044,.381715,1,1,.1291829,.3260698,21992.03,21991.95,0,0
"FRA",11,"IledeFrance","2020-03-19",3384,3384,12278210,1395,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21993,4,3,2020,19,1,8.126814,.2284026,7.24065,.2160006,,.1588209,0,.665,1,1,1,1,.03919629,.01307551,.03851358,.03919629,.1892063,.1697182,.2086945,-.1968869,.3860932,.3435879,.4285985,1,1,.1772952,.3729533,21992.96,21992.95,0,0
"FRA",11,"IledeFrance","2020-03-20",3818,3818,12278210,1696,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21994,5,3,2020,20,1,8.247482,.1206684,7.436028,.1953783,,.167804,0,.665,1,1,1,1,-.07171748,.01307551,.04169315,-.07171748,.1923859,.1728978,.211874,-.1968869,.3892728,.3467675,.4317781,1,1,.1804748,.3761329,21993.94,21994.07,0,0
"FRA",11,"IledeFrance","2020-03-21",4695,4695,12278210,1984,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21995,6,3,2020,21,1,8.454253,.2067709,7.59287,.1568422,,.1329907,0,.665,1,1,1,1,.03365608,.01307551,.02242208,.03365608,.1731148,.1536267,.1926029,-.1968869,.3700017,.3274964,.412507,1,1,.1629733,.3568618,21995.01,21995.02,0,0
"FRA",11,"IledeFrance","2020-03-22",5283,5283,12278210,2295,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21996,0,3,2020,22,1,8.572249,.1179962,7.738488,.145618,,.1559841,0,.665,1,1,1,1,-.05929532,.01307551,.02659879,-.05929532,.1772915,.1578034,.1967797,-.1968869,.3741784,.3316731,.4166837,1,1,.1671501,.3610385,21996.2,21995.94,0,0
"FRA",11,"IledeFrance","2020-03-23",6211,6211,12278210,2757,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21997,1,3,2020,23,1,8.734077,.161828,7.921898,.1834102,,.1547693,0,1,1,1,1,1,.03874938,.01307551,-.0554617,.03874938,.1230787,.0915851,.1545722,-.1690393,.292118,.2496127,.3346232,1,1,.1099388,.278978,21997.12,21997.14,0,0
"FRA",11,"IledeFrance","2020-03-24",6798,6798,12278210,3304,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21998,2,3,2020,24,1,8.824384,.0903063,8.102889,.1809907,,.1289358,0,1,1,1,1,1,-.04204892,.01307551,-.04618515,-.04204892,.1323552,.1008616,.1638488,-.1690393,.3013945,.2588892,.3438998,1,1,.1192153,.2882546,21998.11,21998.06,0,0
"FRA",11,"IledeFrance","2020-03-25",7660,7660,12278210,3876,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21999,3,3,2020,25,1,8.943768,.1193838,8.262559,.1596699,,.1278124,0,1,1,1,1,1,-.05078659,.01307551,-.00836996,-.05078659,.1701704,.1386768,.201664,-.1690393,.3392097,.2967044,.381715,1,1,.1570305,.3260698,21999.03,21999.08,0,0
"FRA",11,"IledeFrance","2020-03-26",,,12278210,4460,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22000,4,3,2020,26,1,,,8.402905,.1403456,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22000.07,21999.81,0,0
"FRA",11,"IledeFrance","2020-03-27",,,12278210,5174,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22001,5,3,2020,27,1,,,8.551401,.1484966,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22001.08,22001.02,0,0
"FRA",11,"IledeFrance","2020-03-28",,,12278210,5717,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22002,6,3,2020,28,1,,,8.651199,.0997982,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22002.09,22002.15,0,0
"FRA",11,"IledeFrance","2020-03-29",,,12278210,6182,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22003,0,3,2020,29,1,,,8.729397,.0781975,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22003,22002.96,0,0
"FRA",11,"IledeFrance","2020-03-30",,,12278210,6895,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22004,1,3,2020,30,1,,,8.838552,.1091547,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22004.1,22003.94,0,0
"FRA",11,"IledeFrance","2020-03-31",,,12278210,7487,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22005,2,3,2020,31,1,,,8.920923,.0823717,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22005.06,22005.06,0,0
"FRA",11,"IledeFrance","2020-04-01",,,12278210,7981,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22006,3,4,2020,1,1,,,8.984819,.0638962,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22005.94,22005.82,0,0
"FRA",11,"IledeFrance","2020-04-02",,,12278210,8508,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22007,4,4,2020,2,1,,,9.048762,.0639429,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22007.08,22007.05,0,0
"FRA",11,"IledeFrance","2020-04-03",,,12278210,8972,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22008,5,4,2020,3,1,,,9.101864,.0531015,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22007.79,22008.02,0,1
"FRA",11,"IledeFrance","2020-04-04",,,12278210,9337,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22009,6,4,2020,4,1,,,9.14174,.039876,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22009.04,22008.98,0,1
"FRA",11,"IledeFrance","2020-04-05",,,12278210,9630,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22010,0,4,2020,5,1,,,9.172639,.030899,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22010.08,22009.97,0,1
"FRA",11,"IledeFrance","2020-04-06",,,12278210,10012,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22011,1,4,2020,6,1,,,9.211539,.0389004,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,.2404022,.2794578,22011.2,22011,1,1
"FRA",24,"Centre","2020-03-06",11,11,2559073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.2668505,21980,5,3,2020,6,0,2.397895,,,,,,0,0,1,0,0,0,,,,,,,,,,,,0,0,,,21980.04,21980.07,0,0
"FRA",24,"Centre","2020-03-07",16,16,2559073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,1,.2668505,21981,6,3,2020,7,0,2.772589,.3746934,,,.2057971,,0,0,1,0,0,0,.01308193,.00715706,.02242208,.01308193,.3616115,.3099003,.4133226,-.0024718,.3640833,.321578,.4065886,1,1,,,21980.77,21981.07,0,0
"FRA",24,"Centre","2020-03-08",16,16,2559073,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.2668505,21982,0,3,2020,8,0,2.772589,0,0,,.2057971,,0,0,1,1,0,.2,-.31720744,.00715706,.02659879,-.31720744,.3172075,.2917235,.3426914,-.0510525,.36826,.3257547,.4107653,1,1,,,21981.92,21982.13,0,0
"FRA",24,"Centre","2020-03-09",17,17,2559073,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.2668505,21983,1,3,2020,9,0,2.833213,.0606246,.6931472,.6931472,.2057971,,0,0,1,1,0,.2,-.17452234,.00715706,-.0554617,-.17452234,.235147,.209663,.2606309,-.0510525,.2861995,.2436942,.3287048,1,1,,,21983.1,21983.25,0,0
"FRA",24,"Centre","2020-03-10",18,18,2559073,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,1,.3949575,21984,2,3,2020,10,0,2.890372,.0571585,1.098612,.4054651,.2057971,,0,0,1,1,0,.2,-.18607839,.00715706,-.04618515,-.18607839,.2432369,.2105257,.275948,-.0522392,.295476,.2529708,.3379813,1,1,,,21984.02,21983.77,0,0
"FRA",24,"Centre","2020-03-11",20,20,2559073,3,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,1,.3949575,21985,3,3,2020,11,0,2.995732,.1053605,1.098612,0,.2057971,,0,0,1,1,0,.3,-.15140118,.00715706,-.00836996,-.15140118,.2567617,.2346976,.2788258,-.0765295,.3332912,.2907859,.3757965,1,1,,,21984.97,21984.99,0,0
"FRA",24,"Centre","2020-03-12",30,30,2559073,4,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,1,.5107822,21986,4,3,2020,12,0,3.401197,.4054651,1.386294,.2876821,.2057971,,0,0,1,1,0,.3,.10289276,.00715706,.03851358,.10289276,.3025724,.27249,.3326548,-.0776024,.3801748,.3376695,.4226801,1,1,,,21986.05,21985.88,0,0
"FRA",24,"Centre","2020-03-13",33,33,2559073,5,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,1,.5107822,21987,5,3,2020,13,0,3.496508,.0953102,1.609438,.2231436,.2057971,,0,0,1,1,1,.5,-.16186099,.00715706,.04169315,-.16186099,.2571712,.2320954,.282247,-.1261831,.3833543,.340849,.4258596,1,1,,,21987.08,21987.09,0,0
"FRA",24,"Centre","2020-03-14",54,54,2559073,7,0,0,0,0,0,0,0,.5,.5,0,0,1,0,100,1,.5107822,21988,6,3,2020,14,0,3.988984,.4924765,1.94591,.3364722,.2057971,,0,0,1,1,1,.5,.25457634,.00715706,.02242208,.25457634,.2379001,.2128243,.2629759,-.1261831,.3640833,.321578,.4065886,1,1,,,21987.94,21988.13,0,0
"FRA",24,"Centre","2020-03-15",71,71,2559073,12,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,1,.5107822,21989,0,3,2020,15,0,4.26268,.2736959,2.484907,.5389966,.2057971,,1,.5,1,1,1,.5,.10169386,.00715706,.02659879,.10169386,.1720021,.1435234,.2004808,-.0846195,.2566216,.2183621,.2948811,1,1,,,21988.86,21989.07,0,0
"FRA",24,"Centre","2020-03-16",90,90,2559073,18,0,0,0,0,0,0,0,.5,.5,0,1,1,1,100,1,1,21990,1,3,2020,16,0,4.49981,.2371297,2.890372,.4054651,.2057971,,0,.5,1,1,1,.5,.04008127,.00715706,-.0554617,.04008127,.1970484,.1453772,.2487196,-.0891511,.2861995,.2436942,.3287048,1,1,,,21990,21989.9,0,0
"FRA",24,"Centre","2020-03-17",103,103,2559073,28,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21991,2,3,2020,17,0,4.634729,.1349192,3.332205,.4418328,.2057971,,0,.665,1,1,1,1,.03633005,.00715706,-.04618515,.03633005,.0985891,.079101,.1180773,-.1968869,.295476,.2529708,.3379813,1,1,,,21991.12,21991.11,0,0
"FRA",24,"Centre","2020-03-18",128,128,2559073,33,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21992,3,3,2020,18,0,4.85203,.2173014,3.496508,.1643031,.2057971,,0,.665,1,1,1,1,.08089705,.00715706,-.00836996,.08089705,.1364043,.1169162,.1558924,-.1968869,.3332912,.2907859,.3757965,1,1,,,21992,21991.93,0,0
"FRA",24,"Centre","2020-03-19",157,157,2559073,46,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21993,4,3,2020,19,0,5.056246,.2042155,3.828641,.3321338,.2057971,,0,.665,1,1,1,1,.02092766,.00715706,.03851358,.02092766,.1832879,.1637997,.202776,-.1968869,.3801748,.3376695,.4226801,1,1,,,21993,21992.97,0,0
"FRA",24,"Centre","2020-03-20",219,219,2559073,62,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21994,5,3,2020,20,0,5.389072,.3328261,4.127134,.2984929,.2057971,,0,.665,1,1,1,1,.14635871,.00715706,.04169315,.14635871,.1864674,.1669793,.2059556,-.1968869,.3833543,.340849,.4258596,1,1,,,21993.93,21994,0,0
"FRA",24,"Centre","2020-03-21",254,254,2559073,79,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21995,6,3,2020,21,0,5.537334,.1482625,4.369448,.2423134,.2057971,,0,.665,1,1,1,1,-.01893385,.00715706,.02242208,-.01893385,.1671964,.1477082,.1866845,-.1968869,.3640833,.321578,.4065886,1,1,,,21995.07,21995,0,0
"FRA",24,"Centre","2020-03-22",291,291,2559073,92,1,1,.33,.33,0,1,1,1,1,0,1,1,1,2,1,1,21996,0,3,2020,22,0,5.673323,.1359887,4.521789,.1523409,.2057971,,0,.665,1,1,1,1,-.03538436,.00715706,.02659879,-.03538436,.1713731,.151885,.1908612,-.1968869,.36826,.3257547,.4107653,1,1,,,21996,21996.07,0,0
"FRA",24,"Centre","2020-03-23",361,361,2559073,114,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21997,1,3,2020,23,0,5.888878,.2155547,4.736198,.2144098,.2057971,,0,1,1,1,1,1,.09839452,.00715706,-.0554617,.09839452,.1171602,.0856666,.1486538,-.1690393,.2861995,.2436942,.3287048,1,1,,,21997.05,21997.11,0,0
"FRA",24,"Centre","2020-03-24",450,450,2559073,128,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21998,2,3,2020,24,0,6.109248,.2203698,4.85203,.1158319,.2057971,,0,1,1,1,1,1,.09393307,.00715706,-.04618515,.09393307,.1264368,.0949432,.1579303,-.1690393,.295476,.2529708,.3379813,1,1,,,21998.07,21997.9,0,0
"FRA",24,"Centre","2020-03-25",561,561,2559073,141,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,21999,3,3,2020,25,0,6.329721,.2204733,4.94876,.0967298,.2057971,,0,1,1,1,1,1,.05622135,.00715706,-.00836996,.05622135,.164252,.1327584,.1957455,-.1690393,.3332912,.2907859,.3757965,1,1,,,21998.94,21999.05,0,0
"FRA",24,"Centre","2020-03-26",,,2559073,158,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22000,4,3,2020,26,0,,,5.062595,.1138349,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22000.14,22000.01,0,0
"FRA",24,"Centre","2020-03-27",,,2559073,201,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22001,5,3,2020,27,0,,,5.303305,.2407098,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22000.92,22001.04,0,0
"FRA",24,"Centre","2020-03-28",,,2559073,234,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22002,6,3,2020,28,0,,,5.455321,.1520166,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22002.04,22002.05,0,0
"FRA",24,"Centre","2020-03-29",,,2559073,266,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22003,0,3,2020,29,0,,,5.583496,.1281748,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22002.98,22003.11,0,0
"FRA",24,"Centre","2020-03-30",,,2559073,314,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22004,1,3,2020,30,0,,,5.749393,.1658969,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22004.16,22003.81,0,0
"FRA",24,"Centre","2020-03-31",,,2559073,357,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22005,2,3,2020,31,0,,,5.877736,.1283426,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22004.96,22005.06,0,0
"FRA",24,"Centre","2020-04-01",,,2559073,393,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22006,3,4,2020,1,0,,,5.97381,.0960741,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22005.98,22005.81,0,0
"FRA",24,"Centre","2020-04-02",,,2559073,426,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22007,4,4,2020,2,0,,,6.05444,.0806298,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22006.93,22007.04,0,0
"FRA",24,"Centre","2020-04-03",,,2559073,465,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22008,5,4,2020,3,0,,,6.142037,.0875978,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22007.95,22008.02,0,1
"FRA",24,"Centre","2020-04-04",,,2559073,482,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22009,6,4,2020,4,0,,,6.177944,.0359068,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22009.06,22008.88,0,1
"FRA",24,"Centre","2020-04-05",,,2559073,498,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22010,0,4,2020,5,0,,,6.2106,.0326557,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22010.02,22010.16,0,1
"FRA",24,"Centre","2020-04-06",,,2559073,523,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,1,22011,1,4,2020,6,0,,,6.259582,.0489817,,,0,1,1,1,1,1,,,,,,,,,,,,0,0,,,22010.94,22011.02,1,1
"FRA",27,"BourgogneFrancheComté","2020-03-03",13,13,2783039,30,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21977,2,3,2020,3,0,2.564949,,3.401197,,,,0,0,1,0,0,0,,,,,,,,,,,,0,0,,,21976.9,21976.82,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-04",16,16,2783039,40,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21978,3,3,2020,4,0,2.772589,.2076395,3.688879,.2876821,.2057971,,0,0,1,0,0,0,-.13479148,.01629675,-.00836996,-.13479148,.3424309,.2999256,.3849362,0,.3424309,.2999256,.3849362,1,1,,,21978.02,21978.04,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-05",39,39,2783039,52,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21979,4,3,2020,5,0,3.663562,.8909729,3.951244,.2623641,.2057971,,0,0,1,0,0,0,.50165837,.01629675,.03851358,.50165837,.3893145,.3468092,.4318197,0,.3893145,.3468092,.4318197,1,1,,,21978.68,21978.95,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-06",78,78,2783039,65,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21980,5,3,2020,6,0,4.356709,.6931474,4.174387,.2231438,.2057971,,0,0,1,0,0,0,.30065337,.01629675,.04169315,.30065337,.392494,.3499888,.4349993,0,.392494,.3499888,.4349993,1,1,,,21979.99,21980.1,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-07",129,129,2783039,80,0,0,0,0,0,0,0,0,0,0,0,1,0,5000,0,0,21981,6,3,2020,7,0,4.859812,.5031033,4.382027,.2076392,.2057971,,0,0,1,0,0,0,.12988028,.01629675,.02242208,.12988028,.3732229,.3307177,.4157282,0,.3732229,.3307177,.4157282,1,1,,,21981.04,21981.04,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-08",112,112,2783039,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,21982,0,3,2020,8,0,4.718499,,4.60517,.2231436,,,0,0,1,1,0,.2,,,,,,,,,,,,0,0,,,21981.96,21981.92,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-09",119,119,2783039,113,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,21983,1,3,2020,9,0,4.779123,.0606246,4.727388,.1222177,.2057971,,0,0,1,1,0,.2,-.18613385,.01629675,-.0554617,-.18613385,.2467584,.2248995,.2686174,-.0485807,.2953392,.2528339,.3378445,1,1,,,21983.14,21982.94,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-10",146,146,2783039,141,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,0,0,21984,2,3,2020,10,0,4.983607,.2044835,4.94876,.2213721,.2057971,,0,0,1,1,0,.2,-.05155149,.01629675,-.04618515,-.05155149,.256035,.234176,.277894,-.0485807,.3046157,.2621104,.347121,1,1,,,21984.01,21983.96,0,0
"FRA",27,"BourgogneFrancheComté","2020-03-11",155,155,2783039,157,0,0,0,0,0,0,0,.5,.5,0,0,1,0,1000,0,0,21985,3,3,2020,11,0,5.043425,.0598183,5.056246,.1074858,.2057971,,0,0,1,1,0,.3,-.20974156,.01629675,-.00836996,-.20974156,.2695598,.2493242,.2897954,-.0728711,.3424309,.2999256,.3849362,1,1,,,21984.98,21985.07,0,0
