date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed,population,lat,lon,social_distance,emergency_declaration,work_from_home,pos_cases_quarantine,school_closure,business_closure,no_gathering,travel_ban_local,event_cancel,home_isolation,travel_ban_intl_in,travel_ban_intl_out,paid_sick_leave,transit_suspension,religious_closure,social_distance_popwt,emergency_declaration_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,school_closure_popwt,business_closure_popwt,no_gathering_popwt,travel_ban_local_popwt,event_cancel_popwt,home_isolation_popwt,paid_sick_leave_popwt,transit_suspension_popwt,religious_closure_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,pos_cases_quarantine_opt,pos_cases_quarantine_opt_popwt,school_closure_opt,school_closure_opt_popwt,business_closure_opt,business_closure_opt_popwt,no_gathering_opt,no_gathering_opt_popwt,travel_ban_local_opt,travel_ban_local_opt_popwt,home_isolation_opt,home_isolation_opt_popwt,paid_sick_leave_opt,paid_sick_leave_opt_popwt,transit_suspension_opt,transit_suspension_opt_popwt,religious_closure_opt,religious_closure_opt_popwt,policies_enacted,testing_regime,t,dow,month,year,day,adm1_id,adm1_abb,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_regime_13mar2020_NY,testing_regime_16mar2020_CA,testing_regime_18mar2020_NC,testing_regime_19mar2020_CT,testing_regime_19mar2020_NV,testing_regime_19mar2020_UT,testing_regime_20mar2020_IA,testing_regime_21mar2020_TN,testing_regime_22mar2020_AL,testing_regime_23mar2020_HI,testing_regime_24mar2020_KS,testing_regime_24mar2020_NJ,testing_regime_25mar2020_OH,testing_regime_27mar2020_AZ,testing_regime_28mar2020_MD,testing_regime_28mar2020_MO,testing_regime_30mar2020_DE,sample_avg,day_avg,school_closure_comb_popwt,travel_ban_local_comb_popwt,business_closure_comb_popwt,social_distance_comb_popwt,home_isolation_comb_popwt,work_from_home_comb_popwt,pos_cases_quarantine_comb_popwt,no_gathering_comb_popwt,paid_sick_leave_comb_popwt,transit_suspension_comb_popwt,religious_closure_comb_popwt,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9
"2020-03-26","USA","Missouri",502,502,8,8,6169270,38.367,-92.478,1,1,0,0,1,.33,1,0,1,.4,1,1,1,0,0,1,1,0,0,1,.33,1,0,1,.0864467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73,0,26mar2020,4,3,2020,26,"Missouri","MO",0,6.2186,.354969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,1,.0864467,0,0,1,1,0,0,1,.5,0,1,0,1,0,.33,.0864467
"2020-03-27","USA","Missouri",663,663,9,9,6169270,38.367,-92.478,1,1,0,0,1,.33,1,0,1,.4,1,1,1,0,0,1,1,0,0,1,.33,1,0,1,.0864467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73,0,27mar2020,5,3,2020,27,"Missouri","MO",0,6.496775,.2781749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,1,.0864467,0,0,1,1,0,0,1,.5,0,1,0,1,0,.33,.0864467
"2020-03-28","USA","Missouri",829,829,10,10,6169270,38.367,-92.478,1,1,0,0,1,.33,1,0,1,.6,1,1,1,0,0,1,1,0,0,1,.33,1,0,1,.0938372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93,1,28mar2020,6,3,2020,28,"Missouri","MO",0,6.72022,.2234449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,.33,1,.0938372,0,0,1,1,0,0,1,.5,0,1,0,1,0,.33,.0938372
"2020-03-29","USA","Missouri",888,888,12,12,6169270,38.367,-92.478,1,1,0,0,1,.33,1,0,1,.6,1,1,1,0,0,1,1,0,0,1,.33,1,0,1,.0938372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93,1,29mar2020,0,3,2020,29,"Missouri","MO",0,6.788972,.0687518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.33,1,.0938372,0,0,1,1,0,0,1,.5,0,1,0,1,0,.33,.0938372
"2020-03-30","USA","Missouri",1032,1032,13,13,6169270,38.367,-92.478,1,1,0,0,1,.67,1,0,1,.8,1,1,1,0,0,1,1,0,0,1,.3451653,1,0,1,.1295203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,1,30mar2020,1,3,2020,30,"Missouri","MO",0,6.939254,.1502819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.3451653,1,.1295203,0,0,1,1,0,0,1,.5,0,1,0,1,0,.3451653,.1295203
"2020-03-31","USA","Missouri",1336,1336,14,14,6169270,38.367,-92.478,1,1,0,0,1,.67,1,0,1,.8,1,1,1,0,0,1,1,0,0,1,.3451653,1,0,1,.1295203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,1,31mar2020,2,3,2020,31,"Missouri","MO",0,7.197435,.2581816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.3451653,1,.1295203,0,0,1,1,0,0,1,.5,0,1,0,1,0,.3451653,.1295203
"2020-04-01","USA","Missouri",1591,1591,18,18,6169270,38.367,-92.478,1,1,0,0,1,.67,1,0,1,.8,1,1,1,0,0,1,1,0,0,1,.3451653,1,0,1,.1295203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,1,01apr2020,3,4,2020,1,"Missouri","MO",0,7.372118,.1746826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.3451653,1,.1295203,0,0,1,1,0,0,1,.5,0,1,0,1,0,.3451653,.1295203
"2020-04-02","USA","Missouri",1833,1833,19,19,6169270,38.367,-92.478,1,1,0,0,1,.67,1,0,1,.8,1,1,1,0,0,1,1,0,0,1,.3451653,1,0,1,.1295203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,1,02apr2020,4,4,2020,2,"Missouri","MO",0,7.513709,.1415911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.3451653,1,.1295203,0,0,1,1,0,0,1,.5,0,1,0,1,0,.3451653,.1295203
"2020-04-03","USA","Missouri",2111,2111,19,19,6169270,38.367,-92.478,1,1,0,0,1,1,1,0,1,.8,1,1,1,0,0,1,1,0,0,1,.347068,1,0,1,.1295203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,1,03apr2020,5,4,2020,3,"Missouri","MO",0,7.654917,.1412082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.347068,1,.1295203,0,0,1,1,0,0,1,.5,0,1,0,1,0,.347068,.1295203
"2020-04-04","USA","Missouri",2285,2285,23,23,6169270,38.367,-92.478,1,1,0,0,1,1,1,0,1,.8,1,1,1,0,0,1,1,0,0,1,.347068,1,0,1,.1295203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,1,04apr2020,6,4,2020,4,"Missouri","MO",0,7.734121,.0792041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.347068,1,.1295203,0,0,1,1,0,0,1,.5,0,1,0,1,0,.347068,.1295203
"2020-04-05","USA","Missouri",2369,2369,33,33,6169270,38.367,-92.478,1,1,0,0,1,1,1,0,1,.8,1,1,1,0,0,1,1,0,0,1,.347068,1,0,1,.1295203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,1,05apr2020,0,4,2020,5,"Missouri","MO",0,7.770223,.0361018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.347068,1,.1295203,0,0,1,1,0,0,1,.5,0,1,0,1,0,.347068,.1295203
"2020-04-06","USA","Missouri",2723,2723,38,38,6169270,38.367,-92.478,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,.347068,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,06apr2020,1,4,2020,6,"Missouri","MO",0,7.90949,.1392665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.347068,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,0,.347068,1
"2020-03-18","USA","Montana",12,12,0,0,1086759,47.034,-109.645,.5,1,0,0,1,0,1,0,1,0,1,1,1,0,0,.5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,18mar2020,3,3,2020,18,"Montana","MT",0,2.484907,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2070827,,1,0,0,.5,0,0,0,1,1,0,0,1,.25,0,1,0,1,0,0,0
"2020-03-19","USA","Montana",15,15,0,0,1086759,47.034,-109.645,.5,1,0,0,1,0,1,0,1,0,1,1,1,0,0,.5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,19mar2020,4,3,2020,19,"Montana","MT",0,2.70805,.2231436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,.5,0,0,0,1,1,0,0,1,.25,0,1,0,1,0,0,0
"2020-03-20","USA","Montana",19,19,0,0,1086759,47.034,-109.645,.5,1,0,0,1,.5,1,0,1,0,1,1,1,0,0,.5,1,0,0,1,.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20mar2020,5,3,2020,20,"Montana","MT",0,2.944439,.2363887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.5,.5,0,0,0,1,1,0,0,1,.25,0,1,0,1,0,.5,0
"2020-03-21","USA","Montana",27,27,0,0,1086759,47.034,-109.645,.5,1,0,0,1,.5,1,0,1,0,1,1,1,0,0,.5,1,0,0,1,.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,21mar2020,6,3,2020,21,"Montana","MT",0,3.295837,.351398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.5,.5,0,0,0,1,1,0,0,1,.25,0,1,0,1,0,.5,0
"2020-03-22","USA","Montana",34,34,0,0,1086759,47.034,-109.645,.5,1,0,0,1,.5,1,0,1,0,1,1,1,0,0,.5,1,0,0,1,.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,22mar2020,0,3,2020,22,"Montana","MT",0,3.526361,.2305236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.5,.5,0,0,0,1,1,0,0,1,.25,0,1,0,1,0,.5,0
"2020-03-23","USA","Montana",45,45,0,0,1086759,47.034,-109.645,.5,1,0,0,1,.5,1,0,1,0,1,1,1,0,0,.5,1,0,0,1,.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,23mar2020,1,3,2020,23,"Montana","MT",0,3.806663,.280302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.5,.5,0,0,0,1,1,0,0,1,.25,0,1,0,1,0,.5,0
"2020-03-24","USA","Montana",51,51,0,0,1086759,47.034,-109.645,1,1,0,0,1,.5,1,0,1,0,1,1,1,0,0,1,1,0,0,1,.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,24mar2020,2,3,2020,24,"Montana","MT",0,3.931826,.1251631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.5,1,0,0,0,1,1,0,0,1,.5,0,1,0,1,0,.5,0
"2020-03-25","USA","Montana",65,65,0,0,1086759,47.034,-109.645,1,1,0,0,1,.5,1,0,1,0,1,1,1,0,0,1,1,0,0,1,.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,25mar2020,3,3,2020,25,"Montana","MT",0,4.174387,.2425618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,.5,1,0,0,0,1,1,0,0,1,.5,0,1,0,1,0,.5,0
"2020-03-26","USA","Montana",89,89,0,0,1086759,47.034,-109.645,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,26mar2020,4,3,2020,26,"Montana","MT",0,4.488636,.314249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,0,1,1
"2020-03-27","USA","Montana",120,120,1,1,1086759,47.034,-109.645,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,27mar2020,5,3,2020,27,"Montana","MT",0,4.787492,.2988553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,0,1,1
"2020-03-28","USA","Montana",147,147,2,2,1086759,47.034,-109.645,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,28mar2020,6,3,2020,28,"Montana","MT",0,4.990433,.2029409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,0,1,1
"2020-03-29","USA","Montana",161,161,2,2,1086759,47.034,-109.645,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,29mar2020,0,3,2020,29,"Montana","MT",0,5.081404,.0909715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,0,1,1
"2020-03-30","USA","Montana",177,177,4,4,1086759,47.034,-109.645,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,30mar2020,1,3,2020,30,"Montana","MT",0,5.17615,.0947456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,.5,1,1
"2020-03-31","USA","Montana",198,198,4,4,1086759,47.034,-109.645,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,31mar2020,2,3,2020,31,"Montana","MT",0,5.288267,.1121173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,.5,1,1
"2020-04-01","USA","Montana",217,217,4,4,1086759,47.034,-109.645,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,01apr2020,3,4,2020,1,"Montana","MT",0,5.379897,.09163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,.5,1,1
"2020-04-02","USA","Montana",241,241,5,5,1086759,47.034,-109.645,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,02apr2020,4,4,2020,2,"Montana","MT",0,5.484797,.1048999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,.5,1,1
"2020-04-03","USA","Montana",262,262,5,5,1086759,47.034,-109.645,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,03apr2020,5,4,2020,3,"Montana","MT",0,5.568345,.0835476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,.5,1,1
"2020-04-04","USA","Montana",281,281,5,5,1086759,47.034,-109.645,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,04apr2020,6,4,2020,4,"Montana","MT",0,5.638355,.0700102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,.5,1,1
"2020-04-05","USA","Montana",296,296,5,5,1086759,47.034,-109.645,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,05apr2020,0,4,2020,5,"Montana","MT",0,5.69036,.0520048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,.5,1,1
"2020-04-06","USA","Montana",318,318,5,5,1086759,47.034,-109.645,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,06apr2020,1,4,2020,6,"Montana","MT",0,5.762052,.071692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,1,1,0,0,1,.5,0,1,0,1,.5,1,1
"2020-03-11","USA","Nebraska",10,10,0,0,1952570,41.527,-99.81,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11mar2020,3,3,2020,11,"Nebraska","NE",0,2.302585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2070827,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-12","USA","Nebraska",11,11,0,0,1952570,41.527,-99.81,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12mar2020,4,3,2020,12,"Nebraska","NE",0,2.397895,.0953102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0
"2020-03-13","USA","Nebraska",13,13,0,0,1952570,41.527,-99.81,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13mar2020,5,3,2020,13,"Nebraska","NE",0,2.564949,.1670539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0
"2020-03-14","USA","Nebraska",18,18,0,0,1952570,41.527,-99.81,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14mar2020,6,3,2020,14,"Nebraska","NE",0,2.890372,.3254225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,.5,0,0,1,0,0,0,0,0
"2020-03-15","USA","Nebraska",18,18,0,0,1952570,41.527,-99.81,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,15mar2020,0,3,2020,15,"Nebraska","NE",0,2.890372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.5,1,0,0,.75,0,0,1,0,0,0,0,0
"2020-03-16","USA","Nebraska",18,18,0,0,1952570,41.527,-99.81,0,1,0,0,0,0,.125,0,1,0,1,1,1,0,0,0,1,0,0,0,0,.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.125,0,16mar2020,1,3,2020,16,"Nebraska","NE",0,2.890372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.125,1,0,0,.5625,0,0,1,0,0,0,0,0
"2020-03-17","USA","Nebraska",24,24,0,0,1952570,41.527,-99.81,0,1,0,0,0,0,.125,0,1,0,1,1,1,0,0,0,1,0,0,0,0,.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.125,0,17mar2020,2,3,2020,17,"Nebraska","NE",0,3.178054,.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,.125,1,0,0,.5625,0,0,1,0,0,0,0,0
"2020-03-18","USA","Nebraska",30,30,0,0,1952570,41.527,-99.81,.14,1,0,.14,.14,.14,.25,0,1,0,1,1,1,0,0,.0502757,1,0,.0502757,.0502757,.0502757,.169889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,18mar2020,3,3,2020,18,"Nebraska","NE",0,3.401197,.2231436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.0502757,0,.0502757,.0502757,0,0,.0502757,.169889,1,0,0,.5849445,.0251378,.0502757,1,0,.0502757,0,.0502757,0
"2020-03-19","USA","Nebraska",31,31,0,0,1952570,41.527,-99.81,.14,1,0,.14,.14,.14,.25,0,1,0,1,1,1,0,0,.0502757,1,0,.0502757,.0502757,.0502757,.169889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,19mar2020,4,3,2020,19,"Nebraska","NE",0,3.433987,.0327897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.0502757,0,.0502757,.0502757,0,0,.0502757,.169889,1,0,0,.5849445,.0251378,.0502757,1,0,.0502757,0,.0502757,0
"2020-03-20","USA","Nebraska",36,36,0,0,1952570,41.527,-99.81,.14,1,0,.14,.14,.14,.25,0,1,0,1,1,1,0,0,.0502757,1,0,.0502757,.0502757,.0502757,.169889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,20mar2020,5,3,2020,20,"Nebraska","NE",0,3.583519,.1495318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.0502757,0,.0502757,.0502757,0,0,.0502757,.169889,1,0,0,.5849445,.0251378,.0502757,1,0,.0502757,0,.0502757,0
"2020-03-21","USA","Nebraska",45,45,0,0,1952570,41.527,-99.81,.14,1,0,.14,.14,.14,.25,0,1,0,1,1,1,0,0,.0502757,1,0,.0502757,.0502757,.0502757,.169889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,21mar2020,6,3,2020,21,"Nebraska","NE",0,3.806663,.2231436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.0502757,0,.0502757,.0502757,0,0,.0502757,.169889,1,0,0,.5849445,.0251378,.0502757,1,0,.0502757,0,.0502757,0
"2020-03-22","USA","Nebraska",49,49,0,0,1952570,41.527,-99.81,.14,1,0,.14,.14,.14,.25,0,1,0,1,1,1,0,0,.0502757,1,0,.0502757,.0502757,.0502757,.169889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,22mar2020,0,3,2020,22,"Nebraska","NE",0,3.89182,.0851576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.0502757,0,.0502757,.0502757,0,0,.0502757,.169889,1,0,0,.5849445,.0251378,.0502757,1,0,.0502757,0,.0502757,0
"2020-03-23","USA","Nebraska",52,52,0,0,1952570,41.527,-99.81,.14,1,0,.14,.14,.14,.25,0,1,0,1,1,1,0,0,.0502757,1,0,.0502757,.0502757,.0502757,.169889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,23mar2020,1,3,2020,23,"Nebraska","NE",0,3.951244,.0594234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.0502757,0,.0502757,.0502757,0,0,.0502757,.169889,1,0,0,.5849445,.0251378,.0502757,1,0,.0502757,0,.0502757,0
"2020-03-24","USA","Nebraska",55,55,0,0,1952570,41.527,-99.81,.14,1,0,.14,.14,.14,.25,0,1,0,1,1,1,0,0,.0502757,1,0,.0502757,.0502757,.0502757,.169889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81,0,24mar2020,2,3,2020,24,"Nebraska","NE",0,4.007333,.0560896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.0502757,0,.0502757,.0502757,0,0,.0502757,.169889,1,0,0,.5849445,.0251378,.0502757,1,0,.0502757,0,.0502757,0
"2020-03-25","USA","Nebraska",62,62,0,0,1952570,41.527,-99.81,.28,1,0,.28,.28,.28,.375,0,1,0,1,1,1,0,0,.1023462,1,0,.1023462,.1023462,.1023462,.2163805,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.495,0,25mar2020,3,3,2020,25,"Nebraska","NE",0,4.127134,.119801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.1023462,0,.1023462,.1023462,0,0,.1023462,.2163805,1,0,0,.6081902,.0511731,.1023462,1,0,.1023462,0,.1023462,0
