adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"IRN",18mar2020,.0208778,0,.0619559,.4568714,.3346805,.5790623,,,
"IRN",19mar2020,.0840844,.0430063,.1251626,.5200781,.3978872,.642269,,,
"IRN",20mar2020,.1729921,.131914,.2140702,.6089857,.4867948,.7311766,,,
"IRN",21mar2020,.0594421,.018364,.1005202,.4954357,.3732448,.6176266,,,
"IRN",22mar2020,.051665,.0105869,.0927431,.4876586,.3654678,.6098495,,,
"IRN",01mar2020,.3920736,.3147941,.469353,.4871696,.3649787,.6093605,,,
"IRN",05mar2020,.2343009,.1719245,.2966773,.519589,.3973981,.6417799,,,
"IRN",06mar2020,.3232086,.2608322,.385585,.6084967,.4863058,.7306876,,,
"IRN",07mar2020,.2096586,.1472822,.272035,.4949467,.3727558,.6171376,,,
"IRN",08mar2020,.2018815,.1395051,.2642579,.4871696,.3649787,.6093605,,,
"IRN",09mar2020,.2115673,.1491909,.2739438,.4968554,.3746645,.6190463,,,
"IRN",10mar2020,.1946766,.1323002,.257053,.4799647,.3577738,.6021556,,,
"IRN",11mar2020,.1710943,.1087178,.2334707,.4563823,.3341915,.5785732,,,
"IRN",12mar2020,.2343009,.1719245,.2966773,.519589,.3973981,.6417799,,,
"IRN",13mar2020,.0979952,0,.2571835,.5339888,.2805848,.7873928,,,
"IRN",14mar2020,.0589531,.0178749,.1000312,.4949467,.3727558,.6171376,,,
"IRN",15mar2020,.051176,.0100978,.0922541,.4871696,.3649787,.6093605,,,
"IRN",16mar2020,.0608618,.0197837,.1019399,.4968554,.3746645,.6190463,,,
"IRN",17mar2020,.0439711,.0028929,.0850492,.4799647,.3577738,.6021556,,,
"IRN",18mar2020,.0203887,0,.0614668,.4563823,.3341915,.5785732,,,
"IRN",19mar2020,.0835954,.0425173,.1246735,.519589,.3973981,.6417799,,,
"IRN",20mar2020,.1725031,.1314249,.2135812,.6084967,.4863058,.7306876,,,
"IRN",21mar2020,.0589531,.0178749,.1000312,.4949467,.3727558,.6171376,,,
"IRN",22mar2020,.051176,.0100978,.0922541,.4871696,.3649787,.6093605,,,
"IRN",11mar2020,.2367272,.1743508,.2991036,.5220153,.3998244,.6442062,,,
"IRN",12mar2020,.2999339,.2375575,.3623103,.585222,.4630311,.7074129,,,
"IRN",13mar2020,.1636282,.0044399,.3228164,.5996218,.3462178,.8530258,,,
"IRN",14mar2020,.124586,.0835079,.1656642,.5605797,.4383888,.6827706,,,
"IRN",15mar2020,.116809,.0757308,.1578871,.5528026,.4306117,.6749935,,,
"IRN",16mar2020,.1264948,.0854167,.1675729,.5624884,.4402975,.6846793,,,
"IRN",17mar2020,.109604,.0685259,.1506822,.5455977,.4234068,.6677886,,,
"IRN",18mar2020,.0860217,.0449436,.1270998,.5220153,.3998244,.6442062,,,
"IRN",19mar2020,.1492284,.1081503,.1903065,.585222,.4630311,.7074129,,,
"IRN",20mar2020,.2381361,.1970579,.2792142,.6741297,.5519388,.7963206,,,
"IRN",21mar2020,.124586,.0835079,.1656642,.5605797,.4383888,.6827706,,,
"IRN",22mar2020,.116809,.0757308,.1578871,.5528026,.4306117,.6749935,,,
"IRN",05mar2020,.2624733,.2000968,.3248497,.5477613,.4255705,.6699522,,,
"IRN",06mar2020,.3513809,.2890045,.4137573,.636669,.5144781,.7588599,,,
"IRN",07mar2020,.2378309,.1754545,.3002073,.523119,.4009281,.6453099,,,
"IRN",08mar2020,.2300538,.1676774,.2924303,.5153419,.393151,.6375328,,,
"IRN",09mar2020,.2397397,.1773632,.3021161,.5250278,.4028369,.6472186,,,
"IRN",10mar2020,.2228489,.1604725,.2852253,.508137,.3859461,.6303279,,,
"IRN",11mar2020,.1992666,.1368902,.261643,.4845547,.3623638,.6067455,,,
"IRN",12mar2020,.2624733,.2000968,.3248497,.5477613,.4255705,.6699522,,,
"IRN",13mar2020,.1261675,0,.2853558,.5621611,.3087571,.8155651,,,
"IRN",14mar2020,.0871254,.0460473,.1282035,.523119,.4009281,.6453099,,,
"IRN",15mar2020,.0793483,.0382702,.1204264,.5153419,.393151,.6375328,,,
"IRN",16mar2020,.0890341,.047956,.1301122,.5250278,.4028369,.6472186,,,
"IRN",17mar2020,.0721434,.0310653,.1132215,.508137,.3859461,.6303279,,,
"IRN",18mar2020,.048561,.0074829,.0896392,.4845547,.3623638,.6067455,,,
"IRN",19mar2020,.1117677,.0706896,.1528458,.5477613,.4255705,.6699522,,,
"IRN",20mar2020,.2006754,.1595972,.2417535,.636669,.5144781,.7588599,,,
"IRN",21mar2020,.0871254,.0460473,.1282035,.523119,.4009281,.6453099,,,
"IRN",22mar2020,.0793483,.0382702,.1204264,.5153419,.393151,.6375328,,,
"IRN",05mar2020,.2813971,.2190207,.3437735,.5666853,.4444943,.6888761,,,
"IRN",06mar2020,.3703048,.3079284,.4326812,.6555929,.533402,.7777838,,,
"IRN",07mar2020,.2567548,.1943784,.3191312,.5420429,.419852,.6642338,,,
"IRN",08mar2020,.2489777,.1866013,.3113541,.5342658,.4120749,.6564567,,,
"IRN",09mar2020,.2586635,.1962871,.32104,.5439516,.4217608,.6661425,,,
"IRN",10mar2020,.2417728,.1793964,.3041492,.5270609,.40487,.6492518,,,
"IRN",11mar2020,.2181905,.1558141,.2805669,.5034785,.3812877,.6256694,,,
"IRN",12mar2020,.2813971,.2190207,.3437735,.5666853,.4444943,.6888761,,,
"IRN",13mar2020,.1450914,0,.3042797,.581085,.327681,.834489,,,
"IRN",14mar2020,.1060493,.0649711,.1471274,.5420429,.419852,.6642338,,,
"IRN",15mar2020,.0982722,.0571941,.1393503,.5342658,.4120749,.6564567,,,
"IRN",16mar2020,.107958,.0668799,.1490361,.5439516,.4217608,.6661425,,,
"IRN",17mar2020,.0910673,.0499891,.1321454,.5270609,.40487,.6492518,,,
"IRN",18mar2020,.0674849,.0264068,.1085631,.5034785,.3812877,.6256694,,,
"IRN",19mar2020,.1306916,.0896135,.1717697,.5666853,.4444943,.6888761,,,
"IRN",20mar2020,.2195993,.1785211,.2606774,.6555929,.533402,.7777838,,,
"IRN",21mar2020,.1060493,.0649711,.1471274,.5420429,.419852,.6642338,,,
"IRN",22mar2020,.0982722,.0571941,.1393503,.5342658,.4120749,.6564567,,,
"IRN",01mar2020,.4222808,.3450013,.4995602,.5173768,.3951859,.6395677,,,
"IRN",05mar2020,.2645081,.2021317,.3268845,.5497962,.4276053,.6719871,,,
"IRN",06mar2020,.3534158,.2910394,.4157922,.6387039,.516513,.7608948,,,
