adm0_name,e
"ITA",-.06938779
"ITA",-.06811618
"ITA",-.09104664
"ITA",-.08164152
"ITA",-.0742881
"ITA",-.10007349
"ITA",-.06861447
"ITA",-.24657844
"ITA",.13930185
"ITA",-.04580536
"ITA",-.19492339
"ITA",.33449649
"ITA",.21724091
"ITA",.01241224
"ITA",-.11081305
"ITA",-.06525496
"ITA",-.12973991
"ITA",-.19492339
"ITA",.4462881
"ITA",-.15048398
"ITA",-.00814537
"ITA",.02756895
"ITA",.09599662
"ITA",.04299606
"ITA",.05835371
"ITA",-.06620858
"ITA",.02224912
"ITA",-.01798395
"ITA",.09174837
"ITA",-.01728702
"ITA",-.00460755
"ITA",-.05224533
"ITA",-.04647133
"ITA",-.02436409
"ITA",-.06937889
"ITA",-.04343783
"ITA",-.02452187
"ITA",-.10012204
"ITA",.04177909
"ITA",.15786624
"ITA",-.06306465
"ITA",.05081705
"ITA",-.03511532
"ITA",-.03585187
"ITA",-.07664245
"ITA",-.08681566
"ITA",-.07166396
"ITA",.00376564
"ITA",-.01067392
"ITA",-.07723898
"ITA",.04570692
"ITA",-.07418228
"ITA",-.03511198
"ITA",-.02956006
"ITA",-.05782755
"ITA",-.03642551
"ITA",-.04193729
"ITA",-.01477892
"ITA",.03717972
"ITA",.05830044
"ITA",.05319362
"ITA",.03578847
"ITA",.05100165
"ITA",.03267773
"ITA",.03790302
"ITA",.00527884
"ITA",.0477013
"ITA",.04360395
"ITA",.04215854
"ITA",.0221077
"ITA",.02490862
"ITA",.03728456
"ITA",-.00085948
"ITA",.04337067
"ITA",.25123071
"ITA",-.08127531
"ITA",-.03082731
"ITA",-.03964186
"ITA",-.07489094
"ITA",.27828826
"ITA",.00851131
"ITA",.08186752
"ITA",-.1199503
"ITA",.07704412
"ITA",-.05430032
"ITA",-.09044155
"ITA",-.1199659
"ITA",.02300573
"ITA",.04930745
"ITA",-.03765413
"ITA",.00347652
"ITA",.05183676
"ITA",.01525683
"ITA",-.07679613
"ITA",.18677525
"ITA",-.01500596
"ITA",-.00071212
"ITA",-.03554354
"ITA",-.01136658
