date,adm0_name,adm1_id,adm1_name,lat,lon,cum_hospitalized_symptom,cum_intensive_care,cum_hospitalized,cum_home_confinement,active_cases,active_cases_new,cum_recoveries,cum_deaths,cum_confirmed_cases,cum_tests,cum_hospitalized_symptom_imputed,cum_intensive_care_imputed,cum_hospitalized_imputed,cum_home_confinement_imputed,cum_recoveries_imputed,cum_deaths_imputed,cum_confirmed_cases_imputed,cum_tests_imputed,population,travel_ban_intl_out,business_closure,business_closure_popwt,no_gathering,no_gathering_popwt,school_closure,school_closure_popwt,social_distance,social_distance_popwt,work_from_home,work_from_home_popwt,transit_suspension,transit_suspension_popwt,travel_ban_local,travel_ban_local_popwt,testing_regime,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,home_isolation,home_isolation_popwt,pos_cases_quarantine,pos_cases_quarantine_popwt,travel_ban_intl_in,policies_enacted,no_gathering_size
2020-02-24,ITA,13,Abruzzo,42.35122196,13.39843823,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,5,1311580.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,17,Basilicata,40.63947052,15.80514834,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,562869.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,4,P.A. Bolzano,46.49933453,11.35662422,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,531178.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,18,Calabria,38.90597598,16.59440194,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1947131.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,15,Campania,40.83956555,14.25084984,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0,0,0,0,0,0,0,10,5801692.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,10.0,2.0,12.0,6.0,18,18,0.0,0.0,18.0,148.0,10,2,12,6,0,0,18,148,4459477.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,58.0,0,0,0,0,0,0,0,58,1215220.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,12,Lazio,41.89277044,12.48366722,,,,0.0,2,2,1.0,0.0,3.0,124.0,0,0,0,0,1,0,3,124,5879082.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,7,Liguria,44.41149315,8.9326992,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1550640.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,3,Lombardia,45.46679409,9.190347404,76.0,19.0,95.0,71.0,166,166,0.0,6.0,172.0,1463.0,76,19,95,71,0,6,172,1463,10060574.0,1,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,8.0,0
2020-02-24,ITA,11,Marche,43.61675973,13.5188753,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,16.0,0,0,0,0,0,0,0,16,1525271.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,14,Molise,41.55774754,14.65916051,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,305617.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,1,Piemonte,45.0732745,7.680687483,2.0,0.0,2.0,,3,3,0.0,0.0,,141.0,2,0,2,0,0,0,2,141,4356406.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,16,Puglia,41.12559576,16.86736689,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4029053.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,20,Sardegna,39.21531192,9.110616306,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1639591.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,19,Sicilia,38.11569725,13.362356699999998,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,5,4999891.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,9,Toscana,43.76923077,11.25588885,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,140.0,0,0,0,0,0,0,0,140,3729641.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,4,P.A. Trento,46.06893511,11.12123097,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,3,541098.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,10,Umbria,43.10675841,12.38824698,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,882015.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7.0,0,0,0,0,0,0,0,7,125666.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-24,ITA,5,Veneto,45.43490485,12.33845213,12.0,4.0,16.0,16.0,32,32,0.0,1.0,33.0,2200.0,12,4,16,16,0,1,33,2200,4905854.0,1,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,8.0,0
2020-02-25,ITA,13,Abruzzo,42.35122196,13.39843823,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,5,1311580.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,17,Basilicata,40.63947052,15.80514834,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,562869.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,1.0,1,0,1,0,0,0,1,1,531178.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,18,Calabria,38.90597598,16.59440194,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,2,1947131.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,15,Campania,40.83956555,14.25084984,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0,0,0,0,0,0,0,10,5801692.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,15.0,2.0,17.0,9.0,26,8,0.0,0.0,26.0,391.0,15,2,17,9,0,0,26,391,4459477.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,89.0,0,0,0,0,0,0,0,89,1215220.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,12,Lazio,41.89277044,12.48366722,,,,0.0,2,0,1.0,0.0,3.0,124.0,0,0,0,0,1,0,3,124,5879082.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,7,Liguria,44.41149315,8.9326992,1.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,39.0,1,0,1,0,0,0,1,39,1550640.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-25,ITA,3,Lombardia,45.46679409,9.190347404,79.0,25.0,104.0,,231,65,0.0,9.0,240.0,,79,25,104,72,0,9,240,2167,10060574.0,1,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,8.0,0
2020-02-25,ITA,11,Marche,43.61675973,13.5188753,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,21.0,0,0,0,0,0,0,0,21,1525271.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,14,Molise,41.55774754,14.65916051,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,305617.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,1,Piemonte,45.0732745,7.680687483,2.0,0.0,2.0,,3,0,0.0,0.0,,141.0,2,0,2,0,0,0,2,141,4356406.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,16,Puglia,41.12559576,16.86736689,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4029053.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,20,Sardegna,39.21531192,9.110616306,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1639591.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,19,Sicilia,38.11569725,13.362356699999998,1.0,0.0,,,3,3,0.0,0.0,3.0,5.0,1,0,0,0,0,0,3,5,4999891.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,9,Toscana,43.76923077,11.25588885,2.0,0.0,2.0,0.0,2,2,0.0,0.0,2.0,296.0,2,0,2,0,0,0,2,296,3729641.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,4,P.A. Trento,46.06893511,11.12123097,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,3,541098.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,10,Umbria,43.10675841,12.38824698,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8.0,0,0,0,0,0,0,0,8,882015.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7.0,0,0,0,0,0,0,0,7,125666.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0
2020-02-25,ITA,5,Veneto,45.43490485,12.33845213,12.0,7.0,19.0,23.0,42,10,0.0,1.0,43.0,3780.0,12,7,19,23,0,1,43,3780,4905854.0,1,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,8.0,0
2020-02-26,ITA,13,Abruzzo,42.35122196,13.39843823,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,13.0,0,0,0,0,0,0,0,13,1311580.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-26,ITA,17,Basilicata,40.63947052,15.80514834,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,562869.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1.0,0.0,1.0,0.0,1,0,0.0,0.0,1.0,1.0,1,0,1,0,0,0,1,1,531178.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-26,ITA,18,Calabria,38.90597598,16.59440194,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,3,1947131.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,15,Campania,40.83956555,14.25084984,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0,0,0,0,0,0,0,10,5801692.0,1,0,0.0,0,0.0,1,0.5321869262,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-26,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,20.0,3.0,23.0,23.0,46,20,0.0,1.0,47.0,577.0,20,3,23,23,0,1,47,577,4459477.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,114.0,0,0,0,0,0,0,0,114,1215220.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-26,ITA,12,Lazio,41.89277044,12.48366722,0.0,0.0,0.0,0.0,0,-2,3.0,0.0,3.0,124.0,0,0,0,0,3,0,3,124,5879082.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,7,Liguria,44.41149315,8.9326992,,0.0,,5.0,11,10,0.0,0.0,11.0,66.0,2,0,2,5,0,0,11,66,1550640.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-26,ITA,3,Lombardia,45.46679409,9.190347404,79.0,25.0,104.0,,249,18,0.0,9.0,258.0,3208.0,79,25,104,72,0,9,258,3208,10060574.0,1,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,9.0,0
2020-02-26,ITA,11,Marche,43.61675973,13.5188753,1.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,28.0,1,0,1,0,0,0,1,28,1525271.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-26,ITA,14,Molise,41.55774754,14.65916051,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,305617.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,1,Piemonte,45.0732745,7.680687483,2.0,0.0,2.0,,3,0,0.0,0.0,,156.0,2,0,2,0,0,0,2,156,4356406.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,16,Puglia,41.12559576,16.86736689,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4029053.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,20,Sardegna,39.21531192,9.110616306,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1639591.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,19,Sicilia,38.11569725,13.362356699999998,1.0,0.0,1.0,,3,0,0.0,0.0,3.0,5.0,1,0,1,0,0,0,3,5,4999891.0,1,0,0.0,0,0.0,1,0.250686294,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-26,ITA,9,Toscana,43.76923077,11.25588885,2.0,0.0,2.0,0.0,2,0,0.0,0.0,2.0,363.0,2,0,2,0,0,0,2,363,3729641.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,4,P.A. Trento,46.06893511,11.12123097,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,3,541098.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-26,ITA,10,Umbria,43.10675841,12.38824698,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8.0,0,0,0,0,0,0,0,8,882015.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7.0,0,0,0,0,0,0,0,7,125666.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-26,ITA,5,Veneto,45.43490485,12.33845213,16.0,8.0,24.0,45.0,69,27,0.0,2.0,71.0,4900.0,16,8,24,45,0,2,71,4900,4905854.0,1,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0.0006811416922000001,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,9.0,0
2020-02-27,ITA,13,Abruzzo,42.35122196,13.39843823,1.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,33.0,1,0,1,0,0,0,1,33,1311580.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-27,ITA,17,Basilicata,40.63947052,15.80514834,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,562869.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-27,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1.0,0.0,1.0,0.0,1,0,0.0,0.0,1.0,2.0,1,0,1,0,0,0,1,2,531178.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-27,ITA,18,Calabria,38.90597598,16.59440194,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,14.0,0,0,0,0,0,0,0,14,1947131.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-27,ITA,15,Campania,40.83956555,14.25084984,2.0,0.0,2.0,1.0,3,3,0.0,0.0,3.0,10.0,2,0,2,1,0,0,3,10,5801692.0,1,0,0.0,0,0.0,1,0.5321869262,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-27,ITA,8,Emilia Romagna,44.49436681,11.341720800000001,36.0,6.0,42.0,54.0,96,50,0.0,1.0,97.0,1033.0,36,6,42,54,0,1,97,1033,4459477.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-27,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,141.0,0,0,0,0,0,0,0,141,1215220.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-27,ITA,12,Lazio,41.89277044,12.48366722,0.0,0.0,0.0,0.0,0,0,3.0,0.0,3.0,552.0,0,0,0,0,3,0,3,552,5879082.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-27,ITA,7,Liguria,44.41149315,8.9326992,,0.0,,,19,8,0.0,0.0,19.0,78.0,2,0,2,5,0,0,19,78,1550640.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-27,ITA,3,Lombardia,45.46679409,9.190347404,172.0,41.0,213.0,,349,100,40.0,14.0,403.0,3320.0,172,41,213,73,40,14,403,3320,10060574.0,1,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0.00502794854646,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,9.0,0
2020-02-27,ITA,11,Marche,43.61675973,13.5188753,2.0,1.0,3.0,0.0,3,2,0.0,0.0,3.0,46.0,2,1,3,0,0,0,3,46,1525271.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-27,ITA,14,Molise,41.55774754,14.65916051,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,305617.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-27,ITA,1,Piemonte,45.0732745,7.680687483,2.0,0.0,2.0,0.0,2,-1,0.0,0.0,2.0,156.0,2,0,2,0,0,0,2,156,4356406.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
2020-02-27,ITA,16,Puglia,41.12559576,16.86736689,1.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0.0,1,0,1,0,0,0,1,0,4029053.0,1,0,0.0,0,0.0,1,0.048980534560000004,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0
2020-02-27,ITA,20,Sardegna,39.21531192,9.110616306,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1639591.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0
