date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,active_cases,active_cases_imputed,cum_deaths,cum_deaths_imputed,cum_recoveries,cum_recoveries_imputed,population,emergency_declaration,school_closure,travel_ban_local,travel_ban_intl_in,business_closure,social_distance,home_isolation,work_from_home,event_cancel,pos_cases_quarantine,no_gathering,shool_closure,travel_ban_intl_out,paid_sick_leave,transit_suspension,testing_regime_x,religious_closure,emergency_declaration_popwt,school_closure_popwt,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,home_isolation_popwt,work_from_home_popwt,event_cancel_popwt,pos_cases_quarantine_popwt,no_gathering_popwt,shool_closure_popwt,paid_sick_leave_popwt,transit_suspension_popwt,religious_closure_popwt,school_closure_opt,school_closure_opt_popwt,travel_ban_local_opt,travel_ban_local_opt_popwt,business_closure_opt,business_closure_opt_popwt,social_distance_opt,social_distance_opt_popwt,home_isolation_opt,home_isolation_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,pos_cases_quarantine_opt,pos_cases_quarantine_opt_popwt,no_gathering_opt,no_gathering_opt_popwt,paid_sick_leave_opt,paid_sick_leave_opt_popwt,religious_closure_opt,religious_closure_opt_popwt,policies_enacted,testing_regime_y
2020-03-20,USA,Arizona,63.0,63,,,0,0,,,6809946.0,1.0,1.0,0.0,1.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.67,0.0
2020-03-21,USA,Arizona,103.0,103,,,1,1,,,6809946.0,1.0,1.0,0.0,1.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.67,0.0
2020-03-22,USA,Arizona,152.0,152,,,2,2,,,6809946.0,1.0,1.0,0.0,1.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.67,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.67,0.0
2020-03-23,USA,Arizona,234.0,234,,,2,2,,,6809946.0,1.0,1.0,0.0,1.0,1.0,0.67,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.67,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.67,0.0
2020-03-24,USA,Arizona,326.0,326,,,5,5,,,6809946.0,1.0,1.0,0.0,1.0,1.0,0.67,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.67,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.67,0.0
2020-03-25,USA,Arizona,401.0,401,,,5,5,,,6809946.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0
2020-03-04,USA,California,35.0,35,,,1,1,,,38982847.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2020-03-05,USA,California,51.0,51,,,1,1,,,38982847.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
2020-03-06,USA,California,59.0,59,,,1,1,,,38982847.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
2020-03-07,USA,California,81.0,81,,,1,1,,,38982847.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
2020-03-08,USA,California,95.0,95,,,1,1,,,38982847.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0
2020-03-09,USA,California,146.0,146,,,2,2,,,38982847.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,1.0,0.04570322942293055,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0
2020-03-10,USA,California,158.0,158,,,3,3,,,38982847.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,1.0,0.04570322942293055,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0
2020-03-11,USA,California,242.0,242,,,4,4,,,38982847.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04570322942293055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,1.0,0.04570322942293055,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0
2020-03-12,USA,California,245.0,245,,,4,4,,,38982847.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04570322942293055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,1.0,0.04570322942293055,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0
2020-03-13,USA,California,284.0,284,,,4,4,,,38982847.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12349121140382589,0.0,0.0,1.0,0.0,0.04570322942293055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,1.0,0.04570322942293055,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0
2020-03-14,USA,California,351.0,351,,,4,4,,,38982847.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12349121140382589,0.0,0.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,1.0,0.04570322942293055,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2020-03-15,USA,California,459.0,459,,,6,6,,,38982847.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.41273911164056337,0.0,0.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,8.0,0.0
2020-03-16,USA,California,567.0,567,,,11,11,,,38982847.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.41273911164056337,0.0,0.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,8.0,1.0
2020-03-17,USA,California,720.0,720,,,14,14,,,38982847.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.5270762035415217,0.0,0.15691601488213522,0.7107520997632626,0.15691601488213522,1.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,12.0,1.0
2020-03-18,USA,California,871.0,871,,,17,17,,,38982847.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.5270762035415217,0.0,0.15691601488213522,0.7107520997632626,0.15691601488213522,1.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,12.0,1.0
2020-03-19,USA,California,1044.0,1044,,,19,19,,,38982847.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.5270762035415217,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,12.0,1.0
2020-03-20,USA,California,1268.0,1268,,,24,24,,,38982847.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.5270762035415217,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,12.0,1.0
2020-03-21,USA,California,1503.0,1503,,,29,29,,,38982847.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.5270762035415217,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,12.0,1.0
2020-03-22,USA,California,1805.0,1805,,,33,33,,,38982847.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.5270762035415217,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,12.0,1.0
2020-03-23,USA,California,2232.0,2232,,,40,40,,,38982847.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.5270762035415217,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,12.0,1.0
2020-03-24,USA,California,2620.0,2620,,,52,52,,,38982847.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.5270762035415217,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,12.0,1.0
2020-03-25,USA,California,3155.0,3155,,,67,67,,,38982847.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.5270762035415217,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04570322942293055,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04570322942293055,0.0,0.9542967705770694,0.0,0.0,0.0,0.0,12.0,1.0
2020-03-05,USA,Colorado,0.0,0,,,0,0,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2020-03-06,USA,Colorado,3.0,3,,,0,0,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2020-03-07,USA,Colorado,7.0,7,,,0,0,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2020-03-08,USA,Colorado,7.0,7,,,0,0,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-03-09,USA,Colorado,14.0,14,,,0,0,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-03-10,USA,Colorado,18.0,18,,,0,0,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-03-11,USA,Colorado,24.0,24,,,0,0,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-03-12,USA,Colorado,49.0,49,,,0,0,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-03-13,USA,Colorado,77.0,77,,,1,1,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
2020-03-14,USA,Colorado,101.0,101,,,1,1,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.5,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0
2020-03-15,USA,Colorado,131.0,131,,,1,1,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.5,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0
2020-03-16,USA,Colorado,160.0,160,,,1,1,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.5,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0
2020-03-17,USA,Colorado,183.0,183,,,2,2,,,5436519.0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,0.5,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0
2020-03-18,USA,Colorado,183.0,183,,,2,2,,,5436519.0,1.0,1.0,0.0,1.0,0.0,0.33,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33,0.0
2020-03-19,USA,Colorado,277.0,277,,,2,2,,,5436519.0,1.0,1.0,0.0,1.0,0.0,0.67,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.67,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,0.0
2020-03-20,USA,Colorado,362.0,362,,,4,4,,,5436519.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2020-03-21,USA,Colorado,475.0,475,,,6,6,,,5436519.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2020-03-22,USA,Colorado,591.0,591,,,7,7,,,5436519.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
2020-03-23,USA,Colorado,720.0,720,,,7,7,,,5436519.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
2020-03-24,USA,Colorado,911.0,911,,,11,11,,,5436519.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
2020-03-25,USA,Colorado,1086.0,1086,,,19,19,,,5436519.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
2020-03-07,USA,Connecticut,0.0,0,,,0,0,,,3594478.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2020-03-08,USA,Connecticut,0.0,0,,,0,0,,,3594478.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-03-09,USA,Connecticut,1.0,1,,,0,0,,,3594478.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0
2020-03-10,USA,Connecticut,2.0,2,,,0,0,,,3594478.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0
