t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
06mar2020,.2987756,.2150759,.3824753,.3580652,.2766789,.4394516,,,
07mar2020,.2858016,.2021019,.3695014,.3450913,.2637049,.4264776,,,
08mar2020,.2157999,.1343607,.297239,.3785829,.2971965,.4599693,,,
09mar2020,.173699,.0922599,.2551382,.336482,.2550957,.4178684,,,
10mar2020,.1791521,.0977129,.2605913,.3419352,.2605488,.4233215,,,
11mar2020,.1600039,.0865657,.233442,.3493403,.267954,.4307267,,,
12mar2020,.1749157,.1014776,.2483538,.3642522,.2828658,.4456386,,,
13mar2020,.1687288,.0952907,.2421669,.3580652,.2766789,.4394516,,,
14mar2020,.1557548,.0823167,.2291929,.3450913,.2637049,.4264776,,,
15mar2020,.1892464,.1158083,.2626845,.3785829,.2971965,.4599693,,,
16mar2020,.1471456,.0737074,.2205837,.336482,.2550957,.4178684,,,
17mar2020,.1525987,.0791605,.2260368,.3419352,.2605488,.4233215,,,
18mar2020,.1600039,.0865657,.233442,.3493403,.267954,.4307267,,,
19mar2020,.1749157,.1014776,.2483538,.3642522,.2828658,.4456386,,,
20mar2020,.1687288,.0952907,.2421669,.3580652,.2766789,.4394516,,,
21mar2020,.1557548,.0823167,.2291929,.3450913,.2637049,.4264776,,,
22mar2020,.0700786,0,.1446679,.3785829,.2971965,.4599693,,,
23mar2020,.0279777,0,.1025671,.336482,.2550957,.4178684,,,
24mar2020,.0334308,0,.1080202,.3419352,.2605488,.4233215,,,
25mar2020,.0408361,0,.1154254,.3493403,.267954,.4307267,,,
26mar2020,.0557479,0,.1303372,.3642522,.2828658,.4456386,,,
27mar2020,.049561,0,.1241503,.3580652,.2766789,.4394516,,,
28mar2020,.0365869,0,.1111763,.3450913,.2637049,.4264776,,,
29mar2020,.0700786,0,.1446679,.3785829,.2971965,.4599693,,,
30mar2020,.0279777,0,.1025671,.336482,.2550957,.4178684,,,
31mar2020,.0334308,0,.1080202,.3419352,.2605488,.4233215,,,
01apr2020,.0408361,0,.1154254,.3493403,.267954,.4307267,,,
02apr2020,.0557479,0,.1303372,.3642522,.2828658,.4456386,,,
03apr2020,.049561,0,.1241503,.3580652,.2766789,.4394516,,,
04apr2020,.0365869,0,.1111763,.3450913,.2637049,.4264776,,,
05apr2020,.0700786,0,.1446679,.3785829,.2971965,.4599693,,,
06apr2020,.0279777,0,.1025671,.336482,.2550957,.4178684,,,
10mar2020,.2022206,.1207814,.2836598,.3650036,.2836173,.44639,,,
13mar2020,.1917973,.1183591,.2652354,.3811337,.2997473,.4625201,,,
14mar2020,.1788232,.1053851,.2522614,.3681597,.2867734,.4495461,,,
15mar2020,.2123149,.1388768,.285753,.4016514,.320265,.4830378,,,
16mar2020,.170214,.0967759,.2436522,.3595505,.2781641,.4409369,,,
17mar2020,.1756672,.102229,.2491053,.3650036,.2836173,.44639,,,
18mar2020,.1830723,.1096342,.2565105,.3724088,.2910224,.4537952,,,
19mar2020,.1979842,.1245461,.2714223,.3873207,.3059343,.4687071,,,
20mar2020,.1917973,.1183591,.2652354,.3811337,.2997473,.4625201,,,
21mar2020,.1788232,.1053851,.2522614,.3681597,.2867734,.4495461,,,
22mar2020,.0931471,.0185577,.1677364,.4016514,.320265,.4830378,,,
25mar2020,.0639045,0,.1384939,.3724088,.2910224,.4537952,,,
26mar2020,.0788164,.004227,.1534057,.3873207,.3059343,.4687071,,,
27mar2020,.0726294,0,.1472188,.3811337,.2997473,.4625201,,,
28mar2020,.0596554,0,.1342448,.3681597,.2867734,.4495461,,,
29mar2020,.0931471,.0185577,.1677364,.4016514,.320265,.4830378,,,
30mar2020,.0510462,0,.1256356,.3595505,.2781641,.4409369,,,
31mar2020,.0564993,0,.1310887,.3650036,.2836173,.44639,,,
01apr2020,.0639045,0,.1384939,.3724088,.2910224,.4537952,,,
02apr2020,.0788164,.004227,.1534057,.3873207,.3059343,.4687071,,,
03apr2020,.0726294,0,.1472188,.3811337,.2997473,.4625201,,,
04apr2020,.0596554,0,.1342448,.3681597,.2867734,.4495461,,,
05apr2020,.0931471,.0185577,.1677364,.4016514,.320265,.4830378,,,
06apr2020,.0510462,0,.1256356,.3595505,.2781641,.4409369,,,
27feb2020,.3248403,.2434539,.4062267,.3248403,.2434539,.4062267,.3102401,.3207014,.5754811
28feb2020,.3186534,.237267,.4000398,.3186534,.237267,.4000398,.3238266,.3290572,.3015474
29feb2020,.3056794,.224293,.3870658,.3056794,.224293,.3870658,.3108526,.3160832,.1986485
01mar2020,.2798814,.1961817,.3635812,.3391711,.2577847,.4205574,.289547,.3552505,.4100187
02mar2020,.2377806,.1540808,.3214803,.2970702,.2156838,.3784566,.2474462,.3131496,.2112482
03mar2020,.2432337,.1595339,.3269334,.3025233,.2211369,.3839097,.2493835,.3080229,.2518349
04mar2020,.2506389,.1669391,.3343386,.3099285,.2285421,.3913149,.2676157,.3232715,.2476955
05mar2020,.2655507,.181851,.3492504,.3248403,.2434539,.4062267,.2899459,.3399666,.2898952
06mar2020,.2593638,.175664,.3430635,.3186534,.237267,.4000398,.28432,.3382487,.2380504
07mar2020,.2463898,.16269,.3300895,.3056794,.224293,.3870658,.2703918,.3214207,.2852734
08mar2020,.176388,.0949489,.2578272,.3391711,.2577847,.4205574,.2598459,.3591955,.2785419
09mar2020,.1342872,.052848,.2157263,.2970702,.2156838,.3784566,.2285832,.3140589,.1917048
10mar2020,.1397403,.0583011,.2211794,.3025233,.2211369,.3839097,.1999454,.3119683,.1825373
11mar2020,.120592,.0471539,.1940301,.3099285,.2285421,.3913149,.1829555,.3193197,.2288993
12mar2020,.1355038,.0620657,.208942,.3248403,.2434539,.4062267,.1933137,.3363979,.2151255
13mar2020,.1293169,.0558788,.202755,.3186534,.237267,.4000398,.1886911,.3305548,.2194967
14mar2020,.1163429,.0429048,.189781,.3056794,.224293,.3870658,.1760919,.3146978,.2309293
15mar2020,.1498346,.0763965,.2232727,.3391711,.2577847,.4205574,.2086962,.3473021,.2322976
16mar2020,.1077337,.0342956,.1811718,.2970702,.2156838,.3784566,.1681107,.3091568,.1663377
17mar2020,.1131868,.0397487,.1866249,.3025233,.2211369,.3839097,.1745895,.3163221,.1589407
18mar2020,.120592,.0471539,.1940301,.3099285,.2285421,.3913149,.185564,.3263994,.1533034
19mar2020,.1355038,.0620657,.208942,.3248403,.2434539,.4062267,.1995355,.3402724,.1766359
20mar2020,.1293169,.0558788,.202755,.3186534,.237267,.4000398,.1941479,.3318415,.2147143
21mar2020,.1163429,.0429048,.189781,.3056794,.224293,.3870658,.1811739,.3188675,.131804
22mar2020,.0306668,0,.1052561,.3391711,.2577847,.4205574,.0980856,.3510242,.1314221
23mar2020,0,0,.0631552,.2970702,.2156838,.3784566,.0578427,.308339,.0961906
24mar2020,0,0,.0686083,.3025233,.2211369,.3839097,.0628292,.3137921,.1012506
25mar2020,.0014242,0,.0760135,.3099285,.2285421,.3913149,.0705925,.3210386,.098404
26mar2020,.016336,0,.0909254,.3248403,.2434539,.4062267,.0859333,.3367893,.113792
27mar2020,.0101491,0,.0847384,.3186534,.237267,.4000398,.0801105,.3314328,.0869191
28mar2020,0,0,.0717644,.3056794,.224293,.3870658,.0668146,.3159733,.102521
29mar2020,.0306668,0,.1052561,.3391711,.2577847,.4205574,.0992215,.3495884,.0707168
30mar2020,0,0,.0631552,.2970702,.2156838,.3784566,.058908,.3079939,.069031
31mar2020,0,0,.0686083,.3025233,.2211369,.3839097,.0644937,.3135763,.0464419
01apr2020,.0014242,0,.0760135,.3099285,.2285421,.3913149,.0710486,.321025,.0493642
02apr2020,.016336,0,.0909254,.3248403,.2434539,.4062267,.0893973,.3397887,.0506757
03apr2020,.0101491,0,.0847384,.3186534,.237267,.4000398,.0843624,.3347644,.050184
04apr2020,0,0,.0717644,.3056794,.224293,.3870658,.0718317,.3217904,.0478888
05apr2020,.0306668,0,.1052561,.3391711,.2577847,.4205574,.1011,.3521188,.0537349
06apr2020,0,0,.0631552,.2970702,.2156838,.3784566,.0602435,.310018,.0350386
08mar2020,.3121892,.2162025,.4081759,.2952768,.2138904,.3766632,,,
09mar2020,.2700883,.1741017,.3660751,.2531759,.1717896,.3345623,,,
10mar2020,.2018064,.1126035,.2910093,.2586291,.1772427,.3400154,,,
11mar2020,.1826582,.0985988,.2667176,.2660342,.1846479,.3474206,,,
12mar2020,.19757,.1135106,.2816294,.2809461,.1995597,.3623325,,,
13mar2020,.1913831,.1073237,.2754425,.2747591,.1933728,.3561455,,,
14mar2020,.1784091,.0943497,.2624684,.2617851,.1803987,.3431715,,,
15mar2020,.2119007,.1278413,.2959601,.2952768,.2138904,.3766632,,,
16mar2020,.1697999,.0857405,.2538593,.2531759,.1717896,.3345623,,,
17mar2020,.175253,.0911936,.2593123,.2586291,.1772427,.3400154,,,
18mar2020,.1826582,.0985988,.2667176,.2660342,.1846479,.3474206,,,
19mar2020,.19757,.1135106,.2816294,.2809461,.1995597,.3623325,,,
20mar2020,.1913831,.1073237,.2754425,.2747591,.1933728,.3561455,,,
21mar2020,.1784091,.0943497,.2624684,.2617851,.1803987,.3431715,,,
22mar2020,.0927329,.011234,.1742318,.2952768,.2138904,.3766632,,,
23mar2020,.050632,0,.132131,.2531759,.1717896,.3345623,,,
24mar2020,.0560851,0,.1375841,.2586291,.1772427,.3400154,,,
25mar2020,.0634903,0,.1449893,.2660342,.1846479,.3474206,,,
26mar2020,.0784022,0,.1599011,.2809461,.1995597,.3623325,,,
27mar2020,.0722153,0,.1537142,.2747591,.1933728,.3561455,,,
28mar2020,.0592412,0,.1407402,.2617851,.1803987,.3431715,,,
29mar2020,.0927329,.011234,.1742318,.2952768,.2138904,.3766632,,,
30mar2020,.050632,0,.132131,.2531759,.1717896,.3345623,,,
31mar2020,.0560851,0,.1375841,.2586291,.1772427,.3400154,,,
01apr2020,.0634903,0,.1449893,.2660342,.1846479,.3474206,,,
02apr2020,.0784022,0,.1599011,.2809461,.1995597,.3623325,,,
03apr2020,.0722153,0,.1537142,.2747591,.1933728,.3561455,,,
04apr2020,.0592412,0,.1407402,.2617851,.1803987,.3431715,,,
05apr2020,.0927329,.011234,.1742318,.2952768,.2138904,.3766632,,,
06apr2020,.050632,0,.132131,.2531759,.1717896,.3345623,,,
09mar2020,.2634906,.1675038,.3594773,.2465781,.1651917,.3279645,,,
10mar2020,.1952086,.1060057,.2844115,.2520312,.1706448,.3334176,,,
11mar2020,.1760603,.092001,.2601197,.2594364,.17805,.3408228,,,
12mar2020,.1909722,.1069128,.2750315,.2743483,.1929619,.3557346,,,
13mar2020,.1847852,.1007259,.2688446,.2681613,.1867749,.3495477,,,
14mar2020,.1718112,.0877519,.2558706,.2551873,.1738009,.3365737,,,
15mar2020,.2053029,.1212435,.2893623,.288679,.2072926,.3700654,,,
16mar2020,.163202,.0791427,.2472614,.2465781,.1651917,.3279645,,,
17mar2020,.1686551,.0845958,.2527145,.2520312,.1706448,.3334176,,,
18mar2020,.1760603,.092001,.2601197,.2594364,.17805,.3408228,,,
19mar2020,.1909722,.1069128,.2750315,.2743483,.1929619,.3557346,,,
20mar2020,.1847852,.1007259,.2688446,.2681613,.1867749,.3495477,,,
21mar2020,.1718112,.0877519,.2558706,.2551873,.1738009,.3365737,,,
22mar2020,.0861351,.0046362,.167634,.288679,.2072926,.3700654,,,
23mar2020,.0440342,0,.1255331,.2465781,.1651917,.3279645,,,
24mar2020,.0494873,0,.1309862,.2520312,.1706448,.3334176,,,
25mar2020,.0568925,0,.1383915,.2594364,.17805,.3408228,,,
26mar2020,.0718044,0,.1533033,.2743483,.1929619,.3557346,,,
27mar2020,.0656174,0,.1471163,.2681613,.1867749,.3495477,,,
28mar2020,.0526434,0,.1341423,.2551873,.1738009,.3365737,,,
29mar2020,.0861351,.0046362,.167634,.288679,.2072926,.3700654,,,
30mar2020,.0440342,0,.1255331,.2465781,.1651917,.3279645,,,
31mar2020,.0494873,0,.1309862,.2520312,.1706448,.3334176,,,
01apr2020,.0568925,0,.1383915,.2594364,.17805,.3408228,,,
02apr2020,.0718044,0,.1533033,.2743483,.1929619,.3557346,,,
03apr2020,.0656174,0,.1471163,.2681613,.1867749,.3495477,,,
04apr2020,.0526434,0,.1341423,.2551873,.1738009,.3365737,,,
05apr2020,.0861351,.0046362,.167634,.288679,.2072926,.3700654,,,
06apr2020,.0440342,0,.1255331,.2465781,.1651917,.3279645,,,
12mar2020,.2278156,.1543775,.3012537,.4171521,.3357657,.4985385,,,
13mar2020,.2216287,.1481906,.2950668,.4109652,.3295788,.4923516,,,
16mar2020,.2000455,.1266074,.2734836,.389382,.3079956,.4707684,,,
17mar2020,.2054986,.1320605,.2789367,.3948351,.3134487,.4762215,,,
18mar2020,.2129038,.1394657,.2863419,.4022403,.3208539,.4836267,,,
19mar2020,.2278156,.1543775,.3012537,.4171521,.3357657,.4985385,,,
20mar2020,.2216287,.1481906,.2950668,.4109652,.3295788,.4923516,,,
21mar2020,.2086547,.1352166,.2820928,.3979912,.3166048,.4793776,,,
22mar2020,.1229786,.0483892,.1975679,.4314829,.3500965,.5128692,,,
23mar2020,.0808777,.0062884,.155467,.389382,.3079956,.4707684,,,
24mar2020,.0863308,.0117415,.1609201,.3948351,.3134487,.4762215,,,
25mar2020,.093736,.0191467,.1683253,.4022403,.3208539,.4836267,,,
26mar2020,.1086478,.0340585,.1832372,.4171521,.3357657,.4985385,,,
27mar2020,.1024609,.0278716,.1770502,.4109652,.3295788,.4923516,,,
28mar2020,.0894869,.0148976,.1640762,.3979912,.3166048,.4793776,,,
29mar2020,.1229786,.0483892,.1975679,.4314829,.3500965,.5128692,,,
30mar2020,.0808777,.0062884,.155467,.389382,.3079956,.4707684,,,
31mar2020,.0863308,.0117415,.1609201,.3948351,.3134487,.4762215,,,
01apr2020,.093736,.0191467,.1683253,.4022403,.3208539,.4836267,,,
02apr2020,.1086478,.0340585,.1832372,.4171521,.3357657,.4985385,,,
03apr2020,.1024609,.0278716,.1770502,.4109652,.3295788,.4923516,,,
04apr2020,.0894869,.0148976,.1640762,.3979912,.3166048,.4793776,,,
05apr2020,.1229786,.0483892,.1975679,.4314829,.3500965,.5128692,,,
06apr2020,.0808777,.0062884,.155467,.389382,.3079956,.4707684,,,
18mar2020,.2068056,.1227462,.2908649,.2901816,.2087952,.371568,,,
19mar2020,.2217174,.137658,.3057767,.3050935,.2237071,.3864799,,,
20mar2020,.2155305,.1314711,.2995898,.2989065,.2175201,.3802929,,,
21mar2020,.2025565,.1184971,.2866158,.2859325,.2045462,.3673189,,,
22mar2020,.1168803,.0353814,.1983792,.3194242,.2380378,.4008106,,,
25mar2020,.0876377,.0061388,.1691367,.2901816,.2087952,.371568,,,
26mar2020,.1025496,.0210506,.1840485,.3050935,.2237071,.3864799,,,
27mar2020,.0963626,.0148637,.1778616,.2989065,.2175201,.3802929,,,
28mar2020,.0833886,.0018897,.1648875,.2859325,.2045462,.3673189,,,
29mar2020,.1168803,.0353814,.1983792,.3194242,.2380378,.4008106,,,
30mar2020,.0747794,0,.1562784,.2773233,.1959369,.3587097,,,
31mar2020,.0802325,0,.1617315,.2827764,.20139,.3641628,,,
01apr2020,.0876377,.0061388,.1691367,.2901816,.2087952,.371568,,,
02apr2020,.1025496,.0210506,.1840485,.3050935,.2237071,.3864799,,,
03apr2020,.0963626,.0148637,.1778616,.2989065,.2175201,.3802929,,,
04apr2020,.0833886,.0018897,.1648875,.2859325,.2045462,.3673189,,,
05apr2020,.1168803,.0353814,.1983792,.3194242,.2380378,.4008106,,,
06apr2020,.0747794,0,.1562784,.2773233,.1959369,.3587097,,,
12mar2020,.1909157,.1068563,.2749751,.2742918,.1929054,.3556782,,,
13mar2020,.1847288,.1006694,.2687882,.2681049,.1867185,.3494913,,,
14mar2020,.1717548,.0876954,.2558142,.2551309,.1737445,.3365173,,,
15mar2020,.2052464,.1211871,.2893058,.2886225,.2072361,.3700089,,,
16mar2020,.1631456,.0790862,.247205,.2465217,.1651353,.3279081,,,
17mar2020,.1685987,.0845393,.2526581,.2519748,.1705884,.3333612,,,
18mar2020,.1760039,.0919445,.2600633,.25938,.1779936,.3407664,,,
19mar2020,.1909157,.1068563,.2749751,.2742918,.1929054,.3556782,,,
20mar2020,.1847288,.1006694,.2687882,.2681049,.1867185,.3494913,,,
21mar2020,.1717548,.0876954,.2558142,.2551309,.1737445,.3365173,,,
22mar2020,.0860786,.0045797,.1675775,.2886225,.2072361,.3700089,,,
23mar2020,.0439778,0,.1254767,.2465217,.1651353,.3279081,,,
24mar2020,.0494309,0,.1309298,.2519748,.1705884,.3333612,,,
25mar2020,.0568361,0,.138335,.25938,.1779936,.3407664,,,
26mar2020,.0717479,0,.1532468,.2742918,.1929054,.3556782,,,
27mar2020,.065561,0,.1470599,.2681049,.1867185,.3494913,,,
28mar2020,.052587,0,.1340859,.2551309,.1737445,.3365173,,,
29mar2020,.0860786,.0045797,.1675775,.2886225,.2072361,.3700089,,,
30mar2020,.0439778,0,.1254767,.2465217,.1651353,.3279081,,,
31mar2020,.0494309,0,.1309298,.2519748,.1705884,.3333612,,,
01apr2020,.0568361,0,.138335,.25938,.1779936,.3407664,,,
02apr2020,.0717479,0,.1532468,.2742918,.1929054,.3556782,,,
03apr2020,.065561,0,.1470599,.2681049,.1867185,.3494913,,,
04apr2020,.052587,0,.1340859,.2551309,.1737445,.3365173,,,
05apr2020,.0860786,.0045797,.1675775,.2886225,.2072361,.3700089,,,
06apr2020,.0439778,0,.1254767,.2465217,.1651353,.3279081,,,
26mar2020,.0843954,.0028965,.1658943,.2869393,.2055529,.3683257,,,
27mar2020,.0782085,0,.1597074,.2807524,.199366,.3621388,,,
28mar2020,.0652345,0,.1467334,.2677784,.186392,.3491648,,,
29mar2020,.0987261,.0172272,.1802251,.30127,.2198837,.3826564,,,
30mar2020,.0566253,0,.1381242,.2591692,.1777828,.3405556,,,
31mar2020,.0620784,0,.1435773,.2646223,.1832359,.3460087,,,
01apr2020,.0694836,0,.1509825,.2720275,.1906411,.3534139,,,
02apr2020,.0843954,.0028965,.1658943,.2869393,.2055529,.3683257,,,
03apr2020,.0782085,0,.1597074,.2807524,.199366,.3621388,,,
04apr2020,.0652345,0,.1467334,.2677784,.186392,.3491648,,,
05apr2020,.0987261,.0172272,.1802251,.30127,.2198837,.3826564,,,
06apr2020,.0566253,0,.1381242,.2591692,.1777828,.3405556,,,
08mar2020,.3241117,.2348049,.4134184,.4131597,.3317733,.4945461,,,
09mar2020,.2820109,.1927041,.3713176,.3710589,.2896725,.4524452,,,
10mar2020,.2137289,.1322897,.2951681,.3765119,.2951255,.4578983,,,
11mar2020,.1945806,.1211425,.2680188,.3839172,.3025307,.4653035,,,
12mar2020,.2094925,.1360544,.2829306,.398829,.3174426,.4802153,,,
13mar2020,.2033055,.1298674,.2767437,.3926421,.3112557,.4740284,,,
14mar2020,.1903315,.1168934,.2637697,.379668,.2982816,.4610544,,,
15mar2020,.2238232,.1503851,.2972613,.4131597,.3317733,.4945461,,,
16mar2020,.1817223,.1082842,.2551605,.3710589,.2896725,.4524452,,,
17mar2020,.1871754,.1137373,.2606136,.3765119,.2951255,.4578983,,,
18mar2020,.1945806,.1211425,.2680188,.3839172,.3025307,.4653035,,,
19mar2020,.2094925,.1360544,.2829306,.398829,.3174426,.4802153,,,
20mar2020,.2033055,.1298674,.2767437,.3926421,.3112557,.4740284,,,
21mar2020,.1903315,.1168934,.2637697,.379668,.2982816,.4610544,,,
22mar2020,.1046554,.030066,.1792447,.4131597,.3317733,.4945461,,,
23mar2020,.0625545,0,.1371439,.3710589,.2896725,.4524452,,,
24mar2020,.0680076,0,.142597,.3765119,.2951255,.4578983,,,
25mar2020,.0754128,.0008235,.1500022,.3839172,.3025307,.4653035,,,
26mar2020,.0903246,.0157353,.164914,.398829,.3174426,.4802153,,,
27mar2020,.0841377,.0095484,.1587271,.3926421,.3112557,.4740284,,,
28mar2020,.0711637,0,.1457531,.379668,.2982816,.4610544,,,
29mar2020,.1046554,.030066,.1792447,.4131597,.3317733,.4945461,,,
30mar2020,.0625545,0,.1371439,.3710589,.2896725,.4524452,,,
31mar2020,.0680076,0,.142597,.3765119,.2951255,.4578983,,,
01apr2020,.0754128,.0008235,.1500022,.3839172,.3025307,.4653035,,,
02apr2020,.0903246,.0157353,.164914,.398829,.3174426,.4802153,,,
03apr2020,.0841377,.0095484,.1587271,.3926421,.3112557,.4740284,,,
04apr2020,.0711637,0,.1457531,.379668,.2982816,.4610544,,,
05apr2020,.1046554,.030066,.1792447,.4131597,.3317733,.4945461,,,
06apr2020,.0625545,0,.1371439,.3710589,.2896725,.4524452,,,
13mar2020,.2045605,.1205012,.2886199,.2879366,.2065502,.369323,,,
14mar2020,.1915865,.1075272,.2756459,.2749626,.1935762,.356349,,,
15mar2020,.2250782,.1410188,.3091376,.3084543,.2270679,.3898407,,,
16mar2020,.1829773,.098918,.2670367,.2663534,.184967,.3477398,,,
17mar2020,.1884304,.1043711,.2724898,.2718065,.1904201,.3531929,,,
18mar2020,.1958356,.1117763,.279895,.2792117,.1978253,.3605981,,,
19mar2020,.2107475,.1266881,.2948068,.2941236,.2127372,.3755099,,,
20mar2020,.2045605,.1205012,.2886199,.2879366,.2065502,.369323,,,
21mar2020,.1915865,.1075272,.2756459,.2749626,.1935762,.356349,,,
22mar2020,.1059104,.0244115,.1874093,.3084543,.2270679,.3898407,,,
23mar2020,.0638095,0,.1453084,.2663534,.184967,.3477398,,,
24mar2020,.0692626,0,.1507615,.2718065,.1904201,.3531929,,,
25mar2020,.0766678,0,.1581668,.2792117,.1978253,.3605981,,,
26mar2020,.0915797,.0100807,.1730786,.2941236,.2127372,.3755099,,,
27mar2020,.0853927,.0038938,.1668916,.2879366,.2065502,.369323,,,
28mar2020,.0724187,0,.1539176,.2749626,.1935762,.356349,,,
29mar2020,.1059104,.0244115,.1874093,.3084543,.2270679,.3898407,,,
30mar2020,.0638095,0,.1453084,.2663534,.184967,.3477398,,,
31mar2020,.0692626,0,.1507615,.2718065,.1904201,.3531929,,,
01apr2020,.0766678,0,.1581668,.2792117,.1978253,.3605981,,,
02apr2020,.0915797,.0100807,.1730786,.2941236,.2127372,.3755099,,,
03apr2020,.0853927,.0038938,.1668916,.2879366,.2065502,.369323,,,
04apr2020,.0724187,0,.1539176,.2749626,.1935762,.356349,,,
05apr2020,.1059104,.0244115,.1874093,.3084543,.2270679,.3898407,,,
06apr2020,.0638095,0,.1453084,.2663534,.184967,.3477398,,,
04mar2020,.3235492,.2398495,.407249,.3828389,.3014525,.4642253,,,
05mar2020,.3384611,.2547613,.4221608,.3977507,.3163643,.4791371,,,
06mar2020,.3322741,.2485744,.4159739,.3915638,.3101774,.4729502,,,
07mar2020,.3193001,.2356004,.4029999,.3785898,.2972034,.4599762,,,
08mar2020,.2492984,.1678592,.3307376,.4120815,.3306951,.4934678,,,
09mar2020,.2071976,.1257584,.2886367,.3699806,.2885942,.451367,,,
10mar2020,.2126507,.1312115,.2940898,.3754337,.2940473,.4568201,,,
11mar2020,.1935024,.1200643,.2669405,.3828389,.3014525,.4642253,,,
12mar2020,.2084142,.1349761,.2818523,.3977507,.3163643,.4791371,,,
13mar2020,.2022273,.1287892,.2756654,.3915638,.3101774,.4729502,,,
14mar2020,.1892533,.1158152,.2626914,.3785898,.2972034,.4599762,,,
15mar2020,.2227449,.1493068,.296183,.4120815,.3306951,.4934678,,,
16mar2020,.1806441,.107206,.2540822,.3699806,.2885942,.451367,,,
17mar2020,.1860972,.1126591,.2595353,.3754337,.2940473,.4568201,,,
18mar2020,.1935024,.1200643,.2669405,.3828389,.3014525,.4642253,,,
19mar2020,.2084142,.1349761,.2818523,.3977507,.3163643,.4791371,,,
20mar2020,.2022273,.1287892,.2756654,.3915638,.3101774,.4729502,,,
21mar2020,.1892533,.1158152,.2626914,.3785898,.2972034,.4599762,,,
22mar2020,.1035771,.0289878,.1781665,.4120815,.3306951,.4934678,,,
23mar2020,.0614763,0,.1360656,.3699806,.2885942,.451367,,,
24mar2020,.0669294,0,.1415187,.3754337,.2940473,.4568201,,,
25mar2020,.0743346,0,.1489239,.3828389,.3014525,.4642253,,,
26mar2020,.0892464,.0146571,.1638357,.3977507,.3163643,.4791371,,,
27mar2020,.0830595,.0084701,.1576488,.3915638,.3101774,.4729502,,,
28mar2020,.0700855,0,.1446748,.3785898,.2972034,.4599762,,,
29mar2020,.1035771,.0289878,.1781665,.4120815,.3306951,.4934678,,,
30mar2020,.0614763,0,.1360656,.3699806,.2885942,.451367,,,
31mar2020,.0669294,0,.1415187,.3754337,.2940473,.4568201,,,
