t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
06apr2020,,.036677,0,.1188471,,.3282435,.2443368,.4121501
10mar2020,,.2065399,.1150902,.2979897,,.2629101,.1790035,.3468168
11mar2020,,.187201,.1009047,.2734973,,.2703332,.1864265,.3542399
12mar2020,,.2021137,.1158173,.28841,,.2852459,.2013392,.3691525
13mar2020,,.1959028,.1096064,.2821991,,.279035,.1951283,.3629416
14mar2020,,.1829292,.0966328,.2692255,,.2660613,.1821547,.349968
15mar2020,,.2163883,.130092,.3026847,,.2995205,.2156139,.3834272
16mar2020,,.1742827,.0879864,.260579,,.2574149,.1735082,.3413216
17mar2020,,.179778,.0934816,.2660743,,.2629101,.1790035,.3468168
18mar2020,,.187201,.1009047,.2734973,,.2703332,.1864265,.3542399
19mar2020,,.2021137,.1158173,.28841,,.2852459,.2013392,.3691525
20mar2020,,.1959028,.1096064,.2821991,,.279035,.1951283,.3629416
21mar2020,,.1829292,.0966328,.2692255,,.2660613,.1821547,.349968
22mar2020,,.0974303,.0131448,.1817157,,.2995205,.2156139,.3834272
23mar2020,,.0553246,0,.1396101,,.2574149,.1735082,.3413216
24mar2020,,.0608199,0,.1451053,,.2629101,.1790035,.3468168
25mar2020,,.0682429,0,.1525284,,.2703332,.1864265,.3542399
26mar2020,,.0831556,0,.1674411,,.2852459,.2013392,.3691525
27mar2020,,.0769447,0,.1612302,,.279035,.1951283,.3629416
