t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
02mar2020,,.1283334,.1000482,.1566186,,.3516711,.1685918,.5347503
03mar2020,,.1406467,.1123615,.1689318,,.3639844,.1809051,.5470636
04mar2020,,.1448561,.1165709,.1731412,,.3681938,.1851145,.551273
05mar2020,,.1454921,.1172069,.1737772,,.3688298,.1857505,.551909
06mar2020,,.1828838,.1545986,.211169,,.4062215,.2231422,.5893008
07mar2020,,.1473958,.1191107,.175681,,.3707335,.1876543,.5538128
08mar2020,,.1527952,.12451,.1810804,,.3761329,.1930536,.5592121
09mar2020,,.1283334,.1000482,.1566186,,.3516711,.1685918,.5347503
10mar2020,,.1406467,.1123615,.1689318,,.3639844,.1809051,.5470636
11mar2020,,.1240681,.1063835,.1417527,,.3681938,.1851145,.551273
12mar2020,,.1247041,.1070195,.1423887,,.3688298,.1857505,.551909
13mar2020,,.1620958,.1444112,.1797804,,.4062215,.2231422,.5893008
14mar2020,,.1266079,.1089233,.1442924,,.3707335,.1876543,.5538128
15mar2020,,.0045515,0,.0853362,,.3761329,.1930536,.5592121
16mar2020,,0,0,.0405135,,.3516711,.1685918,.5347503
17mar2020,,0,0,.0528267,,.3639844,.1809051,.5470636
18mar2020,,0,0,.0570361,,.3681938,.1851145,.551273
19mar2020,,0,0,.0576721,,.3688298,.1857505,.551909
20mar2020,,.0138521,0,.0950639,,.4062215,.2231422,.5893008
21mar2020,,0,0,.0595759,,.3707335,.1876543,.5538128
22mar2020,,0,0,.0600072,,.3658228,.1874369,.5442087
23mar2020,,0,0,.0426946,,.3516711,.1685918,.5347503
24mar2020,,0,0,.0550079,,.3639844,.1809051,.5470636
25mar2020,,0,0,.0592173,,.3681938,.1851145,.551273
26mar2020,,0,0,.0598533,,.3688298,.1857505,.551909
27mar2020,,0,0,.1094144,,.3674812,.1969635,.5379989
28mar2020,,0,0,.0649757,,.3707335,.1876543,.5538128
29mar2020,,0,0,.070375,,.3761329,.1930536,.5592121
30mar2020,,0,0,.0459132,,.3516711,.1685918,.5347503
31mar2020,,0,0,.0582265,,.3639844,.1809051,.5470636
01apr2020,,0,0,.066767,,.3681938,.1851145,.551273
02apr2020,,0,0,.067403,,.3688298,.1857505,.551909
03apr2020,,.0289871,0,.1047948,,.4062215,.2231422,.5893008
04apr2020,,0,0,.0693068,,.3707335,.1876543,.5538128
05apr2020,,.0039435,0,.080181,,.3761329,.1930536,.5592121
06apr2020,,0,0,.0557192,,.3516711,.1685918,.5347503
24feb2020,,.2596804,.0766011,.4427597,,.2596804,.0766011,.4427597
25feb2020,,.1707188,.0810364,.2604012,,.2719937,.0889144,.4550729
26feb2020,,.1749282,.0852458,.2646106,,.2762031,.0931238,.4592823
27feb2020,,.1755642,.0858818,.2652466,,.2768391,.0937598,.4599183
28feb2020,,.1116811,.0673159,.1560463,,.3142308,.1311515,.4973101
