gamma,policy,sample,sigma,S_min,coefficient,coefficient_true,LHS,pop
0.05000,cum_effect,48,0.50000,0.98616,-0.36684,-0.35000,IR,100000
0.05000,cum_effect,48,inf,0.96969,-0.32117,-0.35000,IR,100000
0.05000,cum_effect,49,0.20000,0.94047,-0.29025,-0.35000,IR,100000
0.05000,cum_effect,49,0.33000,0.92889,-0.36694,-0.35000,IR,100000
0.05000,cum_effect,49,0.50000,0.95647,-0.33034,-0.35000,IR,100000
0.05000,cum_effect,49,inf,0.90392,-0.35590,-0.35000,IR,100000
0.05000,cum_effect,50,0.20000,0.97943,-0.21236,-0.35000,IR,100000
0.05000,cum_effect,50,0.33000,0.96730,-0.34035,-0.35000,IR,100000
0.05000,cum_effect,50,0.50000,0.96976,-0.35149,-0.35000,IR,100000
0.05000,cum_effect,50,inf,0.93513,-0.33252,-0.35000,IR,100000
0.05000,cum_effect,51,0.20000,0.97934,-0.29798,-0.35000,IR,100000
0.05000,cum_effect,51,0.33000,0.96700,-0.29453,-0.35000,IR,100000
0.05000,cum_effect,51,0.50000,0.97206,-0.30315,-0.35000,IR,100000
0.05000,cum_effect,51,inf,0.93390,-0.38041,-0.35000,IR,100000
0.05000,cum_effect,52,0.20000,0.94709,-0.32797,-0.35000,IR,100000
0.05000,cum_effect,52,0.33000,0.94663,-0.33315,-0.35000,IR,100000
0.05000,cum_effect,52,0.50000,0.93711,-0.30414,-0.35000,IR,100000
0.05000,cum_effect,52,inf,0.92546,-0.32804,-0.35000,IR,100000
0.05000,cum_effect,53,0.20000,0.98240,-0.29373,-0.35000,IR,100000
0.05000,cum_effect,53,0.33000,0.97787,-0.35025,-0.35000,IR,100000
0.05000,cum_effect,53,0.50000,0.97878,-0.25475,-0.35000,IR,100000
0.05000,cum_effect,53,inf,0.97598,-0.30463,-0.35000,IR,100000
0.05000,cum_effect,54,0.20000,0.95287,-0.21284,-0.35000,IR,100000
0.05000,cum_effect,54,0.33000,0.95036,-0.19174,-0.35000,IR,100000
0.05000,cum_effect,54,0.50000,0.96822,-0.20722,-0.35000,IR,100000
0.05000,cum_effect,54,inf,0.86129,-0.26827,-0.35000,IR,100000
0.05000,cum_effect,55,0.20000,0.95905,-0.33563,-0.35000,IR,100000
0.05000,cum_effect,55,0.33000,0.95360,-0.29753,-0.35000,IR,100000
0.05000,cum_effect,55,0.50000,0.95429,-0.29794,-0.35000,IR,100000
0.05000,cum_effect,55,inf,0.91533,-0.29002,-0.35000,IR,100000
0.05000,cum_effect,56,0.20000,0.98837,-0.25970,-0.35000,IR,100000
0.05000,cum_effect,56,0.33000,0.99071,-0.22741,-0.35000,IR,100000
0.05000,cum_effect,56,0.50000,0.98954,-0.26556,-0.35000,IR,100000
0.05000,cum_effect,56,inf,0.97116,-0.35652,-0.35000,IR,100000
0.05000,cum_effect,57,0.20000,0.97283,-0.32354,-0.35000,IR,100000
0.05000,cum_effect,57,0.33000,0.94570,-0.34314,-0.35000,IR,100000
0.05000,cum_effect,57,0.50000,0.94466,-0.34130,-0.35000,IR,100000
0.05000,cum_effect,57,inf,0.94532,-0.29869,-0.35000,IR,100000
0.05000,cum_effect,58,0.20000,0.99010,-0.21445,-0.35000,IR,100000
0.05000,cum_effect,58,0.33000,0.98813,-0.21681,-0.35000,IR,100000
0.05000,cum_effect,58,0.50000,0.98371,-0.26970,-0.35000,IR,100000
0.05000,cum_effect,58,inf,0.95441,-0.41915,-0.35000,IR,100000
0.05000,cum_effect,59,0.20000,0.95856,-0.35160,-0.35000,IR,100000
0.05000,cum_effect,59,0.33000,0.93579,-0.37637,-0.35000,IR,100000
0.05000,cum_effect,59,0.50000,0.94812,-0.36864,-0.35000,IR,100000
0.05000,cum_effect,59,inf,0.93637,-0.29708,-0.35000,IR,100000
0.05000,cum_effect,60,0.20000,0.97288,-0.32469,-0.35000,IR,100000
0.05000,cum_effect,60,0.33000,0.96726,-0.33090,-0.35000,IR,100000
0.05000,cum_effect,60,0.50000,0.97892,-0.27796,-0.35000,IR,100000
0.05000,cum_effect,60,inf,0.94943,-0.31753,-0.35000,IR,100000
0.05000,cum_effect,61,0.20000,0.99402,-0.24786,-0.35000,IR,100000
0.05000,cum_effect,61,0.33000,0.99110,-0.27473,-0.35000,IR,100000
0.05000,cum_effect,61,0.50000,0.99366,-0.33101,-0.35000,IR,100000
0.05000,cum_effect,61,inf,0.97268,-0.43909,-0.35000,IR,100000
0.05000,cum_effect,62,0.20000,0.97510,-0.38540,-0.35000,IR,100000
0.05000,cum_effect,62,0.33000,0.97798,-0.38766,-0.35000,IR,100000
0.05000,cum_effect,62,0.50000,0.97187,-0.34069,-0.35000,IR,100000
0.05000,cum_effect,62,inf,0.94900,-0.30682,-0.35000,IR,100000
0.05000,cum_effect,63,0.20000,0.95437,-0.33970,-0.35000,IR,100000
0.05000,cum_effect,63,0.33000,0.94933,-0.31913,-0.35000,IR,100000
0.05000,cum_effect,63,0.50000,0.94880,-0.33640,-0.35000,IR,100000
0.05000,cum_effect,63,inf,0.93014,-0.30490,-0.35000,IR,100000
0.05000,cum_effect,64,0.20000,0.98860,-0.23561,-0.35000,IR,100000
0.05000,cum_effect,64,0.33000,0.98518,-0.24442,-0.35000,IR,100000
0.05000,cum_effect,64,0.50000,0.97480,-0.30961,-0.35000,IR,100000
0.05000,cum_effect,64,inf,0.96943,-0.32827,-0.35000,IR,100000
0.05000,cum_effect,65,0.20000,0.95985,-0.28670,-0.35000,IR,100000
0.05000,cum_effect,65,0.33000,0.91472,-0.33178,-0.35000,IR,100000
0.05000,cum_effect,65,0.50000,0.91311,-0.32926,-0.35000,IR,100000
0.05000,cum_effect,65,inf,0.91064,-0.31710,-0.35000,IR,100000
0.05000,cum_effect,66,0.20000,0.95406,-0.22210,-0.35000,IR,100000
0.05000,cum_effect,66,0.33000,0.93452,-0.24242,-0.35000,IR,100000
0.05000,cum_effect,66,0.50000,0.88717,-0.28745,-0.35000,IR,100000
0.05000,cum_effect,66,inf,0.89500,-0.35934,-0.35000,IR,100000
0.05000,cum_effect,67,0.20000,0.96077,-0.21816,-0.35000,IR,100000
0.05000,cum_effect,67,0.33000,0.95515,-0.35581,-0.35000,IR,100000
0.05000,cum_effect,67,0.50000,0.92787,-0.32626,-0.35000,IR,100000
0.05000,cum_effect,67,inf,0.93941,-0.33663,-0.35000,IR,100000
0.05000,cum_effect,68,0.20000,0.95545,-0.34400,-0.35000,IR,100000
0.05000,cum_effect,68,0.33000,0.96754,-0.31304,-0.35000,IR,100000
0.05000,cum_effect,68,0.50000,0.95056,-0.38705,-0.35000,IR,100000
0.05000,cum_effect,68,inf,0.87620,-0.44295,-0.35000,IR,100000
0.05000,cum_effect,69,0.20000,0.90725,-0.25677,-0.35000,IR,100000
0.05000,cum_effect,69,0.33000,0.91002,-0.31212,-0.35000,IR,100000
0.05000,cum_effect,69,0.50000,0.91360,-0.29845,-0.35000,IR,100000
0.05000,cum_effect,69,inf,0.85330,-0.31932,-0.35000,IR,100000
0.05000,cum_effect,70,0.20000,0.97073,-0.34698,-0.35000,IR,100000
0.05000,cum_effect,70,0.33000,0.95979,-0.30684,-0.35000,IR,100000
0.05000,cum_effect,70,0.50000,0.96575,-0.34605,-0.35000,IR,100000
0.05000,cum_effect,70,inf,0.92506,-0.33730,-0.35000,IR,100000
0.05000,cum_effect,71,0.20000,0.96012,-0.23554,-0.35000,IR,100000
0.05000,cum_effect,71,0.33000,0.96788,-0.21956,-0.35000,IR,100000
0.05000,cum_effect,71,0.50000,0.93978,-0.27662,-0.35000,IR,100000
0.05000,cum_effect,71,inf,0.94199,-0.29712,-0.35000,IR,100000
0.05000,cum_effect,72,0.20000,0.96084,-0.28279,-0.35000,IR,100000
0.05000,cum_effect,72,0.33000,0.95185,-0.27699,-0.35000,IR,100000
0.05000,cum_effect,72,0.50000,0.95914,-0.27570,-0.35000,IR,100000
0.05000,cum_effect,72,inf,0.94904,-0.32210,-0.35000,IR,100000
0.05000,cum_effect,73,0.20000,0.92669,-0.31565,-0.35000,IR,100000
0.05000,cum_effect,73,0.33000,0.86833,-0.37154,-0.35000,IR,100000
0.05000,cum_effect,73,0.50000,0.93088,-0.32708,-0.35000,IR,100000
0.05000,cum_effect,73,inf,0.84832,-0.33216,-0.35000,IR,100000
0.05000,cum_effect,74,0.20000,0.99113,-0.33291,-0.35000,IR,100000
0.05000,cum_effect,74,0.33000,0.98315,-0.38789,-0.35000,IR,100000
0.05000,cum_effect,74,0.50000,0.97270,-0.38476,-0.35000,IR,100000
0.05000,cum_effect,74,inf,0.94037,-0.37464,-0.35000,IR,100000
0.05000,cum_effect,75,0.20000,0.98125,-0.37467,-0.35000,IR,100000
0.05000,cum_effect,75,0.33000,0.96453,-0.35066,-0.35000,IR,100000
0.05000,cum_effect,75,0.50000,0.96544,-0.37259,-0.35000,IR,100000
0.05000,cum_effect,75,inf,0.96639,-0.31767,-0.35000,IR,100000
0.05000,cum_effect,76,0.20000,0.97458,-0.35532,-0.35000,IR,100000
0.05000,cum_effect,76,0.33000,0.97264,-0.31069,-0.35000,IR,100000
0.05000,cum_effect,76,0.50000,0.96662,-0.28387,-0.35000,IR,100000
0.05000,cum_effect,76,inf,0.95864,-0.35438,-0.35000,IR,100000
0.05000,cum_effect,77,0.20000,0.98302,-0.37809,-0.35000,IR,100000
0.05000,cum_effect,77,0.33000,0.98101,-0.32998,-0.35000,IR,100000
0.05000,cum_effect,77,0.50000,0.97027,-0.32972,-0.35000,IR,100000
0.05000,cum_effect,77,inf,0.95634,-0.29393,-0.35000,IR,100000
0.05000,cum_effect,78,0.20000,0.95423,-0.33191,-0.35000,IR,100000
0.05000,cum_effect,78,0.33000,0.95336,-0.36361,-0.35000,IR,100000
0.05000,cum_effect,78,0.50000,0.94442,-0.36691,-0.35000,IR,100000
0.05000,cum_effect,78,inf,0.91527,-0.35771,-0.35000,IR,100000
0.05000,cum_effect,79,0.20000,0.92090,-0.26195,-0.35000,IR,100000
0.05000,cum_effect,79,0.33000,0.94143,-0.25246,-0.35000,IR,100000
0.05000,cum_effect,79,0.50000,0.89035,-0.24527,-0.35000,IR,100000
0.05000,cum_effect,79,inf,0.93023,-0.33854,-0.35000,IR,100000
0.05000,cum_effect,80,0.20000,0.97806,-0.25251,-0.35000,IR,100000
0.05000,cum_effect,80,0.33000,0.97909,-0.29429,-0.35000,IR,100000
0.05000,cum_effect,80,0.50000,0.97517,-0.27462,-0.35000,IR,100000
0.05000,cum_effect,80,inf,0.96831,-0.33562,-0.35000,IR,100000
0.05000,cum_effect,81,0.20000,0.92366,-0.30288,-0.35000,IR,100000
0.05000,cum_effect,81,0.33000,0.94006,-0.28888,-0.35000,IR,100000
0.05000,cum_effect,81,0.50000,0.89976,-0.30503,-0.35000,IR,100000
0.05000,cum_effect,81,inf,0.91354,-0.30833,-0.35000,IR,100000
0.05000,cum_effect,82,0.20000,0.99247,-0.28178,-0.35000,IR,100000
0.05000,cum_effect,82,0.33000,0.99244,-0.40235,-0.35000,IR,100000
0.05000,cum_effect,82,0.50000,0.98968,-0.32519,-0.35000,IR,100000
0.05000,cum_effect,82,inf,0.98354,-0.33274,-0.35000,IR,100000
0.05000,cum_effect,83,0.20000,0.98685,-0.29981,-0.35000,IR,100000
0.05000,cum_effect,83,0.33000,0.98442,-0.34371,-0.35000,IR,100000
0.05000,cum_effect,83,0.50000,0.98964,-0.36932,-0.35000,IR,100000
0.05000,cum_effect,83,inf,0.96883,-0.34284,-0.35000,IR,100000
0.05000,cum_effect,84,0.20000,0.99560,-0.32348,-0.35000,IR,100000
0.05000,cum_effect,84,0.33000,0.99454,-0.20270,-0.35000,IR,100000
0.05000,cum_effect,84,0.50000,0.99206,-0.28828,-0.35000,IR,100000
0.05000,cum_effect,84,inf,0.98804,-0.31897,-0.35000,IR,100000
0.05000,cum_effect,85,0.20000,0.98854,-0.26377,-0.35000,IR,100000
0.05000,cum_effect,85,0.33000,0.98858,-0.24535,-0.35000,IR,100000
0.05000,cum_effect,85,0.50000,0.98574,-0.30992,-0.35000,IR,100000
0.05000,cum_effect,85,inf,0.92778,-0.40441,-0.35000,IR,100000
0.05000,cum_effect,86,0.20000,0.95911,-0.38332,-0.35000,IR,100000
0.05000,cum_effect,86,0.33000,0.94388,-0.31887,-0.35000,IR,100000
0.05000,cum_effect,86,0.50000,0.94923,-0.39501,-0.35000,IR,100000
0.05000,cum_effect,86,inf,0.92740,-0.27730,-0.35000,IR,100000
0.05000,cum_effect,87,0.20000,0.98214,-0.39043,-0.35000,IR,100000
0.05000,cum_effect,87,0.33000,0.98391,-0.23864,-0.35000,IR,100000
0.05000,cum_effect,87,0.50000,0.98379,-0.31258,-0.35000,IR,100000
0.05000,cum_effect,87,inf,0.98697,-0.37492,-0.35000,IR,100000
0.05000,cum_effect,88,0.20000,0.97143,-0.36379,-0.35000,IR,100000
0.05000,cum_effect,88,0.33000,0.97687,-0.35419,-0.35000,IR,100000
0.05000,cum_effect,88,0.50000,0.97632,-0.34467,-0.35000,IR,100000
0.05000,cum_effect,88,inf,0.96922,-0.34189,-0.35000,IR,100000
0.05000,cum_effect,89,0.20000,0.97770,-0.32398,-0.35000,IR,100000
0.05000,cum_effect,89,0.33000,0.97773,-0.37664,-0.35000,IR,100000
0.05000,cum_effect,89,0.50000,0.98097,-0.36202,-0.35000,IR,100000
0.05000,cum_effect,89,inf,0.95945,-0.30468,-0.35000,IR,100000
0.05000,cum_effect,90,0.20000,0.94668,-0.21272,-0.35000,IR,100000
0.05000,cum_effect,90,0.33000,0.93938,-0.25733,-0.35000,IR,100000
0.05000,cum_effect,90,0.50000,0.91053,-0.27595,-0.35000,IR,100000
0.05000,cum_effect,90,inf,0.85308,-0.27592,-0.35000,IR,100000
0.05000,cum_effect,91,0.20000,0.94829,-0.24376,-0.35000,IR,100000
0.05000,cum_effect,91,0.33000,0.91818,-0.26346,-0.35000,IR,100000
0.05000,cum_effect,91,0.50000,0.95056,-0.27602,-0.35000,IR,100000
0.05000,cum_effect,91,inf,0.91545,-0.30820,-0.35000,IR,100000
0.05000,cum_effect,92,0.20000,0.96192,-0.30105,-0.35000,IR,100000
0.05000,cum_effect,92,0.33000,0.94466,-0.29055,-0.35000,IR,100000
0.05000,cum_effect,92,0.50000,0.93411,-0.35759,-0.35000,IR,100000
0.05000,cum_effect,92,inf,0.93295,-0.34554,-0.35000,IR,100000
0.05000,cum_effect,93,0.20000,0.98084,-0.34733,-0.35000,IR,100000
0.05000,cum_effect,93,0.33000,0.98570,-0.38549,-0.35000,IR,100000
0.05000,cum_effect,93,0.50000,0.98353,-0.33973,-0.35000,IR,100000
0.05000,cum_effect,93,inf,0.96885,-0.30707,-0.35000,IR,100000
0.05000,cum_effect,94,0.20000,0.92876,-0.21373,-0.35000,IR,100000
0.05000,cum_effect,94,0.33000,0.90072,-0.23283,-0.35000,IR,100000
0.05000,cum_effect,94,0.50000,0.86023,-0.26285,-0.35000,IR,100000
0.05000,cum_effect,94,inf,0.88859,-0.22177,-0.35000,IR,100000
0.05000,cum_effect,95,0.20000,0.97616,-0.23061,-0.35000,IR,100000
0.05000,cum_effect,95,0.33000,0.98421,-0.26522,-0.35000,IR,100000
0.05000,cum_effect,95,0.50000,0.97484,-0.29724,-0.35000,IR,100000
0.05000,cum_effect,95,inf,0.95099,-0.33313,-0.35000,IR,100000
0.05000,cum_effect,96,0.20000,0.98413,-0.05987,-0.35000,IR,100000
0.05000,cum_effect,96,0.33000,0.97877,-0.25007,-0.35000,IR,100000
0.05000,cum_effect,96,0.50000,0.97976,-0.21318,-0.35000,IR,100000
0.05000,cum_effect,96,inf,0.93773,-0.37232,-0.35000,IR,100000
0.05000,cum_effect,97,0.20000,0.99284,-0.15988,-0.35000,IR,100000
0.05000,cum_effect,97,0.33000,0.99187,-0.25419,-0.35000,IR,100000
0.05000,cum_effect,97,0.50000,0.98967,-0.25048,-0.35000,IR,100000
0.05000,cum_effect,97,inf,0.98495,-0.27753,-0.35000,IR,100000
0.05000,cum_effect,98,0.20000,0.97484,-0.26634,-0.35000,IR,100000
0.05000,cum_effect,98,0.33000,0.96455,-0.32528,-0.35000,IR,100000
0.05000,cum_effect,98,0.50000,0.96395,-0.38943,-0.35000,IR,100000
0.05000,cum_effect,98,inf,0.91614,-0.35365,-0.35000,IR,100000
0.05000,cum_effect,99,0.20000,0.91382,-0.31089,-0.35000,IR,100000
0.05000,cum_effect,99,0.33000,0.91456,-0.29379,-0.35000,IR,100000
0.05000,cum_effect,99,0.50000,0.85137,-0.32700,-0.35000,IR,100000
0.05000,cum_effect,99,inf,0.82700,-0.42911,-0.35000,IR,100000
0.05000,cum_effect,100,0.20000,0.95202,-0.27698,-0.35000,IR,100000
0.05000,cum_effect,100,0.33000,0.93276,-0.33020,-0.35000,IR,100000
0.05000,cum_effect,100,0.50000,0.94289,-0.28690,-0.35000,IR,100000
0.05000,cum_effect,100,inf,0.89234,-0.34291,-0.35000,IR,100000
0.05000,cum_effect,101,0.20000,0.99485,-0.30104,-0.35000,IR,100000
0.05000,cum_effect,101,0.33000,0.99417,-0.25710,-0.35000,IR,100000
0.05000,cum_effect,101,0.50000,0.99428,-0.27356,-0.35000,IR,100000
0.05000,cum_effect,101,inf,0.98830,-0.40090,-0.35000,IR,100000
0.05000,cum_effect,102,0.20000,0.85650,-0.40462,-0.35000,IR,100000
0.05000,cum_effect,102,0.33000,0.91907,-0.35423,-0.35000,IR,100000
0.05000,cum_effect,102,0.50000,0.87332,-0.36052,-0.35000,IR,100000
0.05000,cum_effect,102,inf,0.77124,-0.34434,-0.35000,IR,100000
0.05000,cum_effect,103,0.20000,0.96434,-0.38052,-0.35000,IR,100000
0.05000,cum_effect,103,0.33000,0.97597,-0.35363,-0.35000,IR,100000
0.05000,cum_effect,103,0.50000,0.95033,-0.31621,-0.35000,IR,100000
0.05000,cum_effect,103,inf,0.91026,-0.37023,-0.35000,IR,100000
0.05000,cum_effect,104,0.20000,0.98453,-0.31883,-0.35000,IR,100000
0.05000,cum_effect,104,0.33000,0.97941,-0.27884,-0.35000,IR,100000
0.05000,cum_effect,104,0.50000,0.98375,-0.36448,-0.35000,IR,100000
0.05000,cum_effect,104,inf,0.97314,-0.29232,-0.35000,IR,100000
0.05000,cum_effect,105,0.20000,0.98784,-0.31287,-0.35000,IR,100000
0.05000,cum_effect,105,0.33000,0.98436,-0.27426,-0.35000,IR,100000
0.05000,cum_effect,105,0.50000,0.98199,-0.34688,-0.35000,IR,100000
0.05000,cum_effect,105,inf,0.96623,-0.32426,-0.35000,IR,100000
0.05000,cum_effect,106,0.20000,0.97391,-0.36255,-0.35000,IR,100000
0.05000,cum_effect,106,0.33000,0.97207,-0.34805,-0.35000,IR,100000
0.05000,cum_effect,106,0.50000,0.96580,-0.36700,-0.35000,IR,100000
0.05000,cum_effect,106,inf,0.93889,-0.37064,-0.35000,IR,100000
0.05000,cum_effect,107,0.20000,0.85142,-0.34317,-0.35000,IR,100000
0.05000,cum_effect,107,0.33000,0.86727,-0.33434,-0.35000,IR,100000
0.05000,cum_effect,107,0.50000,0.83723,-0.33377,-0.35000,IR,100000
0.05000,cum_effect,107,inf,0.78347,-0.30688,-0.35000,IR,100000
0.05000,cum_effect,108,0.20000,0.94904,-0.35097,-0.35000,IR,100000
0.05000,cum_effect,108,0.33000,0.93990,-0.31119,-0.35000,IR,100000
0.05000,cum_effect,108,0.50000,0.92007,-0.33155,-0.35000,IR,100000
0.05000,cum_effect,108,inf,0.84663,-0.29427,-0.35000,IR,100000
0.05000,cum_effect,109,0.20000,0.98884,-0.30018,-0.35000,IR,100000
0.05000,cum_effect,109,0.33000,0.97755,-0.26474,-0.35000,IR,100000
0.05000,cum_effect,109,0.50000,0.97848,-0.31407,-0.35000,IR,100000
0.05000,cum_effect,109,inf,0.97488,-0.30898,-0.35000,IR,100000
0.05000,cum_effect,110,0.20000,0.97229,-0.28585,-0.35000,IR,100000
0.05000,cum_effect,110,0.33000,0.95126,-0.29515,-0.35000,IR,100000
0.05000,cum_effect,110,0.50000,0.97325,-0.23444,-0.35000,IR,100000
0.05000,cum_effect,110,inf,0.94097,-0.40095,-0.35000,IR,100000
0.05000,cum_effect,111,0.20000,0.99475,-0.40353,-0.35000,IR,100000
0.05000,cum_effect,111,0.33000,0.99305,-0.32652,-0.35000,IR,100000
0.05000,cum_effect,111,0.50000,0.99280,-0.31568,-0.35000,IR,100000
0.05000,cum_effect,111,inf,0.98828,-0.29866,-0.35000,IR,100000
0.05000,cum_effect,112,0.20000,0.95821,-0.38015,-0.35000,IR,100000
0.05000,cum_effect,112,0.33000,0.97007,-0.33643,-0.35000,IR,100000
0.05000,cum_effect,112,0.50000,0.95384,-0.37911,-0.35000,IR,100000
0.05000,cum_effect,112,inf,0.92621,-0.30453,-0.35000,IR,100000
0.05000,cum_effect,113,0.20000,0.97070,-0.38533,-0.35000,IR,100000
0.05000,cum_effect,113,0.33000,0.97273,-0.41365,-0.35000,IR,100000
0.05000,cum_effect,113,0.50000,0.95521,-0.49283,-0.35000,IR,100000
0.05000,cum_effect,113,inf,0.95429,-0.27860,-0.35000,IR,100000
0.05000,cum_effect,114,0.20000,0.86747,-0.31153,-0.35000,IR,100000
0.05000,cum_effect,114,0.33000,0.92054,-0.29466,-0.35000,IR,100000
0.05000,cum_effect,114,0.50000,0.92800,-0.31686,-0.35000,IR,100000
0.05000,cum_effect,114,inf,0.75291,-0.32240,-0.35000,IR,100000
0.05000,cum_effect,115,0.20000,0.97750,-0.25504,-0.35000,IR,100000
0.05000,cum_effect,115,0.33000,0.97271,-0.24268,-0.35000,IR,100000
0.05000,cum_effect,115,0.50000,0.94471,-0.32231,-0.35000,IR,100000
0.05000,cum_effect,115,inf,0.90217,-0.31339,-0.35000,IR,100000
0.05000,cum_effect,116,0.20000,0.96944,-0.31183,-0.35000,IR,100000
0.05000,cum_effect,116,0.33000,0.98067,-0.29221,-0.35000,IR,100000
0.05000,cum_effect,116,0.50000,0.95288,-0.38038,-0.35000,IR,100000
0.05000,cum_effect,116,inf,0.94472,-0.35869,-0.35000,IR,100000
0.05000,cum_effect,117,0.20000,0.98581,-0.34843,-0.35000,IR,100000
0.05000,cum_effect,117,0.33000,0.98778,-0.36000,-0.35000,IR,100000
0.05000,cum_effect,117,0.50000,0.98076,-0.29830,-0.35000,IR,100000
0.05000,cum_effect,117,inf,0.92964,-0.32907,-0.35000,IR,100000
0.05000,cum_effect,118,0.20000,0.97873,-0.25892,-0.35000,IR,100000
0.05000,cum_effect,118,0.33000,0.95919,-0.24341,-0.35000,IR,100000
0.05000,cum_effect,118,0.50000,0.97543,-0.23669,-0.35000,IR,100000
0.05000,cum_effect,118,inf,0.95950,-0.27205,-0.35000,IR,100000
0.05000,cum_effect,119,0.20000,0.90536,-0.27445,-0.35000,IR,100000
0.05000,cum_effect,119,0.33000,0.94917,-0.27661,-0.35000,IR,100000
0.05000,cum_effect,119,0.50000,0.90202,-0.27259,-0.35000,IR,100000
0.05000,cum_effect,119,inf,0.76683,-0.30989,-0.35000,IR,100000
0.05000,cum_effect,120,0.20000,0.94839,-0.23880,-0.35000,IR,100000
0.05000,cum_effect,120,0.33000,0.94863,-0.24846,-0.35000,IR,100000
0.05000,cum_effect,120,0.50000,0.89054,-0.31895,-0.35000,IR,100000
0.05000,cum_effect,120,inf,0.88636,-0.30049,-0.35000,IR,100000
0.05000,cum_effect,121,0.20000,0.99035,-0.29358,-0.35000,IR,100000
0.05000,cum_effect,121,0.33000,0.98840,-0.14060,-0.35000,IR,100000
0.05000,cum_effect,121,0.50000,0.98183,-0.26314,-0.35000,IR,100000
0.05000,cum_effect,121,inf,0.97242,-0.31503,-0.35000,IR,100000
0.05000,cum_effect,122,0.20000,0.99116,-0.46626,-0.35000,IR,100000
0.05000,cum_effect,122,0.33000,0.99057,-0.30079,-0.35000,IR,100000
0.05000,cum_effect,122,0.50000,0.98724,-0.37632,-0.35000,IR,100000
0.05000,cum_effect,122,inf,0.97391,-0.29582,-0.35000,IR,100000
0.05000,cum_effect,123,0.20000,0.99395,-0.33087,-0.35000,IR,100000
0.05000,cum_effect,123,0.33000,0.99059,-0.35170,-0.35000,IR,100000
0.05000,cum_effect,123,0.50000,0.99372,-0.34359,-0.35000,IR,100000
0.05000,cum_effect,123,inf,0.98591,-0.34731,-0.35000,IR,100000
0.05000,cum_effect,124,0.20000,0.94352,-0.26776,-0.35000,IR,100000
0.05000,cum_effect,124,0.33000,0.94696,-0.24260,-0.35000,IR,100000
0.05000,cum_effect,124,0.50000,0.89667,-0.28083,-0.35000,IR,100000
0.05000,cum_effect,124,inf,0.90375,-0.35236,-0.35000,IR,100000
0.05000,cum_effect,125,0.20000,0.90018,-0.34593,-0.35000,IR,100000
0.05000,cum_effect,125,0.33000,0.90154,-0.38435,-0.35000,IR,100000
0.05000,cum_effect,125,0.50000,0.90415,-0.33798,-0.35000,IR,100000
0.05000,cum_effect,125,inf,0.91004,-0.25505,-0.35000,IR,100000
0.05000,cum_effect,126,0.20000,0.94021,-0.34899,-0.35000,IR,100000
0.05000,cum_effect,126,0.33000,0.90695,-0.28364,-0.35000,IR,100000
0.05000,cum_effect,126,0.50000,0.90716,-0.32745,-0.35000,IR,100000
0.05000,cum_effect,126,inf,0.81207,-0.31660,-0.35000,IR,100000
0.05000,cum_effect,127,0.20000,0.99163,-0.28542,-0.35000,IR,100000
0.05000,cum_effect,127,0.33000,0.98442,-0.29669,-0.35000,IR,100000
0.05000,cum_effect,127,0.50000,0.98002,-0.28660,-0.35000,IR,100000
0.05000,cum_effect,127,inf,0.97403,-0.35293,-0.35000,IR,100000
0.05000,cum_effect,128,0.20000,0.99475,-0.18993,-0.35000,IR,100000
0.05000,cum_effect,128,0.33000,0.99291,-0.25520,-0.35000,IR,100000
0.05000,cum_effect,128,0.50000,0.98775,-0.34075,-0.35000,IR,100000
0.05000,cum_effect,128,inf,0.98870,-0.27767,-0.35000,IR,100000
0.05000,cum_effect,129,0.20000,0.98344,-0.34608,-0.35000,IR,100000
0.05000,cum_effect,129,0.33000,0.97753,-0.27865,-0.35000,IR,100000
0.05000,cum_effect,129,0.50000,0.96820,-0.31699,-0.35000,IR,100000
0.05000,cum_effect,129,inf,0.96200,-0.32161,-0.35000,IR,100000
0.05000,cum_effect,130,0.20000,0.96363,-0.34566,-0.35000,IR,100000
0.05000,cum_effect,130,0.33000,0.96643,-0.30417,-0.35000,IR,100000
0.05000,cum_effect,130,0.50000,0.95582,-0.30470,-0.35000,IR,100000
0.05000,cum_effect,130,inf,0.96313,-0.35335,-0.35000,IR,100000
0.05000,cum_effect,131,0.20000,0.88627,-0.19193,-0.35000,IR,100000
0.05000,cum_effect,131,0.33000,0.78713,-0.20887,-0.35000,IR,100000
0.05000,cum_effect,131,0.50000,0.76944,-0.18917,-0.35000,IR,100000
0.05000,cum_effect,131,inf,0.63847,-0.35030,-0.35000,IR,100000
0.05000,cum_effect,132,0.20000,0.93333,-0.24179,-0.35000,IR,100000
0.05000,cum_effect,132,0.33000,0.90268,-0.23698,-0.35000,IR,100000
0.05000,cum_effect,132,0.50000,0.87877,-0.23754,-0.35000,IR,100000
0.05000,cum_effect,132,inf,0.75902,-0.35855,-0.35000,IR,100000
0.05000,cum_effect,133,0.20000,0.98973,-0.28675,-0.35000,IR,100000
0.05000,cum_effect,133,0.33000,0.99273,-0.33208,-0.35000,IR,100000
