adm3_name,adm_1_name,pop,state,place
Chase CDP,Alaska,8.0,02,12350
Lazy Mountain CDP,Alaska,1732.0,02,43260
Meadow Lakes CDP,Alaska,7665.0,02,47735
Iliamna CDP,Alaska,65.0,02,35120
Point MacKenzie CDP,Alaska,727.0,02,61788
Alatna CDP,Alaska,0.0,02,01305
Levelock CDP,Alaska,95.0,02,43810
Ivanof Bay CDP,Alaska,0.0,02,35890
Perryville CDP,Alaska,98.0,02,60200
Pope-Vannoy Landing CDP,Alaska,0.0,02,62125
Tetlin CDP,Alaska,173.0,02,76590
Mosquito Lake CDP,Alaska,239.0,02,50800
Craig city,Alaska,1285.0,02,17740
Chignik Lake CDP,Alaska,57.0,02,13780
Newhalen city,Alaska,114.0,02,53270
Pedro Bay CDP,Alaska,18.0,02,59540
Pilot Point city,Alaska,58.0,02,60640
Eagle city,Alaska,74.0,02,20380
Northway Junction CDP,Alaska,38.0,02,56250
Northway Village CDP,Alaska,70.0,02,56260
Tanacross CDP,Alaska,133.0,02,75050
Juneau city and borough,Alaska,32434.0,02,36400
Gakona CDP,Alaska,115.0,02,27420
Kenny Lake CDP,Alaska,0.0,02,38910
Tyonek CDP,Alaska,326.0,02,79890
Cordova city,Alaska,3175.0,02,17410
Tolsona CDP,Alaska,0.0,02,78297
Valdez city,Alaska,3921.0,02,82200
Klukwan CDP,Alaska,62.0,02,40510
Gambell city,Alaska,693.0,02,27640
Golovin city,Alaska,123.0,02,29180
Karluk CDP,Alaska,40.0,02,37540
Klawock city,Alaska,865.0,02,40400
Metlakatla CDP,Alaska,1639.0,02,48870
Port Protection CDP,Alaska,37.0,02,63870
Whale Pass CDP,Alaska,13.0,02,84000
South Naknek CDP,Alaska,47.0,02,72190
Ketchikan city,Alaska,8195.0,02,38970
Coffman Cove city,Alaska,154.0,02,16360
Excursion Inlet CDP,Alaska,46.0,02,23900
Mud Bay CDP,Alaska,121.0,02,51455
Nikolski CDP,Alaska,25.0,02,54260
Chignik Lagoon CDP,Alaska,63.0,02,13670
Covenant Life CDP,Alaska,36.0,02,17670
McCarthy CDP,Alaska,0.0,02,45790
Moose Pass CDP,Alaska,282.0,02,50190
Nanwalek CDP,Alaska,231.0,02,52210
Chisana CDP,Alaska,0.0,02,13890
Paxson CDP,Alaska,10.0,02,59320
Willow Creek CDP,Alaska,0.0,02,85290
Point Lay CDP,Alaska,273.0,02,61700
Prudhoe Bay CDP,Alaska,2094.0,02,64380
Big Delta CDP,Alaska,588.0,02,06850
Tok CDP,Alaska,1197.0,02,77800
Sitka city and borough,Alaska,8810.0,02,70540
Moose Creek CDP,Alaska,652.0,02,50080
North Pole city,Alaska,2319.0,02,55910
Marshall city,Alaska,337.0,02,47000
Naknek CDP,Alaska,509.0,02,52060
Koyuk city,Alaska,248.0,02,41940
Wales city,Alaska,159.0,02,82860
Pelican city,Alaska,73.0,02,59650
Nulato city,Alaska,276.0,02,56350
Wiseman CDP,Alaska,9.0,02,85610
Cold Bay city,Alaska,56.0,02,16530
Noatak CDP,Alaska,424.0,02,54700
Shungnak city,Alaska,280.0,02,70100
Akiachak CDP,Alaska,609.0,02,00760
Buffalo Soapstone CDP,Alaska,852.0,02,09657
Lime Village CDP,Alaska,6.0,02,44030
Oscarville CDP,Alaska,36.0,02,58330
Tuntutuliak CDP,Alaska,477.0,02,79120
Chickaloon CDP,Alaska,245.0,02,13340
Knik River CDP,Alaska,753.0,02,40670
Shaktoolik city,Alaska,282.0,02,68890
King Salmon CDP,Alaska,361.0,02,39630
Elim city,Alaska,296.0,02,22250
Port Clarence CDP,Alaska,43.0,02,63170
Delta Junction city,Alaska,929.0,02,18620
Dot Lake Village CDP,Alaska,52.0,02,19750
Healy Lake CDP,Alaska,4.0,02,32310
Atka city,Alaska,51.0,02,04210
Igiugig CDP,Alaska,46.0,02,34790
Kokhanok CDP,Alaska,149.0,02,41280
Lutak CDP,Alaska,147.0,02,45700
Hydaburg city,Alaska,306.0,02,34460
Russian Mission city,Alaska,348.0,02,65700
Alcan Border CDP,Alaska,65.0,02,01390
Chicken CDP,Alaska,12.0,02,13450
Fort Greely CDP,Alaska,207.0,02,26100
Egegik city,Alaska,69.0,02,21150
Northway CDP,Alaska,135.0,02,56220
Kake city,Alaska,614.0,02,36770
Port Alexander city,Alaska,60.0,02,62510
Port Heiden city,Alaska,60.0,02,63390
Portage Creek CDP,Alaska,0.0,02,62285
Togiak city,Alaska,749.0,02,77690
Twin Hills CDP,Alaska,83.0,02,79780
Kobuk city,Alaska,152.0,02,40840
Chefornak city,Alaska,459.0,02,12680
Kipnuk CDP,Alaska,659.0,02,39740
Kwigillingok CDP,Alaska,349.0,02,42490
Lower Kalskag city,Alaska,327.0,02,45460
Toksook Bay city,Alaska,527.0,02,78240
Upper Kalskag city,Alaska,255.0,02,81320
Butte CDP,Alaska,3871.0,02,09710
Knik-Fairview CDP,Alaska,17203.0,02,40645
Wasilla city,Alaska,9296.0,02,83080
Napaskiak city,Alaska,377.0,02,52720
Shageluk city,Alaska,63.0,02,68670
Takotna CDP,Alaska,40.0,02,74610
Dillingham city,Alaska,2209.0,02,18950
Quinhagak city,Alaska,763.0,02,64600
Pilot Station city,Alaska,636.0,02,60750
Glennallen CDP,Alaska,220.0,02,28740
Port Lions city,Alaska,214.0,02,63610
Mountain Village city,Alaska,820.0,02,51180
Scammon Bay city,Alaska,537.0,02,67680
Point Hope city,Alaska,629.0,02,61630
Hoonah city,Alaska,828.0,02,33360
Stevens Village CDP,Alaska,10.0,02,73290
Evansville CDP,Alaska,9.0,02,23790
Four Mile Road CDP,Alaska,0.0,02,26835
Kaltag city,Alaska,165.0,02,37430
Koliganek CDP,Alaska,170.0,02,41500
Ruby city,Alaska,188.0,02,65590
Akutan city,Alaska,801.0,02,01090
Aniak city,Alaska,517.0,02,03550
Kasigluk CDP,Alaska,655.0,02,37975
Kongiganak CDP,Alaska,437.0,02,41610
Mekoryuk city,Alaska,217.0,02,47990
Tuluksak CDP,Alaska,434.0,02,78790
Farm Loop CDP,Alaska,1113.0,02,25000
Fishhook CDP,Alaska,6040.0,02,25550
Gateway CDP,Alaska,6694.0,02,28200
Lake Louise CDP,Alaska,8.0,02,42805
Lakes CDP,Alaska,9424.0,02,42832
Deering city,Alaska,152.0,02,18510
Susitna CDP,Alaska,0.0,02,74340
Tanaina CDP,Alaska,10512.0,02,75077
Buckland city,Alaska,627.0,02,09600
Central CDP,Alaska,51.0,02,11690
Chalkyitsik CDP,Alaska,119.0,02,11800
Livengood CDP,Alaska,0.0,02,44580
Minto CDP,Alaska,223.0,02,49530
Nikolai city,Alaska,123.0,02,54150
Palmer city,Alaska,6773.0,02,58660
College CDP,Alaska,14362.0,02,16750
Newtok CDP,Alaska,372.0,02,53820
Nunapitchuk city,Alaska,726.0,02,56680
Platinum city,Alaska,15.0,02,61080
Houston city,Alaska,2068.0,02,33800
Petersville CDP,Alaska,0.0,02,60460
Sutton-Alpine CDP,Alaska,1647.0,02,74525
Beaver CDP,Alaska,54.0,02,05750
Bettles city,Alaska,74.0,02,06630
Circle CDP,Alaska,108.0,02,14880
Koyukuk city,Alaska,54.0,02,42050
Eielson AFB CDP,Alaska,3025.0,02,21370
Cohoe CDP,Alaska,1288.0,02,16420
Homer city,Alaska,5510.0,02,33140
Soldotna city,Alaska,4516.0,02,71640
Aleneva CDP,Alaska,33.0,02,01560
Kodiak city,Alaska,6168.0,02,40950
Nikiski CDP,Alaska,4728.0,02,54050
Nikolaevsk CDP,Alaska,279.0,02,54085
Salamatof CDP,Alaska,1055.0,02,66510
Seldovia city,Alaska,238.0,02,68340
Chistochina CDP,Alaska,57.0,02,14000
Chitina CDP,Alaska,92.0,02,14110
Mentasta Lake CDP,Alaska,198.0,02,48540
Tonsina CDP,Alaska,10.0,02,78350
Whittier city,Alaska,446.0,02,84510
Tenakee Springs city,Alaska,147.0,02,76260
Pleasant Valley CDP,Alaska,360.0,02,61120
Ester CDP,Alaska,1889.0,02,23460
Fairbanks city,Alaska,31853.0,02,24230
Fox CDP,Alaska,311.0,02,26870
Tununak CDP,Alaska,301.0,02,79230
Big Lake CDP,Alaska,3136.0,02,07070
New Stuyahok city,Alaska,566.0,02,53710
Kiana city,Alaska,284.0,02,39300
Akiak city,Alaska,397.0,02,00870
Fort Yukon city,Alaska,560.0,02,26760
Kwethluk city,Alaska,705.0,02,42380
Nightmute city,Alaska,212.0,02,53930
Stony River CDP,Alaska,36.0,02,73400
Grayling city,Alaska,165.0,02,30060
Rampart CDP,Alaska,36.0,02,64820
Tanana city,Alaska,243.0,02,75160
Kivalina city,Alaska,678.0,02,39960
Red Dog Mine CDP,Alaska,79.0,02,64980
Aleknagik city,Alaska,190.0,02,01420
Ekwok city,Alaska,88.0,02,21810
Ambler city,Alaska,299.0,02,01970
Kotzebue city,Alaska,3276.0,02,41830
Arctic Village CDP,Alaska,167.0,02,03990
Coldfoot CDP,Alaska,84.0,02,16630
Galena city,Alaska,473.0,02,27530
Manley Hot Springs CDP,Alaska,77.0,02,46780
Venetie CDP,Alaska,164.0,02,82420
Salcha CDP,Alaska,1080.0,02,66550
Halibut Cove CDP,Alaska,17.0,02,31270
Kalifornsky CDP,Alaska,8588.0,02,37250
Atmautluak CDP,Alaska,242.0,02,04430
Bethel city,Alaska,6408.0,02,06520
Crooked Creek CDP,Alaska,90.0,02,17850
Eek city,Alaska,474.0,02,21040
Kodiak Station CDP,Alaska,1364.0,02,41210
Brevig Mission city,Alaska,421.0,02,08740
Nome city,Alaska,3793.0,02,54920
Savoonga city,Alaska,932.0,02,67460
Chiniak CDP,Alaska,0.0,02,13860
Larsen Bay city,Alaska,42.0,02,43040
Ouzinkie city,Alaska,171.0,02,58550
Womens Bay CDP,Alaska,869.0,02,85680
Nelson Lagoon CDP,Alaska,54.0,02,52940
Beluga CDP,Alaska,2.0,02,06245
Funny River CDP,Alaska,1026.0,02,27145
Kasilof CDP,Alaska,483.0,02,38090
Cantwell CDP,Alaska,201.0,02,10150
Ferry CDP,Alaska,13.0,02,25220
Wainwright city,Alaska,513.0,02,82750
Attu Station CDP,Alaska,16.0,02,04670
Fritz Creek CDP,Alaska,2036.0,02,27090
Kenai city,Alaska,7634.0,02,38420
Primrose CDP,Alaska,160.0,02,64240
St. Michael city,Alaska,441.0,02,66360
Seldovia Village CDP,Alaska,180.0,02,68370
Game Creek CDP,Alaska,0.0,02,27700
Diomede city,Alaska,76.0,02,19060
Stebbins city,Alaska,500.0,02,72960
Akhiok city,Alaska,53.0,02,00650
Old Harbor city,Alaska,290.0,02,57340
Chenega CDP,Alaska,41.0,02,12970
Chevak city,Alaska,1271.0,02,13230
Emmonak city,Alaska,763.0,02,22910
Nelchina CDP,Alaska,125.0,02,52915
Copper Center CDP,Alaska,397.0,02,17300
Mendeltna CDP,Alaska,0.0,02,48200
Silver Springs CDP,Alaska,155.0,02,70320
Alakanuk city,Alaska,735.0,02,01200
Anderson city,Alaska,143.0,02,03220
Anaktuvuk Pass city,Alaska,290.0,02,02080
Nuiqsut city,Alaska,395.0,02,56320
False Pass city,Alaska,68.0,02,24660
Atqasuk city,Alaska,172.0,02,04500
Barrow city,Alaska,4383.0,02,05200
Dry Creek CDP,Alaska,90.0,02,20020
Kasaan city,Alaska,89.0,02,37650
Unalaska city,Alaska,4809.0,02,80770
Hollis CDP,Alaska,142.0,02,32810
Hyder CDP,Alaska,0.0,02,34570
Unalakleet city,Alaska,685.0,02,80660
White Mountain city,Alaska,173.0,02,84070
Whitestone Logging Camp CDP,Alaska,0.0,02,84200
Pitkas Point CDP,Alaska,125.0,02,60860
Sand Point city,Alaska,1332.0,02,67020
Bear Creek CDP,Alaska,1512.0,02,05585
Clam Gulch CDP,Alaska,176.0,02,15320
Dot Lake CDP,Alaska,0.0,02,19720
Eagle Village CDP,Alaska,22.0,02,20600
St. George city,Alaska,85.0,02,65800
Saxman city,Alaska,377.0,02,67570
Kupreanof city,Alaska,12.0,02,42160
Nondalton city,Alaska,110.0,02,55030
Port Alsworth CDP,Alaska,157.0,02,62620
Yakutat CDP,Alaska,653.0,02,86490
Thorne Bay city,Alaska,571.0,02,77140
Skwentna CDP,Alaska,57.0,02,70870
Talkeetna CDP,Alaska,946.0,02,74830
Holy Cross city,Alaska,202.0,02,33030
Willow CDP,Alaska,2121.0,02,85280
Anvik city,Alaska,91.0,02,03880
Flat CDP,Alaska,0.0,02,25880
Lowell Point CDP,Alaska,205.0,02,45295
Seward city,Alaska,2748.0,02,68560
Sunrise CDP,Alaska,39.0,02,73950
Ugashik CDP,Alaska,11.0,02,80100
Noorvik city,Alaska,579.0,02,55140
Red Devil CDP,Alaska,21.0,02,64930
Chuathbaluk city,Alaska,109.0,02,14330
Glacier View CDP,Alaska,228.0,02,28590
Trapper Creek CDP,Alaska,389.0,02,78680
Lake Minchumina CDP,Alaska,20.0,02,42820
Tatitlek CDP,Alaska,121.0,02,75380
Port Graham CDP,Alaska,189.0,02,63280
Tazlina CDP,Alaska,300.0,02,75480
Crown Point CDP,Alaska,96.0,02,17960
Chignik city,Alaska,35.0,02,13550
Naukati Bay CDP,Alaska,62.0,02,52845
Gulkana CDP,Alaska,13.0,02,30500
Anchorage municipality,Alaska,298225.0,02,03000
Point Baker CDP,Alaska,22.0,02,61190
St. Paul city,Alaska,480.0,02,66470
Allakaket city,Alaska,186.0,02,01860
Ridgeway CDP,Alaska,2195.0,02,65345
Hooper Bay city,Alaska,1153.0,02,33470
King Cove city,Alaska,1003.0,02,39410
Happy Valley CDP,Alaska,624.0,02,31710
Slana CDP,Alaska,0.0,02,70930
Selawik city,Alaska,813.0,02,68230
Deltana CDP,Alaska,2635.0,02,18675
Two Rivers CDP,Alaska,461.0,02,79830
Nenana city,Alaska,368.0,02,53050
Sleetmute CDP,Alaska,85.0,02,71090
Birch Creek CDP,Alaska,1.0,02,07620
Haines CDP,Alaska,1837.0,02,31050
Adak city,Alaska,130.0,02,00065
Nunam Iqua city,Alaska,134.0,02,56600
Gustavus city,Alaska,386.0,02,30940
Clark's Point city,Alaska,53.0,02,15430
Skagway CDP,Alaska,996.0,02,70760
Wrangell city and borough,Alaska,2475.0,02,86380
Edna Bay city,Alaska,28.0,02,20970
Denali Park CDP,Alaska,834.0,02,18805
Whitestone CDP,Alaska,113.0,02,84120
Loring CDP,Alaska,0.0,02,45020
Farmers Loop CDP,Alaska,5092.0,02,24980
Mertarvik CDP,Alaska,0.0,02,48590
Susitna North CDP,Alaska,908.0,02,74350
Eureka Roadhouse CDP,Alaska,0.0,02,23720
Nabesna CDP,Alaska,0.0,02,51960
Point Possession CDP,Alaska,0.0,02,61825
Goldstream CDP,Alaska,3987.0,02,29130
Chena Ridge CDP,Alaska,6155.0,02,12920
Badger CDP,Alaska,19039.0,02,05000
South Van Horn CDP,Alaska,496.0,02,72230
Steele Creek CDP,Alaska,7571.0,02,72985
Kachemak city,Alaska,504.0,02,36540
Petersburg CDP,Alaska,3087.0,02,60310
Pisinemo CDP,Arizona,356.0,04,56470
Whiteriver CDP,Arizona,4198.0,04,82530
Catalina CDP,Arizona,7751.0,04,11160
Green Valley CDP,Arizona,21912.0,04,29710
Tucson city,Arizona,530905.0,04,77000
Valencia West CDP,Arizona,11468.0,04,78760
Fortuna Foothills CDP,Arizona,28200.0,04,25030
Casa Grande city,Arizona,52501.0,04,10530
Tsaile CDP,Arizona,1308.0,04,75660
Ganado CDP,Arizona,1035.0,04,26210
Rough Rock CDP,Arizona,585.0,04,61370
Springerville town,Arizona,1751.0,04,68990
Naco CDP,Arizona,833.0,04,48310
St. David CDP,Arizona,1667.0,04,62280
Bagdad CDP,Arizona,1737.0,04,05140
Clarkdale town,Arizona,4197.0,04,13890
Peeples Valley CDP,Arizona,474.0,04,53910
Prescott city,Arizona,41468.0,04,57380
Spring Valley CDP,Arizona,1404.0,04,69060
Cibecue CDP,Arizona,2218.0,04,13400
Jeddito CDP,Arizona,326.0,04,36150
Keams Canyon CDP,Arizona,262.0,04,37130
Pinetop-Lakeside town,Arizona,4299.0,04,55980
Pinon CDP,Arizona,830.0,04,56120
South Tucson city,Arizona,5624.0,04,68850
Winslow West CDP,Arizona,757.0,04,83960
Casas Adobes CDP,Arizona,68919.0,04,10670
Ak-Chin Village CDP,Arizona,1101.0,04,01090
Blackwater CDP,Arizona,1653.0,04,06820
Dudleyville CDP,Arizona,568.0,04,20680
Stanfield CDP,Arizona,405.0,04,69130
Superior town,Arizona,2954.0,04,71300
Duncan town,Arizona,739.0,04,20750
Morenci CDP,Arizona,1689.0,04,47610
Fort Defiance CDP,Arizona,4118.0,04,24460
Pirtleville CDP,Arizona,1838.0,04,56400
Eloy city,Arizona,17537.0,04,22360
Nogales city,Arizona,20233.0,04,49640
Sonoita CDP,Arizona,850.0,04,68220
Arizona City CDP,Arizona,11030.0,04,03530
Hayden town,Arizona,483.0,04,32020
Second Mesa CDP,Arizona,1695.0,04,65280
Three Points CDP,Arizona,5453.0,04,73700
Tucson Estates CDP,Arizona,12047.0,04,77035
Dennehotso CDP,Arizona,792.0,04,18580
Houck CDP,Arizona,1030.0,04,33980
Many Farms CDP,Arizona,1322.0,04,44200
Nazlini CDP,Arizona,469.0,04,49010
Rock Point CDP,Arizona,484.0,04,60880
Benson city,Arizona,4916.0,04,05770
Douglas city,Arizona,16576.0,04,20050
Huachuca City town,Arizona,2348.0,04,34120
Lake Montezuma CDP,Arizona,5013.0,04,39720
Black Canyon City CDP,Arizona,2892.0,04,06610
Camp Verde town,Arizona,11091.0,04,09690
Cornville CDP,Arizona,3167.0,04,15920
Coolidge city,Arizona,12221.0,04,15500
Florence town,Arizona,26066.0,04,23760
Top-of-the-World CDP,Arizona,325.0,04,74820
Kykotsmovi Village CDP,Arizona,791.0,04,39100
Winslow city,Arizona,9517.0,04,83930
Ajo CDP,Arizona,3525.0,04,00870
Marana town,Arizona,41720.0,04,44270
Tacna CDP,Arizona,742.0,04,71790
Window Rock CDP,Arizona,3282.0,04,83720
Sierra Vista city,Arizona,43585.0,04,66820
Ash Fork CDP,Arizona,824.0,04,04440
Yuma city,Arizona,93851.0,04,85540
Tumacacori-Carmen CDP,Arizona,281.0,04,77367
Arizona Village CDP,Arizona,1129.0,04,03915
Colorado City town,Arizona,4809.0,04,14870
Kaibab CDP,Arizona,162.0,04,36500
Cameron CDP,Arizona,1178.0,04,09340
Amado CDP,Arizona,104.0,04,01990
Chilchinbito CDP,Arizona,887.0,04,12630
Heber-Overgaard CDP,Arizona,2408.0,04,32310
McNary CDP,Arizona,673.0,04,43430
Drexel Heights CDP,Arizona,28187.0,04,20540
Picture Rocks CDP,Arizona,8666.0,04,55300
Summit CDP,Arizona,5349.0,04,70240
Chuichu CDP,Arizona,414.0,04,13190
Kearny town,Arizona,2249.0,04,37200
Burnside CDP,Arizona,629.0,04,08535
Chinle CDP,Arizona,5698.0,04,12770
Round Rock CDP,Arizona,725.0,04,61440
Sedona city,Arizona,10246.0,04,65350
Chino Valley town,Arizona,11155.0,04,12840
Paulden CDP,Arizona,5064.0,04,53560
Prescott Valley town,Arizona,41995.0,04,57450
Yarnell CDP,Arizona,658.0,04,84980
Clifton town,Arizona,3638.0,04,14380
Dolan Springs CDP,Arizona,2479.0,04,19630
San Luis city,Arizona,31509.0,04,63470
Wellton town,Arizona,2950.0,04,81480
Elgin CDP,Arizona,112.0,04,22150
Patagonia town,Arizona,848.0,04,53490
Tubac CDP,Arizona,1365.0,04,75940
Shongopovi CDP,Arizona,1067.0,04,66190
Dilkon CDP,Arizona,1320.0,04,19280
First Mesa CDP,Arizona,1928.0,04,23512
Oljato-Monument Valley CDP,Arizona,202.0,04,51142
Avra Valley CDP,Arizona,5227.0,04,04880
Flowing Wells CDP,Arizona,14972.0,04,23960
Sells CDP,Arizona,2688.0,04,65490
Mammoth town,Arizona,1582.0,04,43990
Oracle CDP,Arizona,3729.0,04,51180
Queen Valley CDP,Arizona,654.0,04,58290
Sacaton CDP,Arizona,2338.0,04,61720
Teec Nos Pos CDP,Arizona,711.0,04,72560
Sawmill CDP,Arizona,706.0,04,64590
Steamboat CDP,Arizona,299.0,04,69585
Bisbee city,Arizona,5261.0,04,06260
Tombstone city,Arizona,1459.0,04,74400
Jerome town,Arizona,432.0,04,36290
Willcox city,Arizona,3557.0,04,83090
Desert Hills CDP,Arizona,2838.0,04,18740
Lake Havasu City city,Arizona,53463.0,04,39370
Mayer CDP,Arizona,1948.0,04,45180
Tonalea CDP,Arizona,335.0,04,74470
Peridot CDP,Arizona,1648.0,04,54190
Rio Verde CDP,Arizona,2028.0,04,60250
Scottsdale city,Arizona,239283.0,04,65000
Sun City CDP,Arizona,39000.0,04,70320
Youngtown town,Arizona,6625.0,04,85400
Poston CDP,Arizona,312.0,04,57170
Salome CDP,Arizona,1296.0,04,62700
Bullhead City city,Arizona,39824.0,04,08220
Golden Valley CDP,Arizona,8694.0,04,28195
San Carlos CDP,Arizona,4395.0,04,62910
Swift Trail Junction CDP,Arizona,3304.0,04,71650
Avondale city,Arizona,81590.0,04,04720
Tempe city,Arizona,178339.0,04,73000
Tolleson city,Arizona,7052.0,04,74190
Parks CDP,Arizona,1652.0,04,53350
Congress CDP,Arizona,1454.0,04,15220
Wilhoit CDP,Arizona,870.0,04,82950
Tonto Basin CDP,Arizona,1601.0,04,74610
Munds Park CDP,Arizona,726.0,04,48170
Cibola CDP,Arizona,414.0,04,13470
Young CDP,Arizona,421.0,04,85330
Ehrenberg CDP,Arizona,844.0,04,21800
Central Heights-Midland City CDP,Arizona,2752.0,04,11720
Miami town,Arizona,2238.0,04,46350
Pine CDP,Arizona,1591.0,04,55700
Thatcher town,Arizona,4982.0,04,73420
Carefree town,Arizona,3657.0,04,10180
Paradise Valley town,Arizona,13961.0,04,52930
Surprise city,Arizona,129534.0,04,71510
Grand Canyon Village CDP,Arizona,1438.0,04,28981
Kaibito CDP,Arizona,1712.0,04,36640
Moenkopi CDP,Arizona,1273.0,04,47330
Supai CDP,Arizona,0.0,04,71230
Tuba City CDP,Arizona,9022.0,04,76010
Gisela CDP,Arizona,642.0,04,27540
Fountain Hills town,Arizona,24047.0,04,25300
New River CDP,Arizona,14847.0,04,49360
Sun City West CDP,Arizona,25085.0,04,70355
Sun Lakes CDP,Arizona,14800.0,04,70530
Litchfield Park city,Arizona,5686.0,04,41330
Red Mesa CDP,Arizona,367.0,04,59550
St. Johns city,Arizona,3502.0,04,62350
Goodyear city,Arizona,74953.0,04,28380
Guadalupe town,Arizona,6270.0,04,30270
Williamson CDP,Arizona,5108.0,04,83388
Canyon Day CDP,Arizona,1293.0,04,10040
East Fork CDP,Arizona,699.0,04,21310
Parker town,Arizona,3074.0,04,53070
Parker Strip CDP,Arizona,652.0,04,53210
Gadsden CDP,Arizona,502.0,04,26070
Taylor town,Arizona,4120.0,04,72420
Catalina Foothills CDP,Arizona,50202.0,04,11230
Greasewood CDP,Arizona,502.0,04,29430
Holbrook city,Arizona,5005.0,04,33280
Shonto CDP,Arizona,543.0,04,66260
Littletown CDP,Arizona,610.0,04,41540
Winkelman town,Arizona,262.0,04,83790
Oro Valley town,Arizona,42889.0,04,51600
Sahuarita town,Arizona,28257.0,04,62140
Santa Rosa CDP,Arizona,390.0,04,64310
Lukachukai CDP,Arizona,1660.0,04,42660
St. Michaels CDP,Arizona,1245.0,04,62420
Hotevilla-Bacavi CDP,Arizona,1250.0,04,33945
Snowflake town,Arizona,5668.0,04,67800
New Kingman-Butler CDP,Arizona,13060.0,04,49270
Quartzsite town,Arizona,3669.0,04,58010
Kingman city,Arizona,28855.0,04,37620
Mesquite Creek CDP,Arizona,470.0,04,46087
Globe city,Arizona,7341.0,04,28030
Apache Junction city,Arizona,38452.0,04,02830
Cave Creek town,Arizona,5423.0,04,11300
Peoria city,Arizona,161383.0,04,54050
Queen Creek town,Arizona,33298.0,04,58150
Fredonia town,Arizona,1236.0,04,25720
Page city,Arizona,7515.0,04,51810
Willow Valley CDP,Arizona,869.0,04,83570
Seligman CDP,Arizona,471.0,04,65420
Cordes Lakes CDP,Arizona,2328.0,04,15765
Cottonwood city,Arizona,11634.0,04,16410
Claypool CDP,Arizona,1428.0,04,13960
Payson town,Arizona,15338.0,04,53700
Bluewater CDP,Arizona,875.0,04,07025
Wenden CDP,Arizona,360.0,04,81550
Chandler city,Arizona,245160.0,04,12000
El Mirage city,Arizona,34400.0,04,22220
Glendale city,Arizona,241543.0,04,27820
Mesa city,Arizona,479317.0,04,46000
Wickenburg town,Arizona,6906.0,04,82740
Flagstaff city,Arizona,69903.0,04,23620
Bitter Springs CDP,Arizona,417.0,04,06470
Kachina Village CDP,Arizona,3013.0,04,36475
Phoenix city,Arizona,1574421.0,04,55000
Pima town,Arizona,2495.0,04,55560
Mountainaire CDP,Arizona,993.0,04,47820
Gilbert town,Arizona,232176.0,04,27400
Bouse CDP,Arizona,927.0,04,07310
Williams city,Arizona,3114.0,04,83160
Strawberry CDP,Arizona,714.0,04,70040
Safford city,Arizona,9662.0,04,62000
Peach Springs CDP,Arizona,1228.0,04,53770
Show Low city,Arizona,10860.0,04,66470
Chiawuli Tak CDP,Arizona,0.0,04,12560
