date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed
2020-03-24,USA,Alaska,42,42,0,0
2020-03-25,USA,Alaska,59,59,1,1
2020-03-26,USA,Alaska,69,69,1,1
2020-03-27,USA,Alaska,85,85,2,2
2020-03-28,USA,Alaska,102,102,2,2
2020-03-29,USA,Alaska,114,114,3,3
2020-03-30,USA,Alaska,119,119,3,3
2020-03-31,USA,Alaska,133,133,3,3
2020-04-01,USA,Alaska,142,142,3,3
2020-04-02,USA,Alaska,147,147,3,3
2020-04-03,USA,Alaska,157,157,3,3
2020-04-04,USA,Alaska,171,171,5,5
2020-04-05,USA,Alaska,185,185,7,7
2020-04-06,USA,Alaska,191,191,7,7
2020-04-07,USA,Alaska,213,213,6,6
2020-04-08,USA,Alaska,226,226,7,7
2020-04-09,USA,Alaska,236,236,7,7
2020-04-10,USA,Alaska,247,247,7,7
2020-04-11,USA,Alaska,258,258,8,8
2020-04-12,USA,Alaska,273,273,8,8
2020-04-13,USA,Alaska,278,278,8,8
2020-04-14,USA,Alaska,286,286,9,9
2020-04-15,USA,Alaska,294,294,9,9
2020-04-16,USA,Alaska,301,301,9,9
2020-04-17,USA,Alaska,310,310,9,9
2020-04-18,USA,Alaska,315,315,9,9
2020-04-19,USA,Alaska,320,320,9,9
2020-04-20,USA,Alaska,322,322,9,9
2020-04-21,USA,Alaska,330,330,9,9
2020-04-22,USA,Alaska,336,336,9,9
2020-04-23,USA,Alaska,338,338,9,9
2020-04-24,USA,Alaska,340,340,9,9
2020-04-25,USA,Alaska,340,340,9,9
2020-04-26,USA,Alaska,342,342,9,9
2020-04-27,USA,Alaska,346,346,9,9
2020-04-28,USA,Alaska,352,352,9,9
2020-04-29,USA,Alaska,356,356,9,9
2020-04-30,USA,Alaska,356,356,9,9
2020-05-01,USA,Alaska,365,365,9,9
2020-05-02,USA,Alaska,366,366,9,9
2020-05-03,USA,Alaska,369,369,9,9
2020-05-04,USA,Alaska,371,371,9,9
2020-05-05,USA,Alaska,372,372,9,9
2020-05-06,USA,Alaska,373,373,10,10
2020-05-07,USA,Alaska,375,375,10,10
2020-05-08,USA,Alaska,378,378,10,10
2020-05-09,USA,Alaska,379,379,10,10
2020-05-10,USA,Alaska,380,380,10,10
2020-05-11,USA,Alaska,382,382,10,10
2020-01-22,USA,Alabama,0,0,0,0
2020-01-23,USA,Alabama,0,0,0,0
2020-01-24,USA,Alabama,0,0,0,0
2020-01-25,USA,Alabama,0,0,0,0
2020-01-26,USA,Alabama,0,0,0,0
2020-01-27,USA,Alabama,0,0,0,0
2020-01-28,USA,Alabama,0,0,0,0
2020-01-29,USA,Alabama,0,0,0,0
2020-01-30,USA,Alabama,0,0,0,0
2020-01-31,USA,Alabama,0,0,0,0
2020-02-01,USA,Alabama,0,0,0,0
2020-02-02,USA,Alabama,0,0,0,0
2020-02-03,USA,Alabama,0,0,0,0
2020-02-04,USA,Alabama,0,0,0,0
2020-02-05,USA,Alabama,0,0,0,0
2020-02-06,USA,Alabama,0,0,0,0
2020-02-07,USA,Alabama,0,0,0,0
2020-02-08,USA,Alabama,0,0,0,0
2020-02-09,USA,Alabama,0,0,0,0
2020-02-10,USA,Alabama,0,0,0,0
2020-02-11,USA,Alabama,0,0,0,0
2020-02-12,USA,Alabama,0,0,0,0
2020-02-13,USA,Alabama,0,0,0,0
2020-02-14,USA,Alabama,0,0,0,0
2020-02-15,USA,Alabama,0,0,0,0
2020-02-16,USA,Alabama,0,0,0,0
2020-02-17,USA,Alabama,0,0,0,0
2020-02-18,USA,Alabama,0,0,0,0
2020-02-19,USA,Alabama,0,0,0,0
2020-02-20,USA,Alabama,0,0,0,0
2020-02-21,USA,Alabama,0,0,0,0
2020-02-22,USA,Alabama,0,0,0,0
2020-02-23,USA,Alabama,0,0,0,0
2020-02-24,USA,Alabama,0,0,0,0
2020-02-25,USA,Alabama,0,0,0,0
2020-02-26,USA,Alabama,0,0,0,0
2020-02-27,USA,Alabama,0,0,0,0
2020-02-28,USA,Alabama,0,0,0,0
2020-02-29,USA,Alabama,0,0,0,0
2020-03-01,USA,Alabama,0,0,0,0
2020-03-02,USA,Alabama,0,0,0,0
2020-03-03,USA,Alabama,0,0,0,0
2020-03-04,USA,Alabama,0,0,0,0
2020-03-05,USA,Alabama,0,0,0,0
2020-03-06,USA,Alabama,0,0,0,0
2020-03-07,USA,Alabama,0,0,0,0
2020-03-08,USA,Alabama,0,0,0,0
2020-03-09,USA,Alabama,0,0,0,0
2020-03-10,USA,Alabama,0,0,0,0
2020-03-11,USA,Alabama,0,0,0,0
2020-03-12,USA,Alabama,0,0,0,0
2020-03-13,USA,Alabama,5,5,0,0
2020-03-14,USA,Alabama,11,11,0,0
2020-03-15,USA,Alabama,22,22,0,0
2020-03-16,USA,Alabama,29,29,0,0
2020-03-17,USA,Alabama,39,39,0,0
2020-03-18,USA,Alabama,51,51,0,0
2020-03-19,USA,Alabama,78,78,0,0
2020-03-20,USA,Alabama,106,106,0,0
2020-03-21,USA,Alabama,131,131,0,0
2020-03-22,USA,Alabama,167,167,0,0
2020-03-23,USA,Alabama,196,196,0,0
2020-03-24,USA,Alabama,242,242,0,0
2020-03-25,USA,Alabama,386,386,1,1
2020-03-26,USA,Alabama,531,531,1,1
2020-03-27,USA,Alabama,639,639,2,2
2020-03-28,USA,Alabama,717,717,3,3
2020-03-29,USA,Alabama,825,825,4,4
2020-03-30,USA,Alabama,941,941,6,6
2020-03-31,USA,Alabama,997,997,13,13
2020-04-01,USA,Alabama,1106,1106,16,16
2020-04-02,USA,Alabama,1270,1270,17,17
2020-04-03,USA,Alabama,1534,1534,21,21
2020-04-04,USA,Alabama,1632,1632,26,26
2020-04-05,USA,Alabama,1840,1840,31,31
2020-04-06,USA,Alabama,2003,2003,32,32
2020-04-07,USA,Alabama,2197,2197,39,39
2020-04-08,USA,Alabama,2499,2499,48,48
2020-04-09,USA,Alabama,2838,2838,48,48
2020-04-10,USA,Alabama,3007,3007,58,58
2020-04-11,USA,Alabama,3262,3262,60,60
2020-04-12,USA,Alabama,3582,3582,61,61
2020-04-13,USA,Alabama,3800,3800,61,61
2020-04-14,USA,Alabama,3951,3951,73,73
2020-04-15,USA,Alabama,4237,4237,75,75
2020-04-16,USA,Alabama,4400,4400,82,82
2020-04-17,USA,Alabama,4515,4515,96,96
2020-04-18,USA,Alabama,4719,4719,110,110
2020-04-19,USA,Alabama,4897,4897,112,112
2020-04-20,USA,Alabama,5074,5074,112,112
2020-04-21,USA,Alabama,5317,5317,141,141
2020-04-22,USA,Alabama,5598,5598,175,175
2020-04-23,USA,Alabama,5825,5825,196,196
2020-04-24,USA,Alabama,6026,6026,208,208
2020-04-25,USA,Alabama,6213,6213,212,212
2020-04-26,USA,Alabama,6417,6417,218,218
2020-04-27,USA,Alabama,6537,6537,227,227
2020-04-28,USA,Alabama,6744,6744,240,240
2020-04-29,USA,Alabama,6916,6916,261,261
2020-04-30,USA,Alabama,7063,7063,270,270
2020-05-01,USA,Alabama,7294,7294,288,288
2020-05-02,USA,Alabama,7611,7611,288,288
2020-05-03,USA,Alabama,7885,7885,290,290
2020-05-04,USA,Alabama,8110,8110,298,298
2020-05-05,USA,Alabama,8436,8436,315,315
2020-05-06,USA,Alabama,8691,8691,342,342
2020-05-07,USA,Alabama,9046,9046,369,369
2020-05-08,USA,Alabama,9384,9384,383,383
2020-05-09,USA,Alabama,9668,9668,390,390
2020-05-10,USA,Alabama,9889,9889,393,393
2020-05-11,USA,Alabama,10164,10164,403,403
2020-01-22,USA,Arkansas,0,0,0,0
2020-01-23,USA,Arkansas,0,0,0,0
2020-01-24,USA,Arkansas,0,0,0,0
2020-01-25,USA,Arkansas,0,0,0,0
2020-01-26,USA,Arkansas,0,0,0,0
2020-01-27,USA,Arkansas,0,0,0,0
2020-01-28,USA,Arkansas,0,0,0,0
2020-01-29,USA,Arkansas,0,0,0,0
2020-01-30,USA,Arkansas,0,0,0,0
2020-01-31,USA,Arkansas,0,0,0,0
2020-02-01,USA,Arkansas,0,0,0,0
2020-02-02,USA,Arkansas,0,0,0,0
2020-02-03,USA,Arkansas,0,0,0,0
2020-02-04,USA,Arkansas,0,0,0,0
2020-02-05,USA,Arkansas,0,0,0,0
2020-02-06,USA,Arkansas,0,0,0,0
2020-02-07,USA,Arkansas,0,0,0,0
2020-02-08,USA,Arkansas,0,0,0,0
2020-02-09,USA,Arkansas,0,0,0,0
2020-02-10,USA,Arkansas,0,0,0,0
2020-02-11,USA,Arkansas,0,0,0,0
2020-02-12,USA,Arkansas,0,0,0,0
2020-02-13,USA,Arkansas,0,0,0,0
2020-02-14,USA,Arkansas,0,0,0,0
2020-02-15,USA,Arkansas,0,0,0,0
2020-02-16,USA,Arkansas,0,0,0,0
2020-02-17,USA,Arkansas,0,0,0,0
2020-02-18,USA,Arkansas,0,0,0,0
2020-02-19,USA,Arkansas,0,0,0,0
2020-02-20,USA,Arkansas,0,0,0,0
2020-02-21,USA,Arkansas,0,0,0,0
2020-02-22,USA,Arkansas,0,0,0,0
2020-02-23,USA,Arkansas,0,0,0,0
2020-02-24,USA,Arkansas,0,0,0,0
2020-02-25,USA,Arkansas,0,0,0,0
2020-02-26,USA,Arkansas,0,0,0,0
2020-02-27,USA,Arkansas,0,0,0,0
2020-02-28,USA,Arkansas,0,0,0,0
2020-02-29,USA,Arkansas,0,0,0,0
2020-03-01,USA,Arkansas,0,0,0,0
2020-03-02,USA,Arkansas,0,0,0,0
2020-03-03,USA,Arkansas,0,0,0,0
2020-03-04,USA,Arkansas,0,0,0,0
2020-03-05,USA,Arkansas,0,0,0,0
2020-03-06,USA,Arkansas,0,0,0,0
2020-03-07,USA,Arkansas,0,0,0,0
2020-03-08,USA,Arkansas,0,0,0,0
2020-03-09,USA,Arkansas,0,0,0,0
2020-03-10,USA,Arkansas,0,0,0,0
2020-03-11,USA,Arkansas,1,1,0,0
2020-03-12,USA,Arkansas,5,5,0,0
2020-03-13,USA,Arkansas,8,8,0,0
2020-03-14,USA,Arkansas,12,12,0,0
2020-03-15,USA,Arkansas,16,16,0,0
2020-03-16,USA,Arkansas,22,22,0,0
2020-03-17,USA,Arkansas,28,28,0,0
2020-03-18,USA,Arkansas,37,37,0,0
2020-03-19,USA,Arkansas,62,62,0,0
2020-03-20,USA,Arkansas,100,100,0,0
2020-03-21,USA,Arkansas,118,118,0,0
2020-03-22,USA,Arkansas,165,165,0,0
2020-03-23,USA,Arkansas,192,192,0,0
2020-03-24,USA,Arkansas,222,222,2,2
2020-03-25,USA,Arkansas,296,296,1,1
2020-03-26,USA,Arkansas,328,328,2,2
2020-03-27,USA,Arkansas,375,375,6,6
2020-03-28,USA,Arkansas,403,403,5,5
2020-03-29,USA,Arkansas,445,445,5,5
2020-03-30,USA,Arkansas,504,504,7,7
2020-03-31,USA,Arkansas,560,560,8,8
2020-04-01,USA,Arkansas,621,621,10,10
2020-04-02,USA,Arkansas,678,678,12,12
2020-04-03,USA,Arkansas,732,732,12,12
2020-04-04,USA,Arkansas,740,740,13,13
2020-04-05,USA,Arkansas,853,853,15,15
2020-04-06,USA,Arkansas,927,927,16,16
2020-04-07,USA,Arkansas,997,997,18,18
2020-04-08,USA,Arkansas,1077,1077,18,18
2020-04-09,USA,Arkansas,1146,1146,21,21
2020-04-10,USA,Arkansas,1201,1201,24,24
2020-04-11,USA,Arkansas,1227,1227,25,25
2020-04-12,USA,Arkansas,1276,1276,27,27
2020-04-13,USA,Arkansas,1472,1472,27,27
2020-04-14,USA,Arkansas,1495,1495,32,32
2020-04-15,USA,Arkansas,1593,1593,34,34
2020-04-16,USA,Arkansas,1615,1615,37,37
2020-04-17,USA,Arkansas,1690,1690,37,37
2020-04-18,USA,Arkansas,1776,1776,38,38
2020-04-19,USA,Arkansas,1779,1779,39,39
2020-04-20,USA,Arkansas,1969,1969,42,42
2020-04-21,USA,Arkansas,2260,2260,43,43
2020-04-22,USA,Arkansas,2391,2391,44,44
2020-04-23,USA,Arkansas,2598,2598,45,45
2020-04-24,USA,Arkansas,2807,2807,47,47
2020-04-25,USA,Arkansas,2907,2907,48,48
2020-04-26,USA,Arkansas,2998,2998,50,50
2020-04-27,USA,Arkansas,3064,3064,51,51
2020-04-28,USA,Arkansas,3122,3122,57,57
2020-04-29,USA,Arkansas,3201,3201,59,59
2020-04-30,USA,Arkansas,3269,3269,61,61
2020-05-01,USA,Arkansas,3304,3304,64,64
2020-05-02,USA,Arkansas,3359,3359,72,72
2020-05-03,USA,Arkansas,3418,3418,75,75
2020-05-04,USA,Arkansas,3462,3462,80,80
2020-05-05,USA,Arkansas,3523,3523,83,83
2020-05-06,USA,Arkansas,3608,3608,87,87
2020-05-07,USA,Arkansas,3693,3693,88,88
2020-05-08,USA,Arkansas,3746,3746,88,88
2020-05-09,USA,Arkansas,3746,3746,88,88
2020-05-10,USA,Arkansas,4008,4008,91,91
2020-05-11,USA,Arkansas,4039,4039,94,94
2020-01-22,USA,Arizona,0,0,0,0
2020-01-23,USA,Arizona,0,0,0,0
2020-01-24,USA,Arizona,0,0,0,0
2020-01-25,USA,Arizona,0,0,0,0
2020-01-26,USA,Arizona,1,1,0,0
2020-01-27,USA,Arizona,1,1,0,0
2020-01-28,USA,Arizona,1,1,0,0
2020-01-29,USA,Arizona,1,1,0,0
2020-01-30,USA,Arizona,1,1,0,0
2020-01-31,USA,Arizona,1,1,0,0
2020-02-01,USA,Arizona,1,1,0,0
2020-02-02,USA,Arizona,1,1,0,0
2020-02-03,USA,Arizona,1,1,0,0
2020-02-04,USA,Arizona,1,1,0,0
2020-02-05,USA,Arizona,1,1,0,0
2020-02-06,USA,Arizona,1,1,0,0
2020-02-07,USA,Arizona,1,1,0,0
2020-02-08,USA,Arizona,1,1,0,0
2020-02-09,USA,Arizona,1,1,0,0
2020-02-10,USA,Arizona,1,1,0,0
2020-02-11,USA,Arizona,1,1,0,0
2020-02-12,USA,Arizona,1,1,0,0
2020-02-13,USA,Arizona,1,1,0,0
2020-02-14,USA,Arizona,1,1,0,0
2020-02-15,USA,Arizona,1,1,0,0
2020-02-16,USA,Arizona,1,1,0,0
2020-02-17,USA,Arizona,1,1,0,0
2020-02-18,USA,Arizona,1,1,0,0
2020-02-19,USA,Arizona,1,1,0,0
2020-02-20,USA,Arizona,1,1,0,0
2020-02-21,USA,Arizona,1,1,0,0
2020-02-22,USA,Arizona,1,1,0,0
2020-02-23,USA,Arizona,1,1,0,0
2020-02-24,USA,Arizona,1,1,0,0
2020-02-25,USA,Arizona,1,1,0,0
2020-02-26,USA,Arizona,1,1,0,0
2020-02-27,USA,Arizona,1,1,0,0
2020-02-28,USA,Arizona,1,1,0,0
2020-02-29,USA,Arizona,1,1,0,0
2020-03-01,USA,Arizona,1,1,0,0
2020-03-02,USA,Arizona,1,1,0,0
2020-03-03,USA,Arizona,1,1,0,0
2020-03-04,USA,Arizona,1,1,0,0
2020-03-05,USA,Arizona,1,1,0,0
2020-03-06,USA,Arizona,2,2,0,0
2020-03-07,USA,Arizona,4,4,0,0
2020-03-08,USA,Arizona,4,4,0,0
2020-03-09,USA,Arizona,6,6,0,0
2020-03-10,USA,Arizona,6,6,0,0
2020-03-11,USA,Arizona,10,10,0,0
2020-03-12,USA,Arizona,10,10,0,0
2020-03-13,USA,Arizona,10,10,0,0
2020-03-14,USA,Arizona,12,12,0,0
2020-03-15,USA,Arizona,12,12,0,0
2020-03-16,USA,Arizona,18,18,0,0
2020-03-17,USA,Arizona,20,20,0,0
2020-03-18,USA,Arizona,27,27,0,0
2020-03-19,USA,Arizona,44,44,0,0
2020-03-20,USA,Arizona,63,63,0,0
2020-03-21,USA,Arizona,103,103,1,1
2020-03-22,USA,Arizona,152,152,2,2
2020-03-23,USA,Arizona,234,234,2,2
2020-03-24,USA,Arizona,326,326,5,5
2020-03-25,USA,Arizona,401,401,5,5
2020-03-26,USA,Arizona,508,508,8,8
2020-03-27,USA,Arizona,663,663,13,13
2020-03-28,USA,Arizona,773,773,15,15
2020-03-29,USA,Arizona,919,919,17,17
2020-03-30,USA,Arizona,1154,1154,20,20
2020-03-31,USA,Arizona,1289,1289,24,24
2020-04-01,USA,Arizona,1414,1414,29,29
2020-04-02,USA,Arizona,1596,1596,32,32
2020-04-03,USA,Arizona,1769,1769,41,41
2020-04-04,USA,Arizona,2018,2018,52,52
2020-04-05,USA,Arizona,2269,2269,64,64
2020-04-06,USA,Arizona,2456,2456,65,65
2020-04-07,USA,Arizona,2575,2575,72,72
2020-04-08,USA,Arizona,2726,2726,79,79
2020-04-09,USA,Arizona,3018,3018,86,86
2020-04-10,USA,Arizona,3111,3111,95,95
2020-04-11,USA,Arizona,3393,3393,108,108
2020-04-12,USA,Arizona,3539,3539,115,115
2020-04-13,USA,Arizona,3701,3701,122,122
2020-04-14,USA,Arizona,3806,3806,131,131
2020-04-15,USA,Arizona,3962,3962,142,142
2020-04-16,USA,Arizona,4234,4234,150,150
2020-04-17,USA,Arizona,4507,4507,169,169
2020-04-18,USA,Arizona,4718,4718,177,177
2020-04-19,USA,Arizona,4928,4928,184,184
2020-04-20,USA,Arizona,5064,5064,187,187
2020-04-21,USA,Arizona,5251,5251,208,208
2020-04-22,USA,Arizona,5459,5459,228,228
2020-04-23,USA,Arizona,5768,5768,249,249
2020-04-24,USA,Arizona,6043,6043,266,266
2020-04-25,USA,Arizona,6280,6280,273,273
2020-04-26,USA,Arizona,6526,6526,275,275
2020-04-27,USA,Arizona,6716,6716,276,276
2020-04-28,USA,Arizona,6948,6948,293,293
2020-04-29,USA,Arizona,7202,7202,304,304
2020-04-30,USA,Arizona,7648,7648,320,320
2020-05-01,USA,Arizona,7961,7961,330,330
2020-05-02,USA,Arizona,8364,8364,348,348
2020-05-03,USA,Arizona,8640,8640,362,362
2020-05-04,USA,Arizona,8919,8919,362,362
2020-05-05,USA,Arizona,9304,9304,395,395
2020-05-06,USA,Arizona,9706,9706,426,426
2020-05-07,USA,Arizona,9944,9944,450,450
2020-05-08,USA,Arizona,10526,10526,517,517
2020-05-09,USA,Arizona,10960,10960,532,532
2020-05-10,USA,Arizona,11118,11118,536,536
2020-05-11,USA,Arizona,11379,11379,542,542
2020-01-22,USA,California,0,0,0,0
2020-01-23,USA,California,0,0,0,0
2020-01-24,USA,California,0,0,0,0
2020-01-25,USA,California,0,0,0,0
2020-01-26,USA,California,2,2,0,0
2020-01-27,USA,California,3,3,0,0
2020-01-28,USA,California,3,3,0,0
2020-01-29,USA,California,4,4,0,0
2020-01-30,USA,California,4,4,0,0
2020-01-31,USA,California,4,4,0,0
2020-02-01,USA,California,4,4,0,0
2020-02-02,USA,California,4,4,0,0
2020-02-03,USA,California,6,6,0,0
2020-02-04,USA,California,6,6,0,0
2020-02-05,USA,California,6,6,0,0
2020-02-06,USA,California,6,6,1,1
2020-02-07,USA,California,6,6,1,1
2020-02-08,USA,California,6,6,1,1
2020-02-09,USA,California,6,6,1,1
2020-02-10,USA,California,6,6,1,1
2020-02-11,USA,California,7,7,1,1
2020-02-12,USA,California,7,7,1,1
2020-02-13,USA,California,8,8,1,1
2020-02-14,USA,California,8,8,1,1
2020-02-15,USA,California,8,8,1,1
2020-02-16,USA,California,8,8,1,1
2020-02-17,USA,California,8,8,2,2
2020-02-18,USA,California,9,9,2,2
2020-02-19,USA,California,9,9,2,2
2020-02-20,USA,California,9,9,2,2
2020-02-21,USA,California,12,12,2,2
2020-02-22,USA,California,12,12,2,2
2020-02-23,USA,California,12,12,2,2
2020-02-24,USA,California,13,13,2,2
2020-02-25,USA,California,13,13,2,2
2020-02-26,USA,California,15,15,2,2
2020-02-27,USA,California,16,16,2,2
2020-02-28,USA,California,18,18,2,2
2020-02-29,USA,California,22,22,2,2
2020-03-01,USA,California,22,22,2,2
2020-03-02,USA,California,30,30,2,2
2020-03-03,USA,California,34,34,2,2
2020-03-04,USA,California,48,48,3,3
2020-03-05,USA,California,62,62,3,3
2020-03-06,USA,California,79,79,4,4
2020-03-07,USA,California,98,98,4,4
2020-03-08,USA,California,110,110,4,4
2020-03-09,USA,California,173,173,5,5
2020-03-10,USA,California,200,200,6,6
2020-03-11,USA,California,305,305,7,7
2020-03-12,USA,California,331,331,7,7
2020-03-13,USA,California,385,385,7,7
2020-03-14,USA,California,483,483,7,7
2020-03-15,USA,California,600,600,9,9
2020-03-16,USA,California,719,719,14,14
2020-03-17,USA,California,902,902,17,17
2020-03-18,USA,California,1086,1086,20,20
2020-03-19,USA,California,1297,1297,22,22
2020-03-20,USA,California,1576,1576,27,27
2020-03-21,USA,California,1783,1783,32,32
2020-03-22,USA,California,2084,2084,36,36
2020-03-23,USA,California,2566,2566,43,43
2020-03-24,USA,California,2969,2969,55,55
2020-03-25,USA,California,3497,3497,70,70
2020-03-26,USA,California,4347,4347,86,86
2020-03-27,USA,California,5205,5205,103,103
2020-03-28,USA,California,6037,6037,124,124
2020-03-29,USA,California,6686,6686,135,135
2020-03-30,USA,California,7622,7622,152,152
2020-03-31,USA,California,8794,8794,185,185
2020-04-01,USA,California,10151,10151,215,215
2020-04-02,USA,California,11376,11376,246,246
2020-04-03,USA,California,12734,12734,284,284
2020-04-04,USA,California,14034,14034,323,323
2020-04-05,USA,California,15335,15335,352,352
2020-04-06,USA,California,16524,16524,389,389
2020-04-07,USA,California,17685,17685,448,448
2020-04-08,USA,California,19170,19170,505,505
2020-04-09,USA,California,20316,20316,546,546
2020-04-10,USA,California,21545,21545,596,596
2020-04-11,USA,California,22541,22541,632,632
2020-04-12,USA,California,23412,23412,677,677
2020-04-13,USA,California,24416,24416,726,726
2020-04-14,USA,California,25838,25838,779,779
2020-04-15,USA,California,27076,27076,879,879
2020-04-16,USA,California,28105,28105,971,971
2020-04-17,USA,California,29399,29399,1011,1011
2020-04-18,USA,California,30808,30808,1147,1147
2020-04-19,USA,California,31570,31570,1177,1177
2020-04-20,USA,California,33848,33848,1224,1224
2020-04-21,USA,California,35793,35793,1317,1317
2020-04-22,USA,California,37667,37667,1430,1430
2020-04-23,USA,California,39535,39535,1527,1527
2020-04-24,USA,California,41296,41296,1611,1611
2020-04-25,USA,California,42544,42544,1690,1690
2020-04-26,USA,California,43652,43652,1713,1713
2020-04-27,USA,California,45151,45151,1776,1776
2020-04-28,USA,California,46393,46393,1865,1865
2020-04-29,USA,California,48774,48774,1941,1941
2020-04-30,USA,California,50301,50301,2031,2031
2020-05-01,USA,California,52183,52183,2128,2128
2020-05-02,USA,California,53626,53626,2185,2185
2020-05-03,USA,California,54880,54880,2208,2208
2020-05-04,USA,California,56119,56119,2282,2282
2020-05-05,USA,California,58674,58674,2376,2376
2020-05-06,USA,California,60615,60615,2459,2459
2020-05-07,USA,California,62281,62281,2540,2540
2020-05-08,USA,California,64484,64484,2627,2627
2020-05-09,USA,California,66718,66718,2689,2689
2020-05-10,USA,California,67910,67910,2716,2716
2020-05-11,USA,California,69319,69319,2777,2777
2020-01-22,USA,Colorado,0,0,0,0
2020-01-23,USA,Colorado,0,0,0,0
2020-01-24,USA,Colorado,0,0,0,0
2020-01-25,USA,Colorado,0,0,0,0
2020-01-26,USA,Colorado,0,0,0,0
2020-01-27,USA,Colorado,0,0,0,0
2020-01-28,USA,Colorado,0,0,0,0
2020-01-29,USA,Colorado,0,0,0,0
2020-01-30,USA,Colorado,0,0,0,0
2020-01-31,USA,Colorado,0,0,0,0
2020-02-01,USA,Colorado,0,0,0,0
2020-02-02,USA,Colorado,0,0,0,0
2020-02-03,USA,Colorado,0,0,0,0
2020-02-04,USA,Colorado,0,0,0,0
2020-02-05,USA,Colorado,0,0,0,0
2020-02-06,USA,Colorado,0,0,0,0
2020-02-07,USA,Colorado,0,0,0,0
2020-02-08,USA,Colorado,0,0,0,0
2020-02-09,USA,Colorado,0,0,0,0
2020-02-10,USA,Colorado,0,0,0,0
2020-02-11,USA,Colorado,0,0,0,0
2020-02-12,USA,Colorado,0,0,0,0
2020-02-13,USA,Colorado,0,0,0,0
2020-02-14,USA,Colorado,0,0,0,0
2020-02-15,USA,Colorado,0,0,0,0
2020-02-16,USA,Colorado,0,0,0,0
2020-02-17,USA,Colorado,0,0,0,0
2020-02-18,USA,Colorado,0,0,0,0
2020-02-19,USA,Colorado,0,0,0,0
2020-02-20,USA,Colorado,0,0,0,0
2020-02-21,USA,Colorado,0,0,0,0
2020-02-22,USA,Colorado,0,0,0,0
2020-02-23,USA,Colorado,0,0,0,0
2020-02-24,USA,Colorado,0,0,0,0
2020-02-25,USA,Colorado,0,0,0,0
2020-02-26,USA,Colorado,0,0,0,0
2020-02-27,USA,Colorado,0,0,0,0
2020-02-28,USA,Colorado,0,0,0,0
2020-02-29,USA,Colorado,0,0,0,0
2020-03-01,USA,Colorado,0,0,0,0
2020-03-02,USA,Colorado,0,0,0,0
2020-03-03,USA,Colorado,0,0,0,0
2020-03-04,USA,Colorado,0,0,0,0
2020-03-05,USA,Colorado,0,0,0,0
2020-03-06,USA,Colorado,3,3,0,0
2020-03-07,USA,Colorado,7,7,0,0
2020-03-08,USA,Colorado,7,7,0,0
2020-03-09,USA,Colorado,14,14,0,0
2020-03-10,USA,Colorado,18,18,0,0
2020-03-11,USA,Colorado,24,24,0,0
2020-03-12,USA,Colorado,49,49,0,0
2020-03-13,USA,Colorado,77,77,1,1
2020-03-14,USA,Colorado,101,101,1,1
2020-03-15,USA,Colorado,131,131,1,1
2020-03-16,USA,Colorado,160,160,1,1
2020-03-17,USA,Colorado,183,183,2,2
2020-03-18,USA,Colorado,183,183,2,2
2020-03-19,USA,Colorado,277,277,2,2
2020-03-20,USA,Colorado,362,362,4,4
2020-03-21,USA,Colorado,475,475,6,6
2020-03-22,USA,Colorado,591,591,7,7
2020-03-23,USA,Colorado,720,720,7,7
2020-03-24,USA,Colorado,911,911,11,11
2020-03-25,USA,Colorado,1086,1086,19,19
2020-03-26,USA,Colorado,1429,1429,24,24
2020-03-27,USA,Colorado,1732,1732,31,31
2020-03-28,USA,Colorado,2061,2061,44,44
2020-03-29,USA,Colorado,2306,2306,47,47
2020-03-30,USA,Colorado,2624,2624,54,54
2020-03-31,USA,Colorado,2965,2965,69,69
2020-04-01,USA,Colorado,3341,3341,80,80
2020-04-02,USA,Colorado,3724,3724,97,97
2020-04-03,USA,Colorado,4173,4173,111,111
2020-04-04,USA,Colorado,4565,4565,126,126
2020-04-05,USA,Colorado,4950,4950,139,139
2020-04-06,USA,Colorado,5172,5172,150,150
2020-04-07,USA,Colorado,5429,5429,179,179
2020-04-08,USA,Colorado,5655,5655,193,193
2020-04-09,USA,Colorado,6098,6098,227,227
2020-04-10,USA,Colorado,6322,6322,250,250
2020-04-11,USA,Colorado,6638,6638,274,274
2020-04-12,USA,Colorado,6898,6898,290,290
2020-04-13,USA,Colorado,7128,7128,290,290
2020-04-14,USA,Colorado,7290,7290,329,329
2020-04-15,USA,Colorado,7493,7493,357,357
2020-04-16,USA,Colorado,8675,8675,374,374
2020-04-17,USA,Colorado,9046,9046,391,391
2020-04-18,USA,Colorado,9426,9426,411,411
2020-04-19,USA,Colorado,9723,9723,422,422
2020-04-20,USA,Colorado,10100,10100,449,449
2020-04-21,USA,Colorado,10440,10440,486,486
2020-04-22,USA,Colorado,10871,10871,508,508
2020-04-23,USA,Colorado,11182,11182,550,550
2020-04-24,USA,Colorado,12171,12171,672,672
2020-04-25,USA,Colorado,12884,12884,670,670
2020-04-26,USA,Colorado,13355,13355,678,678
2020-04-27,USA,Colorado,13793,13793,704,704
2020-04-28,USA,Colorado,14304,14304,736,736
2020-04-29,USA,Colorado,14745,14745,766,766
2020-04-30,USA,Colorado,15261,15261,777,777
2020-05-01,USA,Colorado,15766,15766,820,820
2020-05-02,USA,Colorado,16224,16224,832,832
